System-Date,System-Time,Socket 0-EXEC,Socket 0-IPC,Socket 0-FREQ,Socket 0-AFREQ,Socket 0-L3MISS,Socket 0-L2MISS,Socket 0-L3HIT,Socket 0-L2HIT,Socket 0-L3MPI,Socket 0-L2MPI,Socket 0-L3OCC,Socket 0-LMB,Socket 0-RMB,Socket 0-READ,Socket 0-WRITE,Socket 0-LOCAL,Socket 0-TEMP,Socket 0-INST,Socket 0-ACYC,Socket 0-TIME(ticks),Socket 0-PhysIPC,Socket 0-PhysIPC%,Socket 0-INSTnom,Socket 0-INSTnom%,SKT0 Core C-State-C0res%,SKT0 Core C-State-C1res%,SKT0 Core C-State-C3res%,SKT0 Core C-State-C6res%,SKT0 Core C-State-C7res%,SKT0 Package C-State-C0res%,SKT0 Package C-State-C2res%,SKT0 Package C-State-C3res%,SKT0 Package C-State-C6res%,SKT0 Package C-State-C7res%,Proc Energy (Joules)-SKT0,DRAM Energy (Joules)-SKT0,LLCRDMISSLAT (ns)-SKT0,UncFREQ (Ghz)-SKT0,Core3 (Socket 0)-EXEC,Core3 (Socket 0)-IPC,Core3 (Socket 0)-FREQ,Core3 (Socket 0)-AFREQ,Core3 (Socket 0)-L3MISS,Core3 (Socket 0)-L2MISS,Core3 (Socket 0)-L3HIT,Core3 (Socket 0)-L2HIT,Core3 (Socket 0)-L3MPI,Core3 (Socket 0)-L2MPI,Core3 (Socket 0)-L3OCC,Core3 (Socket 0)-LMB,Core3 (Socket 0)-RMB,Core3 (Socket 0)-C0res%,Core3 (Socket 0)-C1res%,Core3 (Socket 0)-C3res%,Core3 (Socket 0)-C6res%,Core3 (Socket 0)-C7res%,Core3 (Socket 0)-TEMP,Core3 (Socket 0)-INST,Core3 (Socket 0)-ACYC,Core3 (Socket 0)-TIME(ticks),Core3 (Socket 0)-PhysIPC,Core3 (Socket 0)-PhysIPC%,Core3 (Socket 0)-INSTnom,Core3 (Socket 0)-INSTnom%,-
2023-11-28,14:53:00.336,0.32,1.60,0.20,1.30,37.86,56.32,0.33,0.36,0.0025,0.0037,  9000,1,0,2.67,1.09,100,55,15192.13,9478.93,2400.20,3.21,80.14,0.63,15.82,15.18,17.87,0.01,66.94,0.00,100.00,0.00,0.00,0.00,0.00,38.17,8.85 ,0.37 ,2.70,1.18,0.90,1.30,1.32,20.42,23.06,0.11,0.11,0.0072,0.0082,    40,0,0,98.52,1.48,0.00,0.00,0.00,56,2825.96,3124.32,2400.20,1.81,45.23,2.35,58.87,
2023-11-28,14:53:01.337,0.32,1.60,0.20,1.30,37.80,56.29,0.33,0.36,0.0025,0.0037,  9320,0,0,2.67,1.10,100,54,15213.29,9498.61,2402.51,3.20,80.08,0.63,15.83,15.21,17.71,0.01,67.08,0.00,100.00,0.00,0.00,0.00,0.00,38.21,8.80 ,0.26 ,2.70,1.18,0.90,1.30,1.32,20.33,22.96,0.11,0.11,0.0072,0.0081,    40,0,0,98.53,1.47,0.00,0.00,0.00,57,2825.56,3128.91,2402.51,1.81,45.15,2.35,58.80,
2023-11-28,14:53:02.338,0.32,1.60,0.20,1.30,37.49,56.08,0.33,0.36,0.0025,0.0037,  9640,0,0,2.64,1.09,100,54,15210.25,9502.07,2402.62,3.20,80.04,0.63,15.83,15.22,17.65,0.04,67.09,0.00,100.00,0.00,0.00,0.00,0.00,38.22,8.87 ,0.37 ,2.70,1.18,0.90,1.30,1.32,20.20,22.85,0.12,0.11,0.0072,0.0081,    40,0,0,98.48,1.52,0.00,0.00,0.00,56,2823.97,3128.11,2402.62,1.81,45.14,2.35,58.77,
2023-11-28,14:53:03.338,0.32,1.60,0.20,1.30,37.37,55.90,0.33,0.36,0.0025,0.0037,  9640,1,0,2.63,1.09,100,54,15206.10,9495.40,2400.11,3.20,80.07,0.63,15.84,15.21,17.40,0.01,67.39,0.00,100.00,0.00,0.00,0.00,0.00,38.12,8.79 ,0.33 ,2.70,1.17,0.90,1.30,1.32,20.11,22.75,0.12,0.11,0.0071,0.0081,    40,0,0,98.48,1.52,0.00,0.00,0.00,57,2818.40,3127.51,2400.11,1.80,45.06,2.35,58.71,
2023-11-28,14:53:04.338,0.32,1.60,0.20,1.30,37.26,55.81,0.33,0.36,0.0024,0.0037,  9640,0,0,2.62,1.08,100,54,15215.70,9501.49,2400.05,3.20,80.07,0.63,15.85,15.23,17.43,0.01,67.33,0.00,100.00,0.00,0.00,0.00,0.00,38.19,8.78 ,0.37 ,2.70,1.17,0.90,1.30,1.32,20.04,22.69,0.12,0.11,0.0071,0.0081,    40,0,0,98.52,1.48,0.00,0.00,0.00,57,2817.15,3127.91,2400.05,1.80,45.03,2.35,58.69,
2023-11-28,14:53:05.338,0.32,1.60,0.20,1.30,37.22,55.71,0.33,0.36,0.0024,0.0037,  9640,0,0,2.62,1.09,100,55,15222.12,9495.43,2400.23,3.21,80.15,0.63,15.85,15.18,17.36,0.00,67.46,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.85 ,0.37 ,2.70,1.17,0.90,1.30,1.32,19.98,22.63,0.12,0.11,0.0071,0.0080,    40,0,0,98.55,1.45,0.00,0.00,0.00,57,2815.78,3130.35,2400.23,1.80,44.98,2.35,58.66,
2023-11-28,14:53:06.338,0.32,1.60,0.20,1.31,37.04,55.59,0.33,0.36,0.0024,0.0036,  9760,0,0,2.60,1.08,100,55,15240.18,9503.01,2400.11,3.21,80.19,0.63,15.87,15.16,17.05,0.00,67.79,0.00,100.00,0.00,0.00,0.00,0.00,38.18,8.85 ,0.07 ,2.70,1.17,0.90,1.31,1.32,19.94,22.59,0.12,0.11,0.0071,0.0080,    40,0,0,98.64,1.36,0.00,0.00,0.00,57,2817.79,3136.08,2400.11,1.80,44.93,2.35,58.70,
2023-11-28,14:53:07.338,0.32,1.60,0.20,1.30,37.06,55.59,0.33,0.36,0.0024,0.0036, 11600,6,0,2.61,1.09,100,55,15238.47,9515.39,2400.09,3.20,80.07,0.63,15.87,15.29,17.67,0.03,67.01,0.00,100.00,0.00,0.00,0.00,0.00,38.18,8.82 ,0.37 ,2.70,1.17,0.90,1.30,1.32,19.85,22.47,0.12,0.11,0.0071,0.0080,    40,0,0,98.55,1.45,0.00,0.00,0.00,57,2805.69,3126.42,2400.09,1.79,44.87,2.34,58.45,
2023-11-28,14:53:08.339,0.32,1.60,0.20,1.30,36.74,55.31,0.34,0.36,0.0024,0.0036, 11680,0,0,2.58,1.08,100,54,15228.97,9496.01,2400.15,3.21,80.19,0.63,15.86,15.17,17.30,0.01,67.52,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.84 ,0.37 ,2.70,1.17,0.90,1.30,1.32,19.82,22.47,0.12,0.11,0.0070,0.0080,    40,0,0,98.58,1.42,0.00,0.00,0.00,57,2811.10,3131.69,2400.15,1.80,44.88,2.34,58.56,
2023-11-28,14:53:09.339,0.32,1.60,0.20,1.30,36.61,55.18,0.34,0.36,0.0024,0.0036, 11920,1,0,2.57,1.07,100,55,15196.91,9474.85,2400.12,3.21,80.20,0.63,15.83,15.19,18.07,0.03,66.71,0.00,100.00,0.00,0.00,0.00,0.00,38.15,8.85 ,0.37 ,2.70,1.17,0.90,1.30,1.32,19.75,22.41,0.12,0.11,0.0070,0.0080,    40,0,0,98.52,1.48,0.00,0.00,0.00,57,2806.61,3122.47,2400.12,1.80,44.94,2.34,58.47,
2023-11-28,14:53:10.339,0.32,1.60,0.20,1.30,36.57,55.18,0.34,0.36,0.0024,0.0036, 12080,1,0,2.56,1.07,100,55,15217.45,9488.30,2400.15,3.21,80.19,0.63,15.85,15.17,17.54,0.02,67.27,0.00,100.00,0.00,0.00,0.00,0.00,38.19,8.82 ,0.37 ,2.70,1.17,0.90,1.30,1.32,19.74,22.41,0.12,0.11,0.0070,0.0080,    40,0,0,98.58,1.42,0.00,0.00,0.00,57,2809.78,3129.44,2400.15,1.80,44.89,2.34,58.53,
2023-11-28,14:53:11.339,0.32,1.60,0.20,1.30,36.37,54.97,0.34,0.36,0.0024,0.0036, 12080,0,0,2.54,1.07,100,55,15191.16,9480.15,2400.00,3.20,80.12,0.63,15.82,15.18,17.52,0.01,67.29,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.82 ,0.33 ,2.70,1.17,0.90,1.30,1.32,19.66,22.32,0.12,0.11,0.0070,0.0080,    40,0,0,98.35,1.65,0.00,0.00,0.00,57,2801.20,3122.60,2400.00,1.79,44.85,2.33,58.36,
2023-11-28,14:53:12.339,0.32,1.60,0.20,1.30,36.40,55.02,0.34,0.36,0.0024,0.0036, 12120,0,0,2.55,1.07,100,54,15227.48,9495.14,2400.21,3.21,80.19,0.63,15.86,15.17,17.27,0.12,67.44,0.00,100.00,0.00,0.00,0.00,0.00,38.18,8.83 ,0.30 ,2.70,1.17,0.90,1.30,1.32,19.68,22.34,0.12,0.11,0.0070,0.0080,    40,0,0,98.55,1.45,0.00,0.00,0.00,56,2806.82,3131.11,2400.21,1.79,44.82,2.34,58.47,
