TIME 2024-02-08 12:33:06
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       1        1.01        374k       120.0         0.3         0.0
       2        0.98        313k       200.0         0.2         0.0
       3        1.01        382k       240.0       262.5         0.0
       4        3.13      20719k      2040.0        10.6         0.1
       5        0.26          3k       120.0         0.2         0.0
       6        0.18          0k        40.0         0.0         0.0
       7        0.14          0k       120.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.13          0k         0.0         0.0         0.0
      10        1.49          4k      2040.0         0.1         0.0
      11        0.15          0k         0.0         0.0         0.0
      12        0.15          0k        40.0         0.0         0.0
      13        0.19          0k        40.0         0.0         0.0
      14        0.22         16k      1840.0         0.0         0.0
      15        0.99          2k       880.0         0.2         0.2
      16        0.25          0k        80.0         0.0         0.0
      17        0.29          1k         0.0         0.0         0.0
      18        0.14          0k       240.0         0.0         0.0
      19        0.16          0k       200.0         0.0         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.20          1k        40.0         0.1         0.0
      22        0.36          0k        40.0         0.0         0.0
      23        0.32          0k        40.0         0.0         0.0
      24        0.25          0k        80.0         0.0         0.0
      25        0.35          4k       760.0         0.0         0.3
      26        0.22          0k        40.0         0.0         0.0
      27        0.22          0k        40.0         0.0         0.0
      28        0.21          1k        80.0         0.0         0.0
      29        0.20          0k       120.0         0.0         0.0
      30        0.07          1k       200.0         0.0         0.0
      31        0.22          0k       160.0         0.0         0.0
      32        0.21          0k        80.0         0.0         0.0
      33        0.22          0k         0.0         0.0         0.0
      34        0.06         13k        40.0         0.0         0.0
      35        0.21          0k        40.0         0.0         0.0
      36        0.14          0k        40.0         0.0         0.0
      37        0.24          1k        40.0         0.0         0.0
      38        0.24          0k         0.0         0.0         0.0
      39        0.20          0k       320.0         0.0         0.0
TIME 2024-02-08 12:33:18
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99        404k       160.0        10.6         0.0
       1        1.01        292k       160.0         0.1         2.7
       2        0.97        369k       240.0         0.2         0.0
       3        1.01        414k       320.0       263.8         0.1
       4        3.22      20298k      1720.0       445.1         6.2
