,input_rate,output_rate,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_Socket 1-EXEC,ndpi_stats-pcm_new_Socket 1-IPC,ndpi_stats-pcm_new_Socket 1-FREQ,ndpi_stats-pcm_new_Socket 1-AFREQ,ndpi_stats-pcm_new_Socket 1-L3MISS,ndpi_stats-pcm_new_Socket 1-L2MISS,ndpi_stats-pcm_new_Socket 1-L3HIT,ndpi_stats-pcm_new_Socket 1-L2HIT,ndpi_stats-pcm_new_Socket 1-L3MPI,ndpi_stats-pcm_new_Socket 1-L2MPI,ndpi_stats-pcm_new_Socket 1-L3OCC,ndpi_stats-pcm_new_Socket 1-READ,ndpi_stats-pcm_new_Socket 1-WRITE,ndpi_stats-pcm_new_Socket 1-LOCAL,ndpi_stats-pcm_new_Socket 1-TEMP,ndpi_stats-pcm_new_Socket 1-INST,ndpi_stats-pcm_new_Socket 1-ACYC,ndpi_stats-pcm_new_Socket 1-TIME(ticks),ndpi_stats-pcm_new_Socket 1-PhysIPC,ndpi_stats-pcm_new_Socket 1-PhysIPC%,ndpi_stats-pcm_new_Socket 1-INSTnom,ndpi_stats-pcm_new_Socket 1-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_SKT1 Core C-State-C0res%,ndpi_stats-pcm_new_SKT1 Core C-State-C1res%,ndpi_stats-pcm_new_SKT1 Core C-State-C3res%,ndpi_stats-pcm_new_SKT1 Core C-State-C6res%,ndpi_stats-pcm_new_SKT1 Core C-State-C7res%,ndpi_stats-pcm_new_SKT1 Package C-State-C0res%,ndpi_stats-pcm_new_SKT1 Package C-State-C2res%,ndpi_stats-pcm_new_SKT1 Package C-State-C3res%,ndpi_stats-pcm_new_SKT1 Package C-State-C6res%,ndpi_stats-pcm_new_SKT1 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT1,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT1,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT1,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT1,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,ndpi_stats-pcm_new_-,pcm-pcie_new_skt-0_PCIRdCur-total,pcm-pcie_new_skt-0_RFO-total,pcm-pcie_new_skt-0_CRd-total,pcm-pcie_new_skt-0_DRd-total,pcm-pcie_new_skt-0_ItoM-total,pcm-pcie_new_skt-0_PRd-total,pcm-pcie_new_skt-0_WiL-total,pcm-pcie_new_skt-0_PCIRdCur-miss,pcm-pcie_new_skt-0_RFO-miss,pcm-pcie_new_skt-0_CRd-miss,pcm-pcie_new_skt-0_DRd-miss,pcm-pcie_new_skt-0_ItoM-miss,pcm-pcie_new_skt-0_PRd-miss,pcm-pcie_new_skt-0_WiL-miss,pcm-pcie_new_skt-0_PCIRdCur-hit,pcm-pcie_new_skt-0_RFO-hit,pcm-pcie_new_skt-0_CRd-hit,pcm-pcie_new_skt-0_DRd-hit,pcm-pcie_new_skt-0_ItoM-hit,pcm-pcie_new_skt-0_PRd-hit,pcm-pcie_new_skt-0_WiL-hit,pcm-pcie_new_skt-1_PCIRdCur-total,pcm-pcie_new_skt-1_RFO-total,pcm-pcie_new_skt-1_CRd-total,pcm-pcie_new_skt-1_DRd-total,pcm-pcie_new_skt-1_ItoM-total,pcm-pcie_new_skt-1_PRd-total,pcm-pcie_new_skt-1_WiL-total,pcm-pcie_new_skt-1_PCIRdCur-miss,pcm-pcie_new_skt-1_RFO-miss,pcm-pcie_new_skt-1_CRd-miss,pcm-pcie_new_skt-1_DRd-miss,pcm-pcie_new_skt-1_ItoM-miss,pcm-pcie_new_skt-1_PRd-miss,pcm-pcie_new_skt-1_WiL-miss,pcm-pcie_new_skt-1_PCIRdCur-hit,pcm-pcie_new_skt-1_RFO-hit,pcm-pcie_new_skt-1_CRd-hit,pcm-pcie_new_skt-1_DRd-hit,pcm-pcie_new_skt-1_ItoM-hit,pcm-pcie_new_skt-1_PRd-hit,pcm-pcie_new_skt-1_WiL-hit,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory,ddio_ways_new_cos_way,ddio_ways_new_binary,ddio_ways_new_ddio_ways,latency_new_latency,tx_stats_PacketRate,tx_stats_Mbit,tx_stats_MbitWithFraming,tx_stats_TotalPackets,tx_stats_TotalBytes,packetsize
94,7412.0896222179,6426.3341894069,2024-02-22,23:42:27.440,0.32,1.73,0.18,1.18,0.1,179.57,1.0,0.31,0.0,0.0108,20480.0,0.02,0.01,66.0,43.0,16652.64,9603.6,2597.04,3.47,86.7,0.64,16.03,0.18,1.38,0.13,1.23,0.09,72.24,1.0,0.42,0.0,0.0077,24680.0,0.01,0.01,68.0,31.0,9438.95,6823.68,2597.04,2.77,69.16,0.36,9.09,15.61,16.36,0.0,68.03,0.0,100.0,0.0,0.0,0.0,0.0,10.72,15.03,0.0,74.25,0.0,100.0,0.0,0.0,0.0,0.0,57.51,53.45,4.11,4.19,0.33,0.33,3.0,3.0,2.06,1.74,1.18,1.19,0.01,53.08,1.0,0.11,0.0,0.0099,2920.0,99.74,0.26,0.0,0.0,0.0,45.0,5348.64,3074.6,2597.04,3.48,86.98,4.12,102.98,,14907620.0,12164656.0,310982.0,133026712.0,14930692.0,0.0,410634(Total),14.0,476.0,0.0,81942.0,8791426.0,140.0,405090(Miss),14907606.0,12164180.0,310982.0,132944770.0,6139266.0,0.0,5544(Hit),14179144.0,689122.0,2878064.0,61759096.0,0.0,0.0,108766(Total),0.0,0.0,1204.0,91826.0,0.0,0.0,107604(Miss),14179144.0,689122.0,2876860.0,61667270.0,0.0,0.0,1162(Hit),16.07,32.23,64.97,58.11,81.03,90.35,104996.0,171.38,26.19,1.82,29.46,5.12,55.65,6.94,52493.0,62.59,136.68,97.29,233.97,40000.0,1e+18,1.0,2004394.0,11.029893747352,5647.3066226416,7412.0896222179,825481948.0,75758698304.0,64
95,7431.300674958,6427.7127625878,2024-02-22,23:42:28.441,0.46,2.47,0.19,1.19,0.08,58.28,1.0,0.34,0.0,0.0024,19960.0,0.6,0.8,99.0,41.0,24145.99,9763.17,2597.11,4.95,123.66,0.93,23.24,0.22,1.61,0.13,1.23,0.08,24.44,1.0,0.41,0.0,0.0022,24040.0,0.47,0.01,99.0,30.0,11287.76,7011.86,2597.11,3.22,80.49,0.43,10.86,15.86,15.67,0.0,68.47,0.0,100.0,0.0,0.0,0.0,0.0,10.96,13.5,0.0,75.55,0.0,100.0,0.0,0.0,0.0,0.0,57.76,53.61,4.56,4.48,0.33,0.33,3.0,3.0,3.46,2.91,1.19,1.19,0.0,19.63,1.0,0.09,0.0,0.0022,2680.0,99.77,0.23,0.0,0.0,0.0,44.0,8980.22,3081.1,2597.11,5.83,145.73,6.92,172.88,,16091544.0,2368408.0,166012.0,30743748.0,14887936.0,0.0,407918(Total),2335018.0,1852830.0,0.0,55650.0,8844220.0,140.0,405706(Miss),13756526.0,515578.0,166012.0,30688098.0,6043716.0,0.0,2212(Hit),20880384.0,179396.0,2848188.0,14096656.0,0.0,0.0,108836(Total),8082886.0,0.0,1274.0,79800.0,0.0,0.0,107716(Miss),12797498.0,179396.0,2846914.0,14016856.0,0.0,0.0,1120(Hit),141.07,345.61,517.68,542.71,658.75,888.32,105337.0,1547.07,264.21,1.74,268.86,5.09,533.07,6.83,52729.0,539.9,1191.82,895.15,2086.96,40000.0,1e+18,1.0,2044119.0,11.058482385356,5661.9434933011,7431.300674958,836540455.0,76466442816.0,64
96,7397.8303903401,6420.8536529186,2024-02-22,23:42:29.441,0.48,2.56,0.19,1.19,0.07,45.24,1.0,0.35,0.0,0.0018,19560.0,0.66,0.89,99.0,41.0,24978.68,9756.22,2597.6,5.12,128.01,0.96,24.04,0.22,1.64,0.13,1.23,0.06,19.02,1.0,0.41,0.0,0.0017,24880.0,0.56,0.01,99.0,29.0,11455.33,6987.3,2597.6,3.28,81.97,0.44,11.02,15.83,15.54,0.0,68.62,0.0,100.0,0.0,0.0,0.0,0.0,10.91,13.49,0.0,75.6,0.0,100.0,0.0,0.0,0.0,0.0,57.77,53.64,4.59,4.53,0.3,0.33,3.0,3.0,3.62,3.05,1.19,1.19,0.0,15.93,1.0,0.09,0.0,0.0017,2560.0,99.79,0.21,0.0,0.0,0.0,44.0,9404.07,3083.6,2597.6,6.1,152.48,7.24,181.02,,16056936.0,2375394.0,325318.0,30840558.0,14845796.0,0.0,404908(Total),2284184.0,1872612.0,56.0,58674.0,8840888.0,168.0,403256(Miss),13772752.0,502782.0,325262.0,30781884.0,6004908.0,0.0,1652(Hit),20892732.0,179704.0,2923662.0,14117978.0,0.0,0.0,107310(Total),8570352.0,0.0,686.0,76678.0,0.0,0.0,107674(Miss),12322380.0,179704.0,2922976.0,14041300.0,0.0,0.0,0(Hit),141.08,345.2,519.33,542.89,660.41,888.09,105480.0,1548.5,278.38,1.18,283.65,4.53,562.03,5.71,52825.0,567.74,1222.43,893.8,2116.23,40000.0,1e+18,1.0,1563709.0,11.008675414198,5636.4423240683,7397.8303903401,847549155.0,77170999680.0,64
97,8753.9596448283,7253.0754654168,2024-02-22,23:42:30.441,0.48,2.56,0.19,1.19,0.07,45.16,1.0,0.35,0.0,0.0018,19280.0,0.66,0.89,99.0,41.0,25001.09,9764.29,2597.76,5.12,128.02,0.96,24.06,0.22,1.64,0.14,1.23,0.06,19.18,1.0,0.41,0.0,0.0017,24400.0,0.57,0.01,99.0,31.0,11485.04,7018.57,2597.76,3.27,81.82,0.44,11.05,15.86,15.71,0.01,68.42,0.0,100.0,0.0,0.0,0.0,0.0,10.96,13.4,0.0,75.63,0.0,100.0,0.0,0.0,0.0,0.0,57.8,53.61,4.59,4.53,0.27,0.1,3.0,3.0,3.61,3.05,1.19,1.19,0.0,15.95,1.0,0.08,0.0,0.0017,2480.0,99.75,0.25,0.0,0.0,0.0,44.0,9387.29,3081.12,2597.76,6.09,152.34,7.23,180.68,,16095324.0,2380238.0,138880.0,30942380.0,14907620.0,0.0,401450(Total),2358664.0,1838452.0,70.0,57330.0,8872360.0,168.0,398650(Miss),13736660.0,541786.0,138810.0,30885050.0,6035260.0,0.0,2800(Hit),20867574.0,179578.0,2814336.0,13998082.0,0.0,0.0,107478(Total),8790572.0,0.0,1582.0,81690.0,0.0,0.0,107478(Miss),12077002.0,179578.0,2812754.0,13916392.0,0.0,0.0,0(Hit),140.69,344.8,517.82,542.09,658.51,886.88,105370.0,1545.39,286.53,1.59,293.5,4.92,580.04,6.51,52843.0,586.55,1238.54,893.39,2131.94,40000.0,1e+18,1.0,1607459.0,6.463690475113,7719.7691688102,8753.9596448283,854012920.0,78135981952.0,256
98,9959.8535368951,7785.1476806465,2024-02-22,23:42:31.442,0.48,2.5,0.19,1.19,0.11,46.26,1.0,0.38,0.0,0.0019,19520.0,0.66,0.89,99.0,41.0,24759.28,9898.44,2598.01,5.0,125.07,0.95,23.82,0.22,1.64,0.13,1.23,0.06,19.14,1.0,0.41,0.0,0.0017,24960.0,0.6,0.01,98.0,31.0,11464.77,7011.14,2598.01,3.27,81.76,0.44,11.03,16.06,15.3,0.0,68.64,0.0,100.0,0.0,0.0,0.0,0.0,10.95,13.4,0.01,75.64,0.0,100.0,0.0,0.0,0.0,0.0,57.82,53.61,4.6,4.54,0.0,0.0,3.0,3.0,3.62,3.05,1.19,1.19,0.0,15.89,1.0,0.08,0.0,0.0017,2280.0,99.74,0.26,0.0,0.0,0.0,45.0,9401.94,3082.12,2598.01,6.1,152.52,7.24,180.94,,16074240.0,2380238.0,1682730.0,47216358.0,16408686.0,0.0,1373638(Total),2296042.0,1880494.0,70.0,1073926.0,2580242.0,140.0,1382794(Miss),13778198.0,499744.0,1682660.0,46142432.0,13828444.0,0.0,0(Hit),20887230.0,179564.0,2918034.0,14886396.0,0.0,0.0,107660(Total),8990086.0,0.0,2604.0,274806.0,0.0,0.0,107590(Miss),11897144.0,179564.0,2915430.0,14611590.0,0.0,0.0,70(Hit),129.29,310.53,478.78,494.93,608.07,805.47,105423.0,1413.54,298.57,2.85,304.94,6.17,603.51,9.02,52930.0,612.53,1211.57,814.49,2026.06,40000.0,1e+18,1.0,996733.0,2.3401918723808,9585.4228373141,9959.8535368951,856353144.0,79334176256.0,512
99,9956.6355392077,7775.1057848738,2024-02-22,23:42:32.442,0.39,1.92,0.2,1.17,1.26,64.7,0.98,0.36,0.0001,0.0032,10680.0,0.37,0.41,95.0,40.0,20228.57,10540.72,2596.49,3.84,95.95,0.78,19.48,0.22,1.47,0.15,1.21,0.68,22.87,0.97,0.44,0.0001,0.002,25120.0,0.77,0.05,96.0,31.0,11497.49,7808.74,2596.49,2.94,73.62,0.44,11.07,17.3,17.38,0.05,65.27,0.0,100.0,0.0,0.0,0.0,0.0,12.48,16.7,0.18,70.65,0.0,100.0,0.0,0.0,0.0,0.0,57.56,54.58,4.37,4.6,0.33,0.33,3.0,3.0,2.75,2.34,1.18,1.18,0.02,23.69,1.0,0.16,0.0,0.0033,3600.0,99.57,0.43,0.0,0.0,0.0,45.0,7138.8,3054.23,2596.49,4.67,116.87,5.5,137.48,,15396878.0,4478852.0,146888.0,50529668.0,16397528.0,140.0,1411298(Total),238.0,1394008.0,23422.0,941192.0,2234288.0,112.0,1434258(Miss),15396640.0,3084844.0,123466.0,49588476.0,14163240.0,28.0,0(Hit),20771100.0,178458.0,2812922.0,14597898.0,0.0,0.0,107688(Total),9483334.0,0.0,3696.0,271544.0,0.0,0.0,108920(Miss),11287766.0,178458.0,2809226.0,14326354.0,0.0,0.0,0(Hit),73.28,134.93,278.55,251.62,351.83,386.55,105033.0,738.39,397.99,21.32,402.13,24.81,800.12,46.13,53289.0,846.26,1151.96,432.69,1584.64,ffff8,1.111111111111111e+19,17.0,15000000.0,2.3394357638948,9582.3258169845,9956.6355392077,858692634.0,80531994752.0,512
100,9954.9542620811,7796.7751146336,2024-02-22,23:42:33.441,0.39,2.08,0.19,1.18,0.76,69.16,0.99,0.35,0.0,0.0034,11280.0,0.28,0.3,98.0,42.0,20366.54,9774.29,2596.1,4.17,104.18,0.78,19.61,0.22,1.63,0.14,1.23,0.14,19.26,0.99,0.41,0.0,0.0017,24360.0,0.76,0.01,98.0,30.0,11443.85,7010.94,2596.1,3.26,81.61,0.44,11.02,15.91,16.07,0.0,68.02,0.0,100.0,0.0,0.0,0.0,0.0,10.98,13.73,0.01,75.27,0.0,100.0,0.0,0.0,0.0,0.0,57.18,53.6,4.32,4.59,0.33,0.33,3.0,3.0,2.63,2.22,1.18,1.19,0.03,26.47,1.0,0.16,0.0,0.0039,4080.0,99.74,0.26,0.0,0.0,0.0,45.0,6821.26,3074.71,2596.1,4.44,110.93,5.25,131.37,,22589980.0,5504394.0,114520.0,51727984.0,16398130.0,112.0,1423324(Total),14.0,866012.0,33152.0,937818.0,1980734.0,140.0,1466332(Miss),22589966.0,4638382.0,81368.0,50790166.0,14417396.0,0.0,0(Hit),20826736.0,179578.0,2720550.0,13856962.0,0.0,0.0,107590(Total),11111562.0,0.0,3766.0,178584.0,0.0,0.0,108948(Miss),9715174.0,179578.0,2716784.0,13678378.0,0.0,0.0,0(Hit),55.92,98.04,220.47,195.45,276.39,293.49,104924.0,569.88,369.17,2.87,373.37,6.2,742.55,9.07,53272.0,751.61,1018.94,302.56,1321.49,ffff8,1.111111111111111e+19,17.0,1017613.0,2.3390407269828,9580.7077457639,9954.9542620811,861031707.0,81729599744.0,512
101,9950.1927610999,8886.2632201147,2024-02-22,23:42:34.442,0.39,2.06,0.19,1.18,0.79,69.57,0.99,0.35,0.0,0.0034,11280.0,0.28,0.29,99.0,41.0,20382.94,9884.86,2598.38,4.12,103.1,0.78,19.61,0.22,1.63,0.14,1.23,0.07,19.01,1.0,0.41,0.0,0.0017,25000.0,0.69,0.01,98.0,31.0,11482.55,7031.96,2598.38,3.27,81.65,0.44,11.05,16.06,15.62,0.01,68.32,0.0,100.0,0.0,0.0,0.0,0.0,10.99,13.34,0.01,75.67,0.0,100.0,0.0,0.0,0.0,0.0,57.43,53.69,4.33,4.58,0.33,0.33,3.0,3.0,2.63,2.22,1.19,1.19,0.03,26.56,1.0,0.16,0.0,0.0039,4120.0,99.78,0.22,0.0,0.0,0.0,45.0,6842.72,3082.49,2598.38,4.44,110.99,5.27,131.67,,22129534.0,5463486.0,104762.0,51653336.0,16399502.0,140.0,1445766(Total),42.0,859754.0,26740.0,950628.0,1997114.0,140.0,1489348(Miss),22129492.0,4603732.0,78022.0,50702708.0,14402388.0,0.0,0(Hit),20849542.0,179102.0,2810164.0,14012698.0,0.0,0.0,107324(Total),10265178.0,0.0,2408.0,69622.0,0.0,0.0,108822(Miss),10584364.0,179102.0,2807756.0,13943076.0,0.0,0.0,0(Hit),56.43,96.68,223.31,194.9,279.75,291.58,105026.0,571.33,342.46,1.37,341.96,4.72,684.42,6.08,53053.0,690.5,964.17,297.66,1261.83,ffff8,1.111111111111111e+19,17.0,1022653.0,2.3379219532619,9576.125248578,9950.1927610999,863369642.0,82926622080.0,512
102,9939.7459614877,9872.7495690889,2024-02-22,23:42:35.443,0.39,2.08,0.19,1.18,0.75,69.73,0.99,0.35,0.0,0.0034,10760.0,0.27,0.28,99.0,41.0,20441.75,9830.03,2598.44,4.16,103.98,0.79,19.67,0.22,1.63,0.14,1.23,0.06,19.14,1.0,0.41,0.0,0.0017,25360.0,0.66,0.01,98.0,30.0,11483.63,7034.74,2598.44,3.26,81.62,0.44,11.05,15.97,15.79,0.0,68.24,0.0,100.0,0.0,0.0,0.0,0.0,10.99,13.3,0.0,75.71,0.0,100.0,0.0,0.0,0.0,0.0,57.42,53.63,4.31,4.56,0.33,0.17,3.0,3.0,2.61,2.2,1.19,1.19,0.03,26.75,1.0,0.16,0.0,0.0039,3800.0,99.73,0.27,0.0,0.0,0.0,44.0,6784.39,3080.55,2598.44,4.4,110.12,5.22,130.55,,22690150.0,5390504.0,98924.0,51768682.0,16400818.0,224.0,1431556(Total),28.0,771330.0,44254.0,946918.0,1971004.0,140.0,1457596(Miss),22690122.0,4619174.0,54670.0,50821764.0,14429814.0,84.0,0(Hit),20857718.0,179228.0,2787428.0,13883212.0,0.0,0.0,107674(Total),9663472.0,0.0,2352.0,65982.0,0.0,0.0,108920(Miss),11194246.0,179228.0,2785076.0,13817230.0,0.0,0.0,0(Hit),54.12,93.38,215.19,188.86,269.32,282.24,104909.0,551.56,326.44,1.7,328.97,5.02,655.41,6.72,52980.0,662.13,924.73,288.96,1213.69,ffff8,1.111111111111111e+19,17.0,2811309.0,2.3354673480916,9566.0711857931,9939.7459614877,865705117.0,84122384896.0,512
103,9949.7934466443,9935.4829270783,2024-02-22,23:42:36.442,0.39,2.05,0.19,1.18,0.79,69.51,0.99,0.35,0.0,0.0034,11120.0,0.28,0.29,99.0,42.0,20335.43,9905.94,2596.04,4.11,102.64,0.78,19.58,0.22,1.63,0.14,1.23,0.07,19.18,1.0,0.41,0.0,0.0017,25000.0,0.64,0.01,98.0,30.0,11458.25,7037.84,2596.04,3.26,81.4,0.44,11.03,16.11,15.59,0.0,68.3,0.0,100.0,0.0,0.0,0.0,0.0,11.01,13.49,0.01,75.49,0.0,100.0,0.0,0.0,0.0,0.0,57.4,53.66,4.32,4.56,0.33,0.23,3.0,3.0,2.62,2.21,1.19,1.19,0.03,26.6,1.0,0.16,0.0,0.0039,3880.0,99.78,0.22,0.0,0.0,0.0,44.0,6808.74,3078.62,2596.04,4.42,110.58,5.25,131.14,,21807240.0,5337570.0,115934.0,51744728.0,16279592.0,140.0,1421980(Total),14.0,709016.0,26124.0,933058.0,2071174.0,0.0,1461474(Miss),21807226.0,4628554.0,89810.0,50811670.0,14208418.0,140.0,0(Hit),20880622.0,180894.0,2770768.0,13827996.0,0.0,0.0,107324(Total),9477888.0,0.0,2646.0,63084.0,0.0,0.0,108906(Miss),11402734.0,180894.0,2768122.0,13764912.0,0.0,0.0,0(Hit),55.66,94.92,220.91,192.15,276.57,287.07,105020.0,563.64,319.19,1.54,322.88,4.89,642.07,6.43,53016.0,648.5,918.64,293.5,1212.14,ffff8,1.111111111111111e+19,17.0,552250.0,2.3378281293718,9575.7409459448,9949.7934466443,868042974.0,85319367296.0,512
104,9948.6194029394,9938.2063841841,2024-02-22,23:42:37.443,0.39,1.95,0.2,1.18,0.88,67.1,0.99,0.35,0.0,0.0033,10680.0,0.31,0.3,99.0,42.0,20396.21,10458.95,2598.72,3.9,97.51,0.78,19.62,0.22,1.63,0.14,1.23,0.06,19.1,1.0,0.41,0.0,0.0017,24960.0,0.63,0.01,98.0,30.0,11472.84,7041.98,2598.72,3.26,81.46,0.44,11.04,17.08,16.11,0.0,66.8,0.0,100.0,0.0,0.0,0.0,0.0,11.0,13.4,0.01,75.59,0.0,100.0,0.0,0.0,0.0,0.0,57.7,53.64,4.34,4.56,0.0,0.0,3.0,3.0,2.69,2.27,1.18,1.19,0.03,25.53,1.0,0.16,0.0,0.0036,3640.0,99.81,0.19,0.0,0.0,0.0,44.0,6996.68,3076.49,2598.72,4.55,113.71,5.38,134.62,,22531012.0,1729364.0,673358.0,51639966.0,16302874.0,140.0,1438458(Total),224.0,788088.0,42518.0,856394.0,1987398.0,0.0,1480304(Miss),22530788.0,941276.0,630840.0,50783572.0,14315476.0,140.0,0(Hit),20895658.0,181034.0,3498180.0,13992916.0,0.0,0.0,107548(Total),9373350.0,0.0,2674.0,17052.0,0.0,0.0,108822(Miss),11522308.0,181034.0,3495506.0,13975864.0,0.0,0.0,0(Hit),62.26,99.76,243.28,204.0,305.54,303.75,105000.0,609.3,312.71,1.38,319.25,4.7,631.96,6.08,52938.0,638.04,937.5,309.83,1247.33,ffff8,1.111111111111111e+19,17.0,552480.0,2.3375522732422,9574.6110392207,9948.6194029394,870380542.0,86516201728.0,512
105,9947.9898922002,9925.5115080146,2024-02-22,23:42:38.442,0.39,2.07,0.19,1.18,0.78,69.55,0.99,0.35,0.0,0.0034,10720.0,0.27,0.29,99.0,41.0,20343.19,9821.01,2595.62,4.14,103.57,0.78,19.59,0.22,1.63,0.13,1.22,0.09,19.12,1.0,0.41,0.0,0.0017,24240.0,0.64,0.01,98.0,29.0,11379.36,6983.49,2595.62,3.26,81.47,0.44,10.96,16.01,16.4,0.0,67.59,0.0,100.0,0.0,0.0,0.0,0.0,10.99,14.74,0.0,74.26,0.0,100.0,0.0,0.0,0.0,0.0,57.35,53.69,4.28,4.56,0.17,0.17,3.0,3.0,2.61,2.21,1.18,1.19,0.03,26.64,1.0,0.16,0.0,0.0039,3680.0,99.75,0.25,0.0,0.0,0.0,44.0,6774.45,3070.76,2595.62,4.41,110.31,5.22,130.49,,22786778.0,5220320.0,740138.0,51651012.0,16292206.0,140.0,1439424(Total),84.0,851242.0,38052.0,812518.0,2059302.0,0.0,1476916(Miss),22786694.0,4369078.0,702086.0,50838494.0,14232904.0,140.0,0(Hit),20880482.0,180838.0,3502702.0,13805274.0,0.0,0.0,107604(Total),9304904.0,0.0,2646.0,16730.0,0.0,0.0,108878(Miss),11575578.0,180838.0,3500056.0,13788544.0,0.0,0.0,0(Hit),55.04,95.22,218.16,191.63,273.2,286.85,104905.0,560.05,316.31,2.3,323.23,5.63,639.54,7.93,52970.0,647.47,912.74,294.77,1207.52,ffff8,1.111111111111111e+19,17.0,552298.0,2.3374043618874,9574.0051942982,9947.9898922002,872717952.0,87712955264.0,512
