,input_rate,output_rate,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_Socket 1-EXEC,ndpi_stats-pcm_new_Socket 1-IPC,ndpi_stats-pcm_new_Socket 1-FREQ,ndpi_stats-pcm_new_Socket 1-AFREQ,ndpi_stats-pcm_new_Socket 1-L3MISS,ndpi_stats-pcm_new_Socket 1-L2MISS,ndpi_stats-pcm_new_Socket 1-L3HIT,ndpi_stats-pcm_new_Socket 1-L2HIT,ndpi_stats-pcm_new_Socket 1-L3MPI,ndpi_stats-pcm_new_Socket 1-L2MPI,ndpi_stats-pcm_new_Socket 1-L3OCC,ndpi_stats-pcm_new_Socket 1-READ,ndpi_stats-pcm_new_Socket 1-WRITE,ndpi_stats-pcm_new_Socket 1-LOCAL,ndpi_stats-pcm_new_Socket 1-TEMP,ndpi_stats-pcm_new_Socket 1-INST,ndpi_stats-pcm_new_Socket 1-ACYC,ndpi_stats-pcm_new_Socket 1-TIME(ticks),ndpi_stats-pcm_new_Socket 1-PhysIPC,ndpi_stats-pcm_new_Socket 1-PhysIPC%,ndpi_stats-pcm_new_Socket 1-INSTnom,ndpi_stats-pcm_new_Socket 1-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_SKT1 Core C-State-C0res%,ndpi_stats-pcm_new_SKT1 Core C-State-C1res%,ndpi_stats-pcm_new_SKT1 Core C-State-C3res%,ndpi_stats-pcm_new_SKT1 Core C-State-C6res%,ndpi_stats-pcm_new_SKT1 Core C-State-C7res%,ndpi_stats-pcm_new_SKT1 Package C-State-C0res%,ndpi_stats-pcm_new_SKT1 Package C-State-C2res%,ndpi_stats-pcm_new_SKT1 Package C-State-C3res%,ndpi_stats-pcm_new_SKT1 Package C-State-C6res%,ndpi_stats-pcm_new_SKT1 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT1,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT1,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT1,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT1,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,ndpi_stats-pcm_new_-,pcm-pcie_new_skt-0_PCIRdCur-total,pcm-pcie_new_skt-0_RFO-total,pcm-pcie_new_skt-0_CRd-total,pcm-pcie_new_skt-0_DRd-total,pcm-pcie_new_skt-0_ItoM-total,pcm-pcie_new_skt-0_PRd-total,pcm-pcie_new_skt-0_WiL-total,pcm-pcie_new_skt-0_PCIRdCur-miss,pcm-pcie_new_skt-0_RFO-miss,pcm-pcie_new_skt-0_CRd-miss,pcm-pcie_new_skt-0_DRd-miss,pcm-pcie_new_skt-0_ItoM-miss,pcm-pcie_new_skt-0_PRd-miss,pcm-pcie_new_skt-0_WiL-miss,pcm-pcie_new_skt-0_PCIRdCur-hit,pcm-pcie_new_skt-0_RFO-hit,pcm-pcie_new_skt-0_CRd-hit,pcm-pcie_new_skt-0_DRd-hit,pcm-pcie_new_skt-0_ItoM-hit,pcm-pcie_new_skt-0_PRd-hit,pcm-pcie_new_skt-0_WiL-hit,pcm-pcie_new_skt-1_PCIRdCur-total,pcm-pcie_new_skt-1_RFO-total,pcm-pcie_new_skt-1_CRd-total,pcm-pcie_new_skt-1_DRd-total,pcm-pcie_new_skt-1_ItoM-total,pcm-pcie_new_skt-1_PRd-total,pcm-pcie_new_skt-1_WiL-total,pcm-pcie_new_skt-1_PCIRdCur-miss,pcm-pcie_new_skt-1_RFO-miss,pcm-pcie_new_skt-1_CRd-miss,pcm-pcie_new_skt-1_DRd-miss,pcm-pcie_new_skt-1_ItoM-miss,pcm-pcie_new_skt-1_PRd-miss,pcm-pcie_new_skt-1_WiL-miss,pcm-pcie_new_skt-1_PCIRdCur-hit,pcm-pcie_new_skt-1_RFO-hit,pcm-pcie_new_skt-1_CRd-hit,pcm-pcie_new_skt-1_DRd-hit,pcm-pcie_new_skt-1_ItoM-hit,pcm-pcie_new_skt-1_PRd-hit,pcm-pcie_new_skt-1_WiL-hit,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory,ddio_ways_new_cos_way,ddio_ways_new_binary,ddio_ways_new_ddio_ways,latency_new_latency,tx_stats_PacketRate,tx_stats_Mbit,tx_stats_MbitWithFraming,tx_stats_TotalPackets,tx_stats_TotalBytes,packetsize
228,9999.6162477069,9968.2910009333,2024-02-23,00:38:54.324,0.48,2.23,0.22,1.16,0.97,30.86,0.97,0.37,0.0,0.0012,13400.0,0.28,1.33,98.0,42.0,24969.92,11181.12,2595.6,4.47,111.66,0.96,24.05,0.23,1.42,0.16,1.2,0.41,12.54,0.97,0.42,0.0,0.0011,24440.0,1.08,0.03,96.0,32.0,11741.34,8293.9,2595.6,2.83,70.78,0.45,11.31,18.52,19.67,0.01,61.8,0.0,100.0,0.0,0.0,0.0,0.0,13.36,17.51,0.18,68.96,0.0,100.0,0.0,0.0,0.0,0.0,58.71,54.82,4.65,4.52,0.33,0.0,3.0,3.0,3.61,3.09,1.17,1.17,0.0,11.05,1.0,0.15,0.0,0.0012,720.0,99.7,0.3,0.0,0.0,0.0,44.0,9369.53,3036.33,2595.6,6.17,154.29,7.22,180.48,,21047026.0,2410450.0,215362.0,24404324.0,18621526.0,140.0,763770(Total),280.0,794444.0,3682.0,195006.0,18317390.0,0.0,773416(Miss),21046746.0,1616006.0,211680.0,24209318.0,304136.0,140.0,0(Hit),20250272.0,62524.0,2817892.0,6288296.0,0.0,14.0,37394(Total),16651824.0,0.0,2338.0,13874.0,0.0,0.0,37772(Miss),3598448.0,62524.0,2815554.0,6274422.0,0.0,14.0,0(Hit),69.15,624.46,228.87,716.0,298.01,1340.47,52511.0,1638.48,550.23,13.89,550.34,17.15,1100.57,31.04,54908.0,1131.61,1398.58,1371.51,2770.09,ffc00,1.111111111e+19,10.0,1353908.0,0.8127135376614,9869.5820816811,9999.6162477069,435013725.0,274251084406.0,1514
229,9999.6225320201,9964.4593607686,2024-02-23,00:38:55.325,0.5,2.63,0.19,1.18,0.21,30.2,0.99,0.34,0.0,0.0012,11960.0,0.18,1.31,99.0,42.0,25755.66,9807.2,2598.79,5.25,131.31,0.99,24.78,0.23,1.71,0.14,1.23,0.15,9.63,0.98,0.4,0.0,0.0008,24040.0,1.08,0.01,99.0,33.0,12031.07,7033.13,2598.79,3.42,85.53,0.46,11.58,15.93,15.81,0.01,68.26,0.0,100.0,0.0,0.0,0.0,0.0,10.99,13.53,0.0,75.48,0.0,100.0,0.0,0.0,0.0,0.0,57.81,53.6,4.6,4.5,0.33,0.0,3.0,3.0,3.67,3.09,1.19,1.19,0.0,11.99,1.0,0.15,0.0,0.0013,2480.0,99.77,0.23,0.0,0.0,0.0,45.0,9539.85,3082.69,2598.79,6.19,154.73,7.34,183.55,,21006286.0,2412886.0,354858.0,24359958.0,18622366.0,476.0,761628(Total),518.0,790580.0,6132.0,230538.0,18314856.0,14.0,774200(Miss),21005768.0,1622306.0,348726.0,24129420.0,307510.0,462.0,0(Hit),20251084.0,62594.0,2849406.0,5197206.0,0.0,0.0,37436(Total),15903062.0,0.0,2464.0,18662.0,0.0,0.0,37786(Miss),4348022.0,62594.0,2846942.0,5178544.0,0.0,0.0,0(Hit),40.78,622.06,129.23,678.95,170.01,1301.02,52487.0,1471.02,533.14,2.53,535.41,5.85,1068.55,8.38,54948.0,1076.93,1238.56,1309.4,2547.96,ffc00,1.111111111e+19,10.0,1354275.0,0.81271404838006,9869.5882842793,9999.6225320201,435826494.0,275484866358.0,1514
230,9999.6217032304,9956.9181265564,2024-02-23,00:38:56.325,0.5,2.63,0.19,1.18,0.19,30.37,0.99,0.34,0.0,0.0012,11840.0,0.16,1.3,99.0,42.0,25812.72,9814.7,2598.06,5.26,131.5,0.99,24.84,0.23,1.72,0.13,1.23,0.06,9.42,0.99,0.4,0.0,0.0008,24040.0,1.03,0.01,99.0,32.0,12049.42,6987.09,2598.06,3.45,86.23,0.46,11.6,15.95,15.77,0.0,68.28,0.0,100.0,0.0,0.0,0.0,0.0,10.9,13.36,0.02,75.72,0.0,100.0,0.0,0.0,0.0,0.0,57.83,53.56,4.6,4.47,0.33,0.0,3.0,3.0,3.66,3.09,1.19,1.19,0.0,12.07,1.0,0.15,0.0,0.0013,2640.0,99.77,0.23,0.0,0.0,0.0,44.0,9518.13,3081.29,2598.06,6.18,154.45,7.33,183.18,,21041244.0,2413614.0,252518.0,24542210.0,18619468.0,154.0,766206(Total),448.0,788634.0,3276.0,187516.0,18299064.0,0.0,777868(Miss),21040796.0,1624980.0,249242.0,24354694.0,320404.0,154.0,0(Hit),20250958.0,62608.0,2818984.0,5121326.0,0.0,0.0,37380(Total),15582196.0,0.0,2282.0,12684.0,0.0,0.0,37758(Miss),4668762.0,62608.0,2816702.0,5108642.0,0.0,0.0,0(Hit),39.72,620.18,124.93,675.29,164.64,1295.47,52431.0,1460.11,511.23,1.44,513.62,4.74,1024.85,6.18,54754.0,1031.03,1189.49,1301.65,2491.14,ffc00,1.111111111e+19,10.0,1353939.0,0.81271398102061,9869.5874662671,9999.6217032304,436639263.0,276718648310.0,1514
231,9998.7050175284,9391.1466595402,2024-02-23,00:38:57.325,0.5,2.65,0.19,1.19,0.15,30.27,1.0,0.34,0.0,0.0012,11320.0,0.16,1.29,99.0,42.0,25813.56,9753.67,2595.36,5.29,132.33,0.99,24.87,0.23,1.73,0.13,1.23,0.06,9.45,0.99,0.4,0.0,0.0008,23360.0,1.01,0.01,99.0,32.0,12043.17,6967.41,2595.36,3.46,86.43,0.46,11.6,15.84,15.58,0.0,68.58,0.0,100.0,0.0,0.0,0.0,0.0,10.88,13.35,0.0,75.76,0.0,100.0,0.0,0.0,0.0,0.0,57.77,53.5,4.58,4.47,0.33,0.0,3.0,3.0,3.67,3.09,1.19,1.19,0.0,12.07,1.0,0.15,0.0,0.0013,2600.0,99.79,0.21,0.0,0.0,0.0,45.0,9515.99,3080.88,2595.36,6.18,154.44,7.33,183.33,,21041034.0,2410240.0,442904.0,24510850.0,18619944.0,154.0,775684(Total),448.0,786072.0,2814.0,206878.0,18295522.0,0.0,760620(Miss),21040586.0,1624168.0,440090.0,24303972.0,324422.0,154.0,15064(Hit),20250230.0,62552.0,2883118.0,6563144.0,0.0,0.0,37786(Total),15446676.0,0.0,2380.0,6104.0,0.0,0.0,37450(Miss),4803554.0,62552.0,2880738.0,6557040.0,0.0,0.0,336(Hit),38.58,619.36,121.27,672.97,159.85,1292.33,52433.0,1452.18,499.95,1.26,503.47,4.55,1003.42,5.81,54777.0,1009.23,1163.26,1298.14,2461.4,ffc00,1.111111111e+19,10.0,1346854.0,0.81263947801589,9868.6827010458,9998.7050175284,437451904.0,277952235958.0,1514
232,9999.6221129691,9969.909545394,2024-02-23,00:38:58.325,0.5,2.65,0.19,1.19,0.16,30.3,0.99,0.34,0.0,0.0012,11520.0,0.16,1.29,99.0,43.0,25853.35,9767.79,2597.87,5.29,132.34,1.0,24.88,0.23,1.73,0.13,1.23,0.06,9.6,0.99,0.4,0.0,0.0008,23400.0,1.0,0.01,99.0,31.0,12056.04,6971.23,2597.87,3.46,86.47,0.46,11.6,15.86,15.66,0.01,68.48,0.0,100.0,0.0,0.0,0.0,0.0,10.88,13.45,0.0,75.67,0.0,100.0,0.0,0.0,0.0,0.0,57.79,53.62,4.61,4.48,0.33,0.0,3.0,3.0,3.66,3.09,1.19,1.19,0.0,12.1,1.0,0.15,0.0,0.0013,2640.0,99.78,0.22,0.0,0.0,0.0,44.0,9519.25,3082.05,2597.87,6.18,154.43,7.33,183.21,,21056336.0,2410688.0,798966.0,24502562.0,18621666.0,140.0,778470(Total),476.0,786198.0,3458.0,181496.0,18287220.0,14.0,764596(Miss),21055860.0,1624490.0,795508.0,24321066.0,334446.0,126.0,13874(Hit),20241704.0,62594.0,2920554.0,6025670.0,0.0,0.0,37772(Total),15373218.0,0.0,2282.0,4564.0,0.0,0.0,37464(Miss),4868486.0,62594.0,2918272.0,6021106.0,0.0,0.0,308(Hit),38.89,620.44,121.64,674.08,160.54,1294.52,52478.0,1455.05,497.15,1.29,499.48,4.59,996.63,5.88,54603.0,1002.51,1157.17,1300.4,2457.57,ffc00,1.111111111e+19,10.0,1350870.0,0.81271401432191,9869.5878706776,9999.6221129691,438264673.0,279186017910.0,1514
233,9999.6221409058,9969.2454600118,2024-02-23,00:38:59.325,0.5,2.65,0.19,1.18,0.15,30.31,1.0,0.34,0.0,0.0012,11560.0,0.16,1.29,99.0,42.0,25774.23,9741.5,2597.95,5.29,132.29,0.99,24.8,0.23,1.73,0.13,1.23,0.07,9.53,0.99,0.4,0.0,0.0008,23320.0,1.0,0.01,99.0,32.0,11972.48,6932.43,2597.95,3.45,86.35,0.46,11.52,15.83,15.99,0.01,68.17,0.0,100.0,0.0,0.0,0.0,0.0,10.88,14.57,0.0,74.55,0.0,100.0,0.0,0.0,0.0,0.0,57.78,53.6,4.61,4.47,0.33,0.0,3.0,3.0,3.66,3.09,1.19,1.19,0.0,12.09,1.0,0.15,0.0,0.0013,2680.0,99.78,0.22,0.0,0.0,0.0,45.0,9505.66,3079.2,2597.95,6.17,154.35,7.32,182.95,,21046088.0,2411164.0,461594.0,27750142.0,19017236.0,140.0,1183644(Total),392.0,785148.0,2604.0,191730.0,18658738.0,14.0,1151906(Miss),21045696.0,1626016.0,458990.0,27558412.0,358498.0,126.0,31738(Hit),20248718.0,62622.0,2878442.0,5510372.0,0.0,0.0,55440(Total),15285046.0,0.0,2436.0,9506.0,0.0,0.0,54908(Miss),4963672.0,62622.0,2876006.0,5500866.0,0.0,0.0,532(Hit),37.91,617.91,118.52,670.42,156.44,1288.33,52436.0,1444.77,495.79,1.33,498.4,4.61,994.19,5.94,54796.0,1000.13,1150.63,1294.27,2444.9,ffc00,1.111111111e+19,10.0,1354051.0,0.81271401659245,9869.587898251,9999.6221409058,439077442.0,280419799862.0,1514
234,9999.6218894752,9973.8924091732,2024-02-23,00:39:00.326,0.5,2.64,0.19,1.18,0.17,31.0,0.99,0.34,0.0,0.0012,11560.0,0.16,1.29,99.0,41.0,25791.96,9772.94,2597.94,5.28,131.96,0.99,24.82,0.23,1.73,0.13,1.23,0.06,9.57,0.99,0.4,0.0,0.0008,23200.0,0.98,0.01,99.0,32.0,12052.76,6962.26,2597.94,3.46,86.56,0.46,11.6,15.87,15.76,0.0,68.36,0.0,100.0,0.0,0.0,0.0,0.0,10.86,13.38,0.0,75.75,0.0,100.0,0.0,0.0,0.0,0.0,57.8,53.54,4.6,4.47,0.33,0.0,3.0,3.0,3.64,3.07,1.19,1.19,0.0,12.35,1.0,0.15,0.0,0.0013,2720.0,99.75,0.25,0.0,0.0,0.0,45.0,9457.3,3080.69,2597.94,6.14,153.49,7.28,182.02,,21372162.0,2324476.0,315490.0,36029056.0,19018664.0,140.0,1181152(Total),140.0,0.0,4438.0,272468.0,18534516.0,0.0,1154328(Miss),21372022.0,2324476.0,311052.0,35756588.0,484148.0,140.0,26824(Hit),20207950.0,91826.0,2860102.0,7445354.0,0.0,14.0,55440(Total),14088620.0,0.0,3388.0,15204.0,0.0,434.0,54936(Miss),6119330.0,91826.0,2856714.0,7430150.0,0.0,0.0,504(Hit),34.1,616.3,107.06,662.47,141.16,1278.77,52477.0,1419.93,482.9,1.35,486.7,4.67,969.61,6.02,54529.0,975.63,1110.77,1284.79,2395.56,ffc00,1.111111111e+19,10.0,1350016.0,0.81271399615757,9869.58765009,9999.6218894752,439890211.0,281653581814.0,1514
235,9999.6159962667,9970.398396895,2024-02-23,00:39:01.326,0.47,2.54,0.19,1.19,0.16,44.14,1.0,0.33,0.0,0.0018,11680.0,0.07,1.23,99.0,41.0,24649.85,9714.68,2597.83,5.07,126.87,0.95,23.72,0.23,1.72,0.13,1.23,0.06,11.95,1.0,0.4,0.0,0.001,23880.0,0.91,0.01,99.0,32.0,11944.39,6944.85,2597.83,3.44,85.99,0.46,11.49,15.77,15.66,0.0,68.57,0.0,100.0,0.0,0.0,0.0,0.0,10.83,13.44,0.01,75.72,0.0,100.0,0.0,0.0,0.0,0.0,57.84,53.55,4.59,4.5,0.33,0.0,3.0,3.0,3.2,2.69,1.19,1.19,0.01,17.81,1.0,0.15,0.0,0.0021,3200.0,99.78,0.22,0.0,0.0,0.0,44.0,8308.23,3083.09,2597.83,5.39,134.74,6.4,159.91,,21373408.0,2326408.0,422562.0,35605108.0,19016592.0,140.0,1184974(Total),70.0,0.0,3906.0,296492.0,18439848.0,0.0,1157996(Miss),21373338.0,2326408.0,418656.0,35308616.0,576744.0,140.0,26978(Hit),20206942.0,91770.0,2969932.0,7957530.0,0.0,0.0,55426(Total),14078792.0,0.0,3500.0,17318.0,0.0,448.0,54950(Miss),6128150.0,91770.0,2966432.0,7940212.0,0.0,0.0,476(Hit),16.42,602.93,51.56,621.48,67.99,1224.41,52414.0,1292.4,450.89,1.18,451.24,4.49,902.13,5.67,54074.0,907.8,970.12,1230.08,2200.2,ffc00,1.111111111e+19,10.0,1353671.0,0.81271351722574,9869.5818335106,9999.6159962667,440702948.0,282887315190.0,1514
236,9999.6225878936,9974.1428287444,2024-02-23,00:39:02.325,0.47,2.53,0.19,1.19,0.17,44.13,1.0,0.33,0.0,0.0018,11760.0,0.07,1.22,99.0,42.0,24611.1,9729.0,2595.15,5.06,126.48,0.95,23.71,0.23,1.72,0.13,1.23,0.07,11.91,0.99,0.41,0.0,0.001,23760.0,0.9,0.01,99.0,32.0,11939.52,6951.7,2595.15,3.43,85.87,0.46,11.5,15.81,15.78,0.01,68.39,0.0,100.0,0.0,0.0,0.0,0.0,10.86,13.3,0.0,75.84,0.0,100.0,0.0,0.0,0.0,0.0,57.75,53.49,4.58,4.5,0.33,0.0,3.0,3.0,3.2,2.69,1.19,1.19,0.01,17.79,1.0,0.15,0.0,0.0021,3280.0,99.76,0.24,0.0,0.0,0.0,45.0,8292.49,3078.55,2595.15,5.39,134.68,6.39,159.77,,21377524.0,2310112.0,330204.0,35513072.0,19014408.0,0.0,957488(Total),98.0,0.0,1680.0,264614.0,18342170.0,140.0,1156288(Miss),21377426.0,2310112.0,328524.0,35248458.0,672238.0,0.0,0(Hit),20210722.0,91742.0,3007158.0,8488102.0,0.0,0.0,55510(Total),14067256.0,0.0,3360.0,25620.0,0.0,448.0,54950(Miss),6143466.0,91742.0,3003798.0,8462482.0,0.0,0.0,560(Hit),16.79,600.0,52.54,619.04,69.32,1219.04,52471.0,1288.37,453.68,1.81,454.56,5.11,908.24,6.91,54160.0,915.15,977.56,1225.96,2203.52,ffc00,1.111111111e+19,10.0,1353962.0,0.81271405292115,9869.5883394262,9999.6225878936,441515717.0,284121097142.0,1514
237,9999.3806752374,9984.4807474145,2024-02-23,00:39:03.326,0.47,2.53,0.19,1.19,0.14,44.07,1.0,0.33,0.0,0.0018,11640.0,0.07,1.21,99.0,42.0,24641.92,9757.05,2597.79,5.05,126.28,0.95,23.72,0.23,1.7,0.14,1.23,0.07,12.08,0.99,0.41,0.0,0.001,23800.0,0.9,0.01,99.0,32.0,11951.77,7017.0,2597.79,3.41,85.16,0.46,11.5,15.84,15.66,0.0,68.49,0.0,100.0,0.0,0.0,0.0,0.0,10.96,13.42,0.0,75.62,0.0,100.0,0.0,0.0,0.0,0.0,57.81,53.64,4.6,4.51,0.33,0.0,3.0,3.0,3.2,2.69,1.19,1.19,0.01,17.82,1.0,0.15,0.0,0.0021,3360.0,99.79,0.21,0.0,0.0,0.0,44.0,8300.18,3083.84,2597.79,5.38,134.58,6.39,159.76,,21330344.0,1944880.0,477022.0,28562688.0,16522366.0,0.0,940590(Total),42.0,28.0,35112.0,1576050.0,16604854.0,140.0,765688(Miss),21330302.0,1944852.0,441910.0,26986638.0,0.0,0.0,174902(Hit),20234130.0,91532.0,2855202.0,17470166.0,0.0,0.0,55482(Total),14276276.0,0.0,182.0,26348.0,0.0,448.0,54712(Miss),5957854.0,91532.0,2855020.0,17443818.0,0.0,0.0,770(Hit),15.93,596.43,49.68,614.32,65.61,1210.75,52410.0,1276.36,452.85,1.82,452.07,5.12,904.91,6.95,54193.0,911.86,970.52,1217.69,2188.22,ffff0,1.111111111111111e+19,16.0,1354384.0,1.0121494204475,9837.4367679658,9999.3806752374,442527893.0,285350809030.0,1024
238,9998.8139339486,9992.4909229978,2024-02-23,00:39:04.330,0.45,2.3,0.19,1.18,1.24,41.98,0.97,0.36,0.0001,0.0018,10280.0,0.24,1.31,99.0,42.0,23239.31,10107.18,2598.16,4.6,114.96,0.89,22.35,0.23,1.65,0.14,1.22,0.22,13.69,0.98,0.41,0.0,0.0012,25200.0,0.94,0.02,97.0,34.0,11861.52,7210.58,2598.16,3.29,82.25,0.46,11.41,16.52,17.13,0.0,66.35,0.0,100.0,0.0,0.0,0.0,0.0,11.39,15.39,0.1,73.12,0.0,100.0,0.0,0.0,0.0,0.0,57.89,53.93,4.65,4.52,0.33,0.27,3.0,3.0,3.32,2.81,1.18,1.18,0.02,15.95,1.0,0.15,0.0,0.0019,760.0,99.66,0.34,0.0,0.0,0.0,44.0,8616.63,3061.71,2598.16,5.63,140.72,6.63,165.82,,21178850.0,2022132.0,310562.0,31441130.0,19030046.0,0.0,983528(Total),28.0,0.0,38304.0,1541470.0,18245850.0,140.0,941108(Miss),21178822.0,2022132.0,272258.0,29899660.0,784196.0,0.0,42420(Hit),20088544.0,91588.0,2903432.0,9732240.0,0.0,0.0,55622(Total),15996022.0,0.0,154.0,34258.0,0.0,448.0,54908(Miss),4092522.0,91588.0,2903278.0,9697982.0,0.0,0.0,714(Hit),77.94,618.33,281.09,726.07,359.02,1344.4,52530.0,1703.43,494.86,11.55,493.99,14.84,988.85,26.39,54392.0,1015.24,1347.87,1370.79,2718.67,ffff0,1.111111111111111e+19,16.0,964608.0,1.1926065016639,9807.9968936824,9998.8139339486,443720501.0,286576810182.0,1024
239,9999.3258246623,9992.3087255749,2024-02-23,00:39:05.327,0.42,1.85,0.23,1.16,1.98,37.77,0.95,0.37,0.0001,0.0017,6480.0,0.39,1.33,98.0,41.0,21728.9,11718.58,2598.25,3.71,92.71,0.84,20.91,0.22,1.34,0.17,1.19,0.42,14.04,0.97,0.4,0.0,0.0012,23520.0,1.07,0.03,97.0,33.0,11512.09,8599.25,2598.25,2.68,66.94,0.44,11.08,19.46,20.17,0.02,60.34,0.0,100.0,0.0,0.0,0.0,0.0,13.86,17.29,0.15,68.7,0.0,100.0,0.0,0.0,0.0,0.0,58.6,55.02,4.64,4.56,0.0,0.0,3.0,3.0,3.29,2.81,1.17,1.17,0.02,13.72,1.0,0.15,0.0,0.0016,880.0,99.77,0.23,0.0,0.0,0.0,44.0,8549.92,3037.78,2598.25,5.63,140.73,6.58,164.53,,21147994.0,2010974.0,272930.0,31599428.0,19030704.0,0.0,964712(Total),14.0,0.0,120372.0,1520904.0,18230604.0,210.0,949326(Miss),21147980.0,2010974.0,152558.0,30078524.0,800100.0,0.0,15386(Hit),20106520.0,91728.0,2907660.0,9281412.0,0.0,434.0,54712(Total),15132292.0,0.0,14.0,40320.0,0.0,0.0,54866(Miss),4974228.0,91728.0,2907646.0,9241092.0,0.0,434.0,0(Hit),67.84,605.53,248.12,703.82,315.96,1309.34,52522.0,1625.3,518.08,6.82,519.76,10.11,1037.85,16.93,54545.0,1054.78,1353.81,1326.27,2680.08,ffff0,1.111111111111111e+19,16.0,964828.0,1.1926685382207,9808.498858547,9999.3258246623,444913206.0,287802910022.0,1024
