,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-LMB,ndpi_stats-pcm_new_Socket 0-RMB,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-LMB,ndpi_stats-pcm_new_Core3 (Socket 0)-RMB,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Ch2Read,pcm-memory_new_SKT0-Ch2Write,pcm-memory_new_SKT0-Ch3Read,pcm-memory_new_SKT0-Ch3Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
20,2023-11-28,14:43:03.589,0.32,1.6,0.2,1.3,36.11,54.78,0.34,0.36,0.0024,0.0036,12080.0,4.0,0.0,2.51,1.04,100.0,54.0,15242.06,9534.58,2400.04,3.2,79.93,0.64,15.88,15.26,16.96,0.0,67.78,0.0,100.0,0.0,0.0,0.0,0.0,38.22,8.84,0.37,2.7,1.16,0.88,1.31,1.32,19.74,22.38,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.7,1.3,0.0,0.0,0.0,57.0,2772.53,3137.9,2400.04,1.77,44.18,2.31,57.76,7468888.0,5409460.0,5142634.0,59532396.0,1029294.0,1134.0,297752.0,612.21,254.8,632.7,264.84,570.23,251.78,692.15,272.58,2507.29,1044.0,125707.0,3551.29,2507.29,1044.0,3551.29
21,2023-11-28,14:43:04.589,0.32,1.6,0.2,1.31,35.96,54.59,0.34,0.36,0.0024,0.0036,12120.0,0.0,0.0,2.5,1.04,100.0,55.0,15226.6,9504.88,2400.14,3.2,80.1,0.63,15.86,15.16,17.05,0.01,67.78,0.0,100.0,0.0,0.0,0.0,0.0,38.26,8.84,0.37,2.7,1.16,0.88,1.31,1.32,19.74,22.37,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.66,1.34,0.0,0.0,0.0,57.0,2772.67,3136.69,2400.14,1.77,44.2,2.31,57.76,7455196.0,5394886.0,5038474.0,59632790.0,1029490.0,966.0,298606.0,609.23,253.9,629.2,263.72,568.45,251.81,689.55,271.87,2496.43,1041.29,125703.0,3537.72,2496.43,1041.29,3537.72
22,2023-11-28,14:43:05.589,0.32,1.6,0.2,1.3,35.97,54.6,0.34,0.36,0.0024,0.0036,12640.0,2.0,0.0,2.5,1.04,100.0,55.0,15196.67,9501.24,2400.21,3.2,79.97,0.63,15.83,15.19,17.3,0.02,67.49,0.0,100.0,0.0,0.0,0.0,0.0,38.18,8.81,0.37,2.7,1.15,0.88,1.3,1.32,19.71,22.35,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.59,1.41,0.0,0.0,0.0,56.0,2770.85,3131.8,2400.21,1.77,44.24,2.31,57.72,7451514.0,5375412.0,5213110.0,59491600.0,1035510.0,966.0,298270.0,611.57,254.77,630.78,264.29,570.2,252.18,690.81,272.43,2503.36,1043.67,125874.0,3547.03,2503.36,1043.67,3547.03
23,2023-11-28,14:43:06.589,0.32,1.6,0.2,1.31,35.86,54.56,0.34,0.36,0.0024,0.0036,12880.0,1.0,0.0,2.49,1.04,100.0,54.0,15202.73,9503.58,2400.08,3.2,79.98,0.63,15.84,15.16,17.09,0.01,67.73,0.0,100.0,0.0,0.0,0.0,0.0,38.19,8.81,0.33,2.7,1.16,0.89,1.31,1.32,19.71,22.38,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,57.0,2775.79,3135.78,2400.08,1.77,44.26,2.31,57.83,7482314.0,5408004.0,5021002.0,59625986.0,1025080.0,966.0,298172.0,607.87,252.83,626.04,261.96,565.46,249.71,686.24,270.47,2485.62,1034.97,125712.0,3520.58,2485.62,1034.97,3520.58
24,2023-11-28,14:43:07.589,0.32,1.6,0.2,1.31,35.84,54.55,0.34,0.36,0.0024,0.0036,12960.0,0.0,0.0,2.49,1.04,100.0,55.0,15200.07,9502.54,2400.21,3.2,79.98,0.63,15.83,15.15,17.02,0.01,67.82,0.0,100.0,0.0,0.0,0.0,0.0,38.17,8.75,0.37,2.7,1.16,0.89,1.31,1.32,19.71,22.37,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.62,1.38,0.0,0.0,0.0,57.0,2775.7,3135.91,2400.21,1.77,44.26,2.31,57.82,7471842.0,5415186.0,5203926.0,59554418.0,1030764.0,966.0,298312.0,607.95,253.1,626.53,262.65,565.35,249.99,687.21,270.75,2487.03,1036.48,125852.0,3523.52,2487.03,1036.48,3523.52
25,2023-11-28,14:43:08.589,0.32,1.6,0.2,1.3,35.91,54.59,0.34,0.36,0.0024,0.0036,13360.0,1.0,0.0,2.49,1.04,100.0,54.0,15232.9,9526.09,2400.09,3.2,79.95,0.63,15.87,15.21,17.07,0.0,67.72,0.0,100.0,0.0,0.0,0.0,0.0,38.2,8.78,0.33,2.7,1.16,0.89,1.31,1.32,19.71,22.36,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,57.0,2774.74,3135.19,2400.09,1.77,44.25,2.31,57.8,7475426.0,5411266.0,5069456.0,59544856.0,1029812.0,966.0,297906.0,608.9,253.37,628.38,263.24,565.94,249.97,688.43,271.39,2491.66,1037.97,125699.0,3529.62,2491.66,1037.97,3529.62
26,2023-11-28,14:43:09.589,0.32,1.6,0.2,1.3,35.89,54.57,0.34,0.36,0.0024,0.0036,13320.0,0.0,0.0,2.49,1.04,100.0,55.0,15199.21,9504.25,2400.31,3.2,79.96,0.63,15.83,15.19,17.24,0.0,67.57,0.0,100.0,0.0,0.0,0.0,0.0,38.2,8.82,0.37,2.7,1.16,0.89,1.31,1.32,19.7,22.36,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,56.0,2773.95,3134.08,2400.31,1.77,44.25,2.31,57.79,7454384.0,5394326.0,5048708.0,59560480.0,1032150.0,966.0,297808.0,608.88,253.3,628.14,263.2,565.85,250.32,687.67,271.06,2490.54,1037.87,125723.0,3528.4,2490.54,1037.87,3528.4
27,2023-11-28,14:43:10.589,0.32,1.6,0.2,1.3,36.0,54.65,0.34,0.36,0.0024,0.0036,13680.0,1.0,0.0,2.5,1.04,100.0,54.0,15195.93,9507.48,2400.05,3.2,79.92,0.63,15.83,15.2,17.2,0.01,67.6,0.0,100.0,0.0,0.0,0.0,0.0,38.24,8.79,0.37,2.7,1.15,0.88,1.31,1.32,19.7,22.34,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,57.0,2771.41,3133.74,2400.05,1.77,44.22,2.31,57.73,7466284.0,5408214.0,5088076.0,59495114.0,1028678.0,0.0,297220.0,611.88,254.42,631.49,264.25,569.41,251.51,690.84,272.61,2503.61,1042.79,125875.0,3546.4,2503.61,1042.79,3546.4
28,2023-11-28,14:43:11.590,0.32,1.6,0.2,1.31,36.0,54.63,0.34,0.36,0.0024,0.0036,13720.0,0.0,0.0,2.5,1.04,100.0,55.0,15205.53,9503.42,2400.35,3.2,80.0,0.63,15.84,15.17,17.09,0.0,67.74,0.0,100.0,0.0,0.0,0.0,0.0,38.22,8.75,0.37,2.7,1.16,0.88,1.31,1.32,19.72,22.36,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,57.0,2772.71,3135.52,2400.35,1.77,44.21,2.31,57.76,7463022.0,5425910.0,5137328.0,59620554.0,1023190.0,0.0,296814.0,610.86,254.16,630.72,263.6,568.22,251.43,691.23,273.53,2501.02,1042.72,125746.0,3543.74,2501.02,1042.72,3543.74
29,2023-11-28,14:43:12.590,0.32,1.6,0.2,1.31,36.06,54.73,0.34,0.36,0.0024,0.0036,13760.0,0.0,0.0,2.5,1.04,100.0,54.0,15204.56,9502.02,2400.1,3.2,80.01,0.63,15.84,15.16,17.1,0.0,67.74,0.0,100.0,0.0,0.0,0.0,0.0,38.25,8.75,0.37,2.7,1.16,0.88,1.31,1.32,19.76,22.41,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.63,1.37,0.0,0.0,0.0,56.0,2772.72,3135.32,2400.1,1.77,44.22,2.31,57.76,7474348.0,5410636.0,5308352.0,59627064.0,1023988.0,168.0,296002.0,609.14,253.61,632.16,263.1,567.04,250.9,693.74,276.71,2502.09,1044.32,125766.0,3546.41,2502.09,1044.32,3546.41
30,2023-11-28,14:43:13.591,0.32,1.6,0.2,1.31,36.15,54.8,0.34,0.36,0.0024,0.0036,13880.0,0.0,0.0,2.51,1.05,100.0,55.0,15217.22,9510.5,2402.51,3.2,80.0,0.63,15.83,15.16,17.14,0.0,67.7,0.0,100.0,0.0,0.0,0.0,0.0,38.29,8.78,0.37,2.7,1.15,0.88,1.31,1.32,19.78,22.42,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.63,1.37,0.0,0.0,0.0,56.0,2773.91,3137.75,2402.51,1.77,44.2,2.31,57.73,7461762.0,5419848.0,5106360.0,59638796.0,1018542.0,0.0,295190.0,611.13,254.37,634.79,264.47,569.28,251.79,695.36,277.06,2510.56,1047.68,125886.0,3558.24,2510.56,1047.68,3558.24
31,2023-11-28,14:43:14.592,0.32,1.6,0.2,1.31,36.09,54.79,0.34,0.36,0.0024,0.0036,14040.0,1.0,0.0,2.5,1.05,100.0,54.0,15224.83,9513.62,2402.5,3.2,80.02,0.63,15.84,15.15,17.0,0.0,67.85,0.0,100.0,0.0,0.0,0.0,0.0,38.31,8.78,0.15,2.7,1.16,0.88,1.31,1.32,19.79,22.44,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,56.0,2776.84,3139.91,2402.5,1.77,44.22,2.31,57.79,7484820.0,5410062.0,5132498.0,59634806.0,1032024.0,0.0,294980.0,608.45,253.14,633.42,263.73,566.74,250.68,692.39,276.13,2500.99,1043.68,125695.0,3544.68,2500.99,1043.68,3544.68
32,2023-11-28,14:43:15.592,0.32,1.6,0.2,1.31,36.04,54.72,0.34,0.36,0.0024,0.0036,14400.0,2.0,0.0,2.5,1.04,100.0,54.0,15201.66,9502.31,2400.04,3.2,79.99,0.63,15.83,15.16,17.05,0.01,67.78,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.82,0.37,2.7,1.16,0.88,1.31,1.32,19.75,22.4,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.62,1.38,0.0,0.0,0.0,56.0,2773.03,3135.41,2400.04,1.77,44.22,2.31,57.77,7472136.0,5408144.0,5030858.0,59640196.0,1022168.0,0.0,295442.0,609.29,253.43,633.86,264.06,567.0,250.9,692.42,276.29,2502.57,1044.68,125905.0,3547.25,2502.57,1044.68,3547.25
33,2023-11-28,14:43:16.592,0.32,1.6,0.2,1.3,36.04,54.72,0.34,0.36,0.0024,0.0036,14560.0,0.0,0.0,2.5,1.04,100.0,54.0,15175.87,9499.26,2399.97,3.2,79.88,0.63,15.81,15.2,17.36,0.02,67.42,0.0,100.0,0.0,0.0,0.0,0.0,38.19,8.81,0.37,2.7,1.15,0.88,1.3,1.32,19.73,22.38,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.57,1.43,0.0,0.0,0.0,57.0,2770.15,3130.61,2399.97,1.77,44.24,2.31,57.71,7466690.0,5368622.0,5206320.0,59650332.0,1031688.0,0.0,294070.0,609.05,253.38,633.03,263.21,565.99,250.8,692.14,276.05,2500.21,1043.44,125769.0,3543.64,2500.21,1043.44,3543.64
34,2023-11-28,14:43:17.592,0.32,1.6,0.2,1.3,36.06,54.72,0.34,0.36,0.0024,0.0036,14560.0,0.0,0.0,2.5,1.04,100.0,54.0,15185.92,9493.41,2400.15,3.2,79.98,0.63,15.82,15.16,17.37,0.0,67.47,0.0,100.0,0.0,0.0,0.0,0.0,38.2,8.84,0.37,2.7,1.16,0.89,1.31,1.32,19.75,22.4,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,57.0,2772.89,3132.83,2400.15,1.77,44.26,2.31,57.77,7451234.0,5402180.0,5180616.0,59676092.0,1028412.0,0.0,294728.0,608.87,253.33,633.19,263.39,566.87,251.23,693.02,276.46,2501.94,1044.41,125819.0,3546.36,2501.94,1044.41,3546.36
35,2023-11-28,14:43:18.592,0.32,1.6,0.2,1.31,36.16,54.76,0.34,0.36,0.0024,0.0036,14680.0,0.0,0.0,2.51,1.05,100.0,54.0,15201.16,9503.12,2400.05,3.2,79.98,0.63,15.83,15.16,17.06,0.01,67.77,0.0,100.0,0.0,0.0,0.0,0.0,38.25,8.79,0.37,2.7,1.16,0.88,1.31,1.32,19.76,22.4,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,56.0,2772.12,3135.79,2400.05,1.77,44.2,2.31,57.75,7478310.0,5389146.0,5036360.0,59774722.0,1021160.0,0.0,291900.0,612.33,254.86,636.85,265.16,570.14,252.5,696.22,277.74,2515.54,1050.26,125849.0,3565.79,2515.54,1050.26,3565.79
36,2023-11-28,14:43:19.592,0.32,1.6,0.2,1.3,36.14,54.76,0.34,0.36,0.0024,0.0036,14800.0,0.0,0.0,2.51,1.05,100.0,54.0,15206.06,9506.67,2400.01,3.2,79.98,0.63,15.84,15.18,17.11,0.0,67.71,0.0,100.0,0.0,0.0,0.0,0.0,38.2,8.79,0.37,2.7,1.16,0.88,1.31,1.32,19.77,22.41,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.66,1.34,0.0,0.0,0.0,57.0,2772.79,3135.79,2400.01,1.77,44.21,2.31,57.76,7459116.0,5412022.0,5106150.0,59650752.0,1029700.0,0.0,291774.0,610.92,254.37,634.92,264.31,569.48,251.86,694.89,277.32,2510.2,1047.86,125727.0,3558.06,2510.2,1047.86,3558.06
37,2023-11-28,14:43:20.592,0.32,1.6,0.2,1.31,36.04,54.72,0.34,0.36,0.0024,0.0036,14920.0,1.0,0.0,2.5,1.04,100.0,54.0,15196.77,9501.78,2400.08,3.2,79.97,0.63,15.83,15.17,17.16,0.0,67.67,0.0,100.0,0.0,0.0,0.0,0.0,38.19,8.79,0.67,2.7,1.16,0.88,1.31,1.32,19.75,22.41,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,56.0,2773.79,3134.91,2400.08,1.77,44.24,2.31,57.79,7466200.0,5382188.0,5055974.0,59716426.0,1020390.0,0.0,292754.0,607.68,252.85,632.66,263.17,567.14,250.86,692.48,276.15,2499.95,1043.03,125724.0,3542.99,2499.95,1043.03,3542.99
38,2023-11-28,14:43:21.592,0.32,1.6,0.2,1.3,36.21,54.81,0.34,0.36,0.0024,0.0036,14960.0,0.0,0.0,2.52,1.05,100.0,54.0,15183.08,9499.49,2399.9,3.2,79.92,0.63,15.82,15.19,17.29,0.04,67.49,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.82,0.59,2.7,1.15,0.88,1.3,1.32,19.72,22.37,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.57,1.43,0.0,0.0,0.0,57.0,2769.12,3131.42,2399.9,1.77,44.22,2.31,57.69,7471184.0,5391764.0,5068462.0,59607730.0,1025878.0,182.0,290276.0,614.79,255.93,638.31,265.88,572.96,253.35,698.05,278.63,2524.11,1053.79,125846.0,3577.9,2524.11,1053.79,3577.9
39,2023-11-28,14:43:22.592,0.32,1.6,0.2,1.31,36.1,54.76,0.34,0.36,0.0024,0.0036,15000.0,0.0,0.0,2.51,1.05,100.0,54.0,15186.9,9503.91,2400.1,3.2,79.9,0.63,15.82,15.16,17.09,0.0,67.74,0.0,100.0,0.0,0.0,0.0,0.0,38.23,8.78,0.07,2.7,1.16,0.88,1.31,1.32,19.75,22.41,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,56.0,2773.95,3135.96,2400.1,1.77,44.23,2.31,57.79,7474726.0,5422746.0,5030032.0,59660244.0,1020264.0,14.0,292012.0,610.22,253.55,633.71,263.55,568.01,250.97,693.56,276.82,2505.5,1044.89,125713.0,3550.39,2505.5,1044.89,3550.39
40,2023-11-28,14:43:23.592,0.32,1.6,0.2,1.31,36.07,54.76,0.34,0.36,0.0024,0.0036,15040.0,0.0,0.0,2.5,1.04,100.0,55.0,15210.75,9512.86,2400.11,3.2,79.95,0.63,15.84,15.17,16.97,0.0,67.86,0.0,100.0,0.0,0.0,0.0,0.0,38.24,8.8,0.11,2.7,1.16,0.88,1.31,1.33,19.77,22.43,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.73,1.27,0.0,0.0,0.0,56.0,2777.64,3139.8,2400.11,1.77,44.23,2.31,57.86,7475846.0,5412036.0,5082294.0,59748458.0,1024884.0,14.0,292376.0,609.68,253.6,633.15,263.32,566.57,250.52,691.77,276.22,2501.17,1043.65,125771.0,3544.83,2501.17,1043.65,3544.83
41,2023-11-28,14:43:24.592,0.32,1.6,0.2,1.31,36.12,54.78,0.34,0.36,0.0024,0.0036,15280.0,1.0,0.0,2.51,1.05,100.0,55.0,15219.64,9512.96,2400.01,3.2,79.99,0.63,15.85,15.16,16.96,0.04,67.84,0.0,100.0,0.0,0.0,0.0,0.0,38.23,8.79,0.07,2.7,1.16,0.88,1.31,1.33,19.77,22.43,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.74,1.26,0.0,0.0,0.0,57.0,2777.23,3140.29,2400.01,1.77,44.22,2.31,57.86,7494998.0,5406688.0,5096798.0,59694712.0,1023568.0,0.0,293048.0,610.97,254.01,634.95,264.33,568.49,251.31,694.61,277.18,2509.01,1046.84,125900.0,3555.85,2509.01,1046.84,3555.85
42,2023-11-28,14:43:25.592,0.32,1.6,0.2,1.31,36.03,54.67,0.34,0.36,0.0024,0.0036,15280.0,0.0,0.0,2.5,1.04,100.0,55.0,15191.84,9489.37,2399.84,3.2,80.05,0.63,15.83,15.11,17.28,0.0,67.6,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.77,0.19,2.7,1.16,0.89,1.31,1.32,19.75,22.41,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.72,1.28,0.0,0.0,0.0,57.0,2776.39,3136.34,2399.84,1.77,44.26,2.31,57.85,7459634.0,5409768.0,5287954.0,59706752.0,1016582.0,0.0,293748.0,608.64,252.93,632.63,263.4,565.99,250.33,691.53,275.79,2498.79,1042.46,125741.0,3541.24,2498.79,1042.46,3541.24
43,2023-11-28,14:43:26.592,0.32,1.6,0.2,1.31,36.01,54.7,0.34,0.36,0.0024,0.0036,15320.0,0.0,0.0,2.5,1.04,100.0,54.0,15202.53,9505.14,2400.03,3.2,79.97,0.63,15.84,15.15,17.02,0.04,67.79,0.0,100.0,0.0,0.0,0.0,0.0,38.22,8.8,0.11,2.7,1.16,0.88,1.31,1.32,19.74,22.41,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.69,1.31,0.0,0.0,0.0,56.0,2775.76,3137.9,2400.03,1.77,44.23,2.31,57.83,7462616.0,5390266.0,4989670.0,59728970.0,1025570.0,0.0,295316.0,608.22,252.63,631.98,263.05,564.64,249.54,691.21,275.84,2496.06,1041.07,125732.0,3537.12,2496.06,1041.07,3537.12
44,2023-11-28,14:43:27.592,0.32,1.6,0.2,1.3,35.97,54.7,0.34,0.36,0.0024,0.0036,15240.0,0.0,0.0,2.49,1.04,100.0,54.0,15185.6,9504.12,2400.01,3.2,79.89,0.63,15.82,15.19,17.3,0.05,67.46,0.0,100.0,0.0,0.0,0.0,0.0,38.24,8.78,0.37,2.7,1.16,0.89,1.31,1.32,19.72,22.39,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.63,1.37,0.0,0.0,0.0,56.0,2772.95,3133.17,2400.01,1.77,44.25,2.31,57.77,7452522.0,5387662.0,5213796.0,59613722.0,1027866.0,0.0,295582.0,607.26,252.32,631.7,263.14,565.06,250.08,690.95,275.86,2494.97,1041.4,125901.0,3536.37,2494.97,1041.4,3536.37
45,2023-11-28,14:43:28.592,0.32,1.6,0.2,1.31,35.9,54.63,0.34,0.36,0.0024,0.0036,15280.0,0.0,0.0,2.49,1.04,100.0,54.0,15202.13,9503.41,2400.03,3.2,79.98,0.63,15.84,15.17,17.15,0.0,67.68,0.0,100.0,0.0,0.0,0.0,0.0,38.26,8.75,0.07,2.7,1.16,0.89,1.31,1.32,19.73,22.4,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.66,1.34,0.0,0.0,0.0,56.0,2775.49,3135.74,2400.03,1.77,44.26,2.31,57.82,7410452.0,5411000.0,4990132.0,59593226.0,1022126.0,0.0,295890.0,605.56,252.1,629.63,262.39,562.92,249.42,688.54,275.03,2486.64,1038.93,125741.0,3525.58,2486.64,1038.93,3525.58
46,2023-11-28,14:43:29.592,0.32,1.6,0.2,1.3,36.03,54.7,0.34,0.36,0.0024,0.0036,15480.0,1.0,0.0,2.5,1.04,100.0,54.0,15199.29,9504.49,2399.99,3.2,79.96,0.63,15.83,15.18,17.16,0.04,67.63,0.0,100.0,0.0,0.0,0.0,0.0,38.2,8.76,0.07,2.7,1.16,0.88,1.31,1.32,19.73,22.39,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,57.0,2773.58,3135.28,2399.99,1.77,44.23,2.31,57.78,7408114.0,5398792.0,5011048.0,59701726.0,1021356.0,0.0,295554.0,608.19,253.13,632.29,263.13,566.01,250.48,691.87,276.17,2498.37,1042.91,125702.0,3541.27,2498.37,1042.91,3541.27
47,2023-11-28,14:43:30.592,0.32,1.6,0.2,1.31,35.89,54.63,0.34,0.36,0.0024,0.0036,15400.0,0.0,0.0,2.49,1.04,100.0,54.0,15196.86,9502.55,2400.07,3.2,79.96,0.63,15.83,15.15,17.06,0.04,67.74,0.0,100.0,0.0,0.0,0.0,0.0,38.19,8.84,0.07,2.7,1.16,0.89,1.31,1.32,19.73,22.4,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.66,1.34,0.0,0.0,0.0,56.0,2776.28,3136.26,2400.07,1.77,44.26,2.31,57.84,7431802.0,5409544.0,5010852.0,59609298.0,1033102.0,168.0,295624.0,605.48,251.99,628.88,262.0,563.59,249.64,689.78,275.28,2487.73,1038.92,125843.0,3526.65,2487.73,1038.92,3526.65
48,2023-11-28,14:43:31.592,0.32,1.6,0.2,1.31,35.9,54.64,0.34,0.36,0.0024,0.0036,15400.0,0.0,0.0,2.49,1.04,100.0,55.0,15199.77,9504.29,2400.02,3.2,79.96,0.63,15.83,15.16,17.08,0.01,67.75,0.0,100.0,0.0,0.0,0.0,0.0,38.22,8.79,0.07,2.7,1.16,0.89,1.31,1.32,19.73,22.41,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.66,1.34,0.0,0.0,0.0,57.0,2777.3,3136.32,2400.02,1.77,44.28,2.31,57.86,7400274.0,5419610.0,4973514.0,59618566.0,1034978.0,0.0,295148.0,605.39,251.64,628.08,261.72,563.56,249.62,689.05,275.19,2486.07,1038.17,125731.0,3524.25,2486.07,1038.17,3524.25
