SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),System-Read,System-Write,System-Memory
  598.19,  258.64,  609.52,  261.74,  552.30,  249.05,  661.56,  261.10, 2421.56, 1030.53,    125393, 3452.09,   2421.56,   1030.53,   3452.09
  597.90,  258.46,  610.05,  261.92,  550.96,  248.65,  660.78,  260.74, 2419.68, 1029.77,    125370, 3449.45,   2419.68,   1029.77,   3449.45
  598.10,  258.72,  610.21,  262.23,  551.79,  249.07,  661.34,  260.98, 2421.43, 1031.01,    125481, 3452.44,   2421.43,   1031.01,   3452.44
  599.14,  259.22,  609.58,  262.03,  551.98,  248.78,  662.41,  261.23, 2423.12, 1031.26,    125409, 3454.37,   2423.12,   1031.26,   3454.37
  598.92,  259.39,  609.74,  262.12,  551.88,  248.70,  663.54,  261.65, 2424.08, 1031.86,    125405, 3455.94,   2424.08,   1031.86,   3455.94
  603.49,  256.27,  730.64,  259.51,  686.81,  245.68,  669.34,  258.53, 2690.27, 1020.00,    125555, 3710.27,   2690.27,   1020.00,   3710.27
  597.91,  258.96,  609.20,  262.13,  550.30,  248.37,  661.12,  261.19, 2418.52, 1030.65,    125383, 3449.17,   2418.52,   1030.65,   3449.17
  597.34,  258.78,  608.56,  261.61,  549.71,  247.86,  660.70,  260.96, 2416.32, 1029.22,    125397, 3445.53,   2416.32,   1029.22,   3445.53
  597.82,  258.95,  609.28,  262.07,  550.98,  248.45,  661.39,  260.88, 2419.47, 1030.36,    125518, 3449.83,   2419.47,   1030.36,   3449.83
  595.81,  257.98,  607.47,  261.49,  550.25,  247.86,  659.92,  260.34, 2413.46, 1027.67,    125358, 3441.12,   2413.46,   1027.67,   3441.12
  597.34,  258.31,  607.66,  261.62,  551.04,  248.11,  661.35,  260.80, 2417.39, 1028.85,    125386, 3446.23,   2417.39,   1028.85,   3446.23
  598.12,  258.89,  607.92,  261.64,  551.82,  248.49,  661.98,  261.13, 2419.84, 1030.15,    125545, 3449.99,   2419.84,   1030.15,   3449.99
  597.74,  258.68,  607.26,  261.20,  550.41,  248.25,  660.82,  260.71, 2416.23, 1028.84,    125389, 3445.06,   2416.23,   1028.84,   3445.06
  597.42,  258.32,  607.23,  261.15,  549.41,  247.70,  659.55,  260.46, 2413.62, 1027.62,    125455, 3441.25,   2413.62,   1027.62,   3441.25
  597.74,  258.70,  607.49,  261.35,  549.85,  247.84,  659.78,  260.32, 2414.86, 1028.21,    125383, 3443.07,   2414.86,   1028.21,   3443.07
  603.28,  260.98,  614.67,  264.48,  556.82,  250.69,  666.60,  262.92, 2441.37, 1039.07,    125396, 3480.44,   2441.37,   1039.07,   3480.44
  599.25,  258.99,  610.10,  262.24,  552.33,  248.72,  662.85,  261.35, 2424.52, 1031.30,    125512, 3455.82,   2424.52,   1031.30,   3455.82
  596.76,  258.14,  608.11,  261.44,  550.89,  248.12,  661.10,  260.75, 2416.86, 1028.45,    125389, 3445.31,   2416.86,   1028.45,   3445.31
  596.74,  258.18,  607.87,  261.53,  550.85,  248.15,  660.89,  260.80, 2416.35, 1028.66,    125381, 3445.00,   2416.35,   1028.66,   3445.00
  596.34,  257.93,  608.61,  261.74,  552.74,  247.99,  662.62,  262.50, 2420.30, 1030.16,    125518, 3450.46,   2420.30,   1030.16,   3450.46
  596.42,  258.01,  607.82,  261.58,  555.31,  247.99,  665.32,  265.07, 2424.87, 1032.65,    125388, 3457.52,   2424.87,   1032.65,   3457.52
  596.54,  257.96,  606.79,  261.17,  554.79,  247.56,  665.12,  265.15, 2423.24, 1031.84,    125405, 3455.07,   2423.24,   1031.84,   3455.07
  598.12,  258.86,  608.14,  261.75,  556.05,  248.16,  666.04,  265.78, 2428.35, 1034.55,    125503, 3462.90,   2428.35,   1034.55,   3462.90
  597.80,  258.90,  608.50,  261.48,  557.09,  248.64,  665.35,  265.03, 2428.74, 1034.04,    125403, 3462.78,   2428.74,   1034.04,   3462.78
  597.57,  258.80,  608.33,  261.35,  555.92,  247.93,  664.54,  265.02, 2426.37, 1033.11,    125350, 3459.48,   2426.37,   1033.11,   3459.48
  597.82,  259.02,  608.81,  261.71,  555.68,  248.07,  664.00,  264.86, 2426.31, 1033.67,    125521, 3459.98,   2426.31,   1033.67,   3459.98
  597.77,  259.00,  607.09,  261.39,  555.61,  248.26,  663.76,  264.95, 2424.22, 1033.60,    125374, 3457.82,   2424.22,   1033.60,   3457.82
  598.71,  258.99,  608.61,  262.14,  556.27,  248.19,  665.06,  265.12, 2428.65, 1034.43,    125405, 3463.09,   2428.65,   1034.43,   3463.09
  599.09,  259.13,  609.23,  261.94,  555.98,  248.04,  665.93,  265.48, 2430.23, 1034.59,    125490, 3464.82,   2430.23,   1034.59,   3464.82
  598.92,  259.12,  609.26,  261.80,  555.45,  247.77,  664.67,  264.58, 2428.30, 1033.28,    125386, 3461.57,   2428.30,   1033.28,   3461.57
  599.08,  259.31,  608.39,  261.83,  555.89,  248.52,  664.82,  265.10, 2428.18, 1034.76,    125384, 3462.94,   2428.18,   1034.76,   3462.94
  598.43,  259.12,  609.15,  262.29,  555.75,  248.35,  664.65,  265.23, 2427.97, 1034.99,    125516, 3462.96,   2427.97,   1034.99,   3462.96
  597.66,  258.96,  608.57,  261.67,  555.60,  248.29,  664.24,  264.94, 2426.08, 1033.86,    125394, 3459.94,   2426.08,   1033.86,   3459.94
  598.60,  259.19,  609.30,  261.91,  556.22,  248.66,  664.54,  265.08, 2428.66, 1034.83,    125549, 3463.49,   2428.66,   1034.83,   3463.49
  597.36,  258.88,  607.06,  260.90,  554.45,  247.87,  663.72,  264.85, 2422.59, 1032.49,    125366, 3455.08,   2422.59,   1032.49,   3455.08
  596.43,  258.60,  606.80,  261.05,  554.09,  248.05,  662.38,  264.51, 2419.69, 1032.21,    125400, 3451.90,   2419.69,   1032.21,   3451.90
  596.57,  258.60,  607.73,  261.29,  554.61,  248.03,  662.17,  264.23, 2421.08, 1032.16,    125528, 3453.24,   2421.08,   1032.16,   3453.24
  597.47,  258.88,  608.70,  261.96,  554.96,  248.17,  664.13,  264.93, 2425.26, 1033.94,    125371, 3459.21,   2425.26,   1033.94,   3459.21
  599.81,  259.86,  610.06,  262.56,  557.56,  249.27,  667.42,  266.27, 2434.84, 1037.97,    125441, 3472.81,   2434.84,   1037.97,   3472.81
  597.13,  258.14,  607.42,  261.41,  554.12,  247.72,  664.79,  265.23, 2423.47, 1032.50,    125511, 3455.96,   2423.47,   1032.50,   3455.96
  596.77,  258.26,  606.45,  261.18,  554.19,  248.10,  664.24,  265.47, 2421.65, 1033.00,    125378, 3454.65,   2421.65,   1033.00,   3454.65
  596.70,  258.24,  606.95,  261.17,  553.95,  247.89,  663.52,  265.04, 2421.12, 1032.33,    125391, 3453.45,   2421.12,   1032.33,   3453.45
  597.48,  258.51,  608.45,  261.83,  554.96,  248.20,  665.70,  265.99, 2426.60, 1034.53,    125529, 3461.13,   2426.60,   1034.53,   3461.13
  596.60,  258.30,  607.56,  261.59,  554.31,  248.03,  664.97,  265.49, 2423.44, 1033.42,    125385, 3456.86,   2423.44,   1033.42,   3456.86
  595.32,  257.77,  607.78,  261.60,  555.10,  248.46,  663.93,  265.10, 2422.14, 1032.92,    125409, 3455.06,   2422.14,   1032.92,   3455.06
  595.28,  257.59,  607.44,  261.46,  554.75,  248.17,  663.28,  264.80, 2420.75, 1032.02,    125471, 3452.78,   2420.75,   1032.02,   3452.78
  595.41,  257.70,  608.49,  261.77,  555.95,  248.81,  664.00,  264.99, 2423.85, 1033.26,    125341, 3457.11,   2423.85,   1033.26,   3457.11
  595.80,  257.63,  607.81,  261.41,  555.50,  248.30,  664.14,  265.28, 2423.26, 1032.62,    125408, 3455.88,   2423.26,   1032.62,   3455.88
  598.46,  258.55,  610.11,  262.19,  556.96,  248.72,  666.55,  266.10, 2432.08, 1035.57,    125475, 3467.65,   2432.08,   1035.57,   3467.65
  596.26,  257.83,  607.49,  261.05,  553.96,  247.60,  663.64,  265.16, 2421.35, 1031.63,    125490, 3452.98,   2421.35,   1031.63,   3452.98
  598.34,  258.69,  609.71,  261.73,  557.28,  248.80,  665.82,  265.64, 2431.15, 1034.85,    125416, 3466.01,   2431.15,   1034.85,   3466.01
  596.28,  257.92,  607.94,  261.02,  554.95,  247.92,  664.18,  265.09, 2423.36, 1031.96,    125394, 3455.31,   2423.36,   1031.96,   3455.31
  596.81,  258.32,  609.11,  261.68,  556.30,  248.56,  665.79,  265.81, 2428.01, 1034.37,    125552, 3462.38,   2428.01,   1034.37,   3462.38
  596.20,  257.97,  607.51,  261.19,  554.91,  247.97,  664.56,  265.44, 2423.19, 1032.57,    125376, 3455.75,   2423.19,   1032.57,   3455.75
  595.45,  257.72,  607.10,  261.10,  554.89,  248.31,  663.68,  265.00, 2421.12, 1032.13,    125398, 3453.25,   2421.12,   1032.13,   3453.25
  596.91,  258.66,  607.55,  261.21,  555.48,  248.55,  665.39,  265.53, 2425.33, 1033.95,    125483, 3459.28,   2425.33,   1033.95,   3459.28
  595.90,  258.17,  606.69,  260.92,  555.38,  248.34,  664.78,  265.29, 2422.74, 1032.72,    125396, 3455.46,   2422.74,   1032.72,   3455.46
  597.53,  258.61,  608.63,  261.76,  556.63,  248.81,  665.94,  265.67, 2428.73, 1034.85,    125372, 3463.59,   2428.73,   1034.85,   3463.59
  600.58,  260.08,  612.06,  262.86,  559.41,  250.27,  668.80,  267.13, 2440.85, 1040.34,    125484, 3481.19,   2440.85,   1040.34,   3481.19
  599.44,  259.70,  611.10,  262.75,  557.40,  249.37,  667.82,  266.64, 2435.76, 1038.46,    125412, 3474.22,   2435.76,   1038.46,   3474.22
  600.69,  259.85,  611.34,  262.88,  558.26,  249.92,  668.28,  266.87, 2438.57, 1039.52,    125519, 3478.09,   2438.57,   1039.52,   3478.09
  600.44,  260.01,  611.14,  262.62,  558.35,  249.76,  668.77,  267.02, 2438.71, 1039.42,    125365, 3478.13,   2438.71,   1039.42,   3478.13
  601.56,  260.38,  612.08,  263.67,  559.12,  250.17,  669.65,  267.53, 2442.41, 1041.75,    125393, 3484.16,   2442.41,   1041.75,   3484.16
  599.34,  259.31,  609.97,  262.69,  557.42,  249.43,  666.76,  266.38, 2433.49, 1037.81,    125485, 3471.31,   2433.49,   1037.81,   3471.31
  600.95,  260.02,  611.25,  263.16,  558.17,  250.07,  667.63,  266.60, 2438.00, 1039.85,    125412, 3477.85,   2438.00,   1039.85,   3477.85
  598.96,  259.15,  609.41,  262.36,  556.89,  249.42,  665.45,  265.61, 2430.71, 1036.54,    125366, 3467.25,   2430.71,   1036.54,   3467.25
  600.99,  260.17,  611.18,  263.01,  558.47,  250.06,  667.82,  266.63, 2438.46, 1039.87,    125514, 3478.33,   2438.46,   1039.87,   3478.33
  600.98,  260.25,  611.61,  263.25,  558.62,  249.98,  668.64,  266.89, 2439.85, 1040.36,    125402, 3480.21,   2439.85,   1040.36,   3480.21
  600.59,  260.39,  612.36,  263.84,  558.27,  249.74,  668.60,  267.06, 2439.82, 1041.02,    125437, 3480.84,   2439.82,   1041.02,   3480.84
  601.35,  260.52,  612.32,  263.68,  559.25,  250.17,  669.27,  267.09, 2442.18, 1041.47,    125510, 3483.65,   2442.18,   1041.47,   3483.65
  599.83,  259.82,  611.09,  263.20,  558.54,  249.98,  668.37,  266.75, 2437.83, 1039.74,    125390, 3477.58,   2437.83,   1039.74,   3477.58
  601.95,  260.52,  613.19,  264.28,  560.30,  250.28,  670.17,  267.46, 2445.62, 1042.54,    125385, 3488.16,   2445.62,   1042.54,   3488.16
  602.38,  260.51,  613.94,  264.37,  560.55,  250.56,  670.55,  267.82, 2447.43, 1043.27,    125493, 3490.70,   2447.43,   1043.27,   3490.70
  600.67,  259.92,  613.37,  263.99,  560.11,  250.27,  670.12,  267.54, 2444.27, 1041.73,    125412, 3486.00,   2444.27,   1041.73,   3486.00
  601.51,  260.27,  614.01,  264.01,  560.43,  250.42,  670.47,  267.70, 2446.42, 1042.40,    125518, 3488.82,   2446.42,   1042.40,   3488.82
  602.01,  261.43,  615.69,  265.49,  560.34,  251.42,  669.36,  267.37, 2447.39, 1045.71,    125401, 3493.11,   2447.39,   1045.71,   3493.11
  609.40,  263.98,  621.09,  267.33,  561.92,  253.58,  672.42,  266.02, 2464.82, 1050.90,    125431, 3515.73,   2464.82,   1050.90,   3515.73
  604.83,  261.45,  616.88,  265.23,  557.02,  251.26,  667.42,  263.71, 2446.16, 1041.65,    125547, 3487.81,   2446.16,   1041.65,   3487.81
  603.66,  261.39,  615.58,  264.96,  556.75,  251.57,  667.16,  263.77, 2443.15, 1041.70,    125400, 3484.85,   2443.15,   1041.70,   3484.85
  599.51,  259.73,  611.55,  263.08,  552.19,  249.49,  662.17,  261.97, 2425.42, 1034.27,    125375, 3459.69,   2425.42,   1034.27,   3459.69
  601.66,  260.90,  612.30,  263.80,  553.92,  250.61,  664.92,  263.21, 2432.81, 1038.51,    125496, 3471.32,   2432.81,   1038.51,   3471.32
  600.31,  260.19,  610.61,  263.08,  551.96,  249.73,  663.78,  262.64, 2426.66, 1035.64,    125413, 3462.30,   2426.66,   1035.64,   3462.30
  601.65,  261.00,  612.66,  263.81,  554.33,  250.74,  664.84,  262.93, 2433.48, 1038.48,    125398, 3471.96,   2433.48,   1038.48,   3471.96
  604.22,  262.07,  614.11,  264.49,  556.73,  251.50,  666.60,  263.65, 2441.65, 1041.71,    125534, 3483.37,   2441.65,   1041.71,   3483.37
  603.40,  261.50,  613.18,  263.90,  554.64,  250.54,  665.28,  262.76, 2436.50, 1038.71,    125414, 3475.21,   2436.50,   1038.71,   3475.21
  600.80,  260.54,  610.27,  262.63,  552.37,  249.70,  663.39,  262.34, 2426.82, 1035.22,    125385, 3462.04,   2426.82,   1035.22,   3462.04
  601.35,  261.01,  611.84,  263.32,  554.07,  250.58,  664.42,  262.81, 2431.67, 1037.72,    125521, 3469.39,   2431.67,   1037.72,   3469.39
  600.18,  260.62,  610.55,  262.89,  553.17,  250.15,  663.67,  262.70, 2427.57, 1036.36,    125361, 3463.93,   2427.57,   1036.36,   3463.93
  598.33,  260.01,  610.00,  262.86,  552.95,  249.95,  663.33,  262.40, 2424.62, 1035.23,    125402, 3459.85,   2424.62,   1035.23,   3459.85
  602.31,  261.44,  613.80,  264.90,  556.34,  251.47,  666.31,  263.64, 2438.77, 1041.45,    125491, 3480.22,   2438.77,   1041.45,   3480.22
  598.70,  259.97,  611.19,  263.43,  553.40,  250.10,  662.94,  262.22, 2426.23, 1035.72,    125402, 3461.96,   2426.23,   1035.72,   3461.96
  600.09,  260.64,  611.87,  263.74,  554.52,  250.51,  663.86,  262.50, 2430.34, 1037.39,    125460, 3467.73,   2430.34,   1037.39,   3467.73
  599.49,  260.29,  611.49,  263.84,  554.08,  250.47,  663.97,  262.77, 2429.03, 1037.37,    125513, 3466.39,   2429.03,   1037.37,   3466.39
  597.24,  259.19,  609.03,  262.83,  551.82,  249.73,  661.67,  262.06, 2419.76, 1033.81,    125371, 3453.57,   2419.76,   1033.81,   3453.57
  599.60,  260.03,  610.84,  263.41,  553.78,  250.41,  664.36,  263.05, 2428.58, 1036.90,    125385, 3465.47,   2428.58,   1036.90,   3465.47
  599.59,  260.45,  610.95,  263.54,  553.44,  250.16,  663.88,  262.95, 2427.87, 1037.09,    125471, 3464.96,   2427.87,   1037.09,   3464.96
  597.88,  259.55,  609.67,  262.70,  550.91,  249.07,  661.67,  262.20, 2420.13, 1033.52,    125426, 3453.65,   2420.13,   1033.52,   3453.65
  600.06,  260.44,  611.93,  263.55,  552.80,  249.92,  662.93,  262.38, 2427.71, 1036.29,    125349, 3464.00,   2427.71,   1036.29,   3464.00
  599.99,  260.86,  610.93,  263.59,  553.07,  250.27,  662.85,  262.78, 2426.85, 1037.49,    125522, 3464.34,   2426.85,   1037.49,   3464.34
  601.04,  261.17,  611.64,  263.92,  554.51,  250.83,  664.47,  263.62, 2431.67, 1039.54,    125391, 3471.21,   2431.67,   1039.54,   3471.21
  600.74,  260.80,  611.44,  263.34,  553.92,  250.39,  664.56,  263.30, 2430.66, 1037.83,    125391, 3468.50,   2430.66,   1037.83,   3468.50
  601.57,  260.92,  612.70,  263.96,  554.96,  250.86,  665.32,  263.69, 2434.55, 1039.43,    125531, 3473.98,   2434.55,   1039.43,   3473.98
  599.37,  260.13,  609.17,  262.53,  553.23,  250.12,  662.80,  262.51, 2424.57, 1035.29,    125408, 3459.86,   2424.57,   1035.29,   3459.86
  601.41,  260.70,  611.20,  263.06,  554.85,  250.71,  664.59,  263.13, 2432.05, 1037.61,    125385, 3469.66,   2432.05,   1037.61,   3469.66
  601.23,  260.87,  611.93,  263.47,  555.13,  251.02,  664.75,  263.19, 2433.05, 1038.56,    125535, 3471.60,   2433.05,   1038.56,   3471.60
  598.63,  259.96,  609.46,  262.70,  553.08,  250.29,  661.80,  262.08, 2422.97, 1035.03,    125405, 3458.00,   2422.97,   1035.03,   3458.00
  599.39,  260.18,  610.25,  263.27,  553.72,  250.51,  662.66,  262.29, 2426.02, 1036.24,    125359, 3462.26,   2426.02,   1036.24,   3462.26
  598.43,  259.94,  609.15,  262.82,  552.58,  250.27,  661.64,  262.01, 2421.81, 1035.04,    125497, 3456.85,   2421.81,   1035.04,   3456.85
  601.38,  261.16,  611.75,  263.57,  555.80,  251.66,  664.27,  262.92, 2433.19, 1039.30,    125390, 3472.49,   2433.19,   1039.30,   3472.49
  600.68,  260.64,  611.13,  263.18,  554.67,  250.80,  662.50,  261.86, 2428.98, 1036.48,    125545, 3465.46,   2428.98,   1036.48,   3465.46
  601.88,  261.16,  613.70,  264.51,  556.10,  251.15,  664.39,  262.64, 2436.07, 1039.47,    125383, 3475.54,   2436.07,   1039.47,   3475.54
  600.71,  260.62,  612.72,  264.23,  556.12,  250.98,  664.51,  262.71, 2434.07, 1038.53,    125372, 3472.60,   2434.07,   1038.53,   3472.60
  599.59,  260.30,  611.18,  263.23,  554.88,  250.53,  664.13,  262.53, 2429.77, 1036.59,    125528, 3466.36,   2429.77,   1036.59,   3466.36
  598.10,  259.87,  609.36,  262.50,  554.19,  250.32,  663.35,  262.07, 2425.00, 1034.75,    125387, 3459.75,   2425.00,   1034.75,   3459.75
  600.00,  260.18,  611.25,  263.50,  555.50,  250.99,  664.47,  262.58, 2431.23, 1037.24,    125384, 3468.47,   2431.23,   1037.24,   3468.47
  601.37,  261.04,  611.98,  263.67,  555.85,  251.06,  664.56,  262.83, 2433.77, 1038.60,    125553, 3472.37,   2433.77,   1038.60,   3472.37
  600.32,  260.49,  610.88,  263.01,  554.55,  250.64,  663.69,  262.60, 2429.45, 1036.74,    125399, 3466.19,   2429.45,   1036.74,   3466.19
  599.71,  259.83,  611.81,  263.41,  553.34,  250.20,  663.51,  262.67, 2428.36, 1036.11,    125402, 3464.47,   2428.36,   1036.11,   3464.47
  600.67,  260.21,  612.86,  264.00,  553.70,  250.53,  663.02,  262.37, 2430.26, 1037.12,    125515, 3467.38,   2430.26,   1037.12,   3467.38
  600.24,  260.03,  612.91,  264.05,  553.57,  250.50,  663.23,  262.37, 2429.94, 1036.96,    125395, 3466.90,   2429.94,   1036.96,   3466.90
  602.70,  261.36,  614.99,  265.06,  555.87,  251.40,  666.50,  263.66, 2440.07, 1041.48,    125364, 3481.55,   2440.07,   1041.48,   3481.55
  601.88,  260.96,  612.05,  263.42,  554.36,  250.51,  664.22,  262.76, 2432.50, 1037.65,    125510, 3470.14,   2432.50,   1037.65,   3470.14
  601.26,  260.99,  611.70,  263.80,  554.76,  250.71,  664.63,  263.09, 2432.34, 1038.58,    125390, 3470.92,   2432.34,   1038.58,   3470.92
  599.67,  260.37,  611.36,  263.53,  554.04,  250.29,  665.18,  262.91, 2430.26, 1037.09,    125365, 3467.34,   2430.26,   1037.09,   3467.34
  599.23,  260.24,  610.55,  263.31,  553.84,  250.51,  665.51,  263.13, 2429.13, 1037.19,    125517, 3466.32,   2429.13,   1037.19,   3466.32
  600.03,  260.41,  610.88,  262.94,  553.43,  250.30,  664.39,  262.92, 2428.73, 1036.57,    125349, 3465.30,   2428.73,   1036.57,   3465.30
  599.99,  260.79,  610.99,  263.07,  553.51,  250.23,  664.34,  262.83, 2428.83, 1036.92,    125387, 3465.74,   2428.83,   1036.92,   3465.74
  601.82,  261.24,  612.27,  263.43,  554.43,  250.37,  665.69,  263.31, 2434.21, 1038.36,    125517, 3472.56,   2434.21,   1038.36,   3472.56
  601.00,  261.14,  611.90,  263.42,  553.55,  250.12,  664.00,  262.78, 2430.44, 1037.46,    125416, 3467.90,   2430.44,   1037.46,   3467.90
