# started on Tue Jan  9 19:21:00 2024

     7.011907858,10823952,,LLC-loads,1,03%,287998432,7,19,2,M/sec
     7.011907858,4615692270,,dTLB-stores,0,35%,285049658,7,11,1,G/sec
     7.011907858,401,,dTLB-load-misses,17,90%,269131423,6,72,,
     7.011907858,2155,,dTLB-store-misses,4,09%,265864395,6,64,537,/sec
     7.011907858,99,,iTLB-loads,1246,28%,281776806,7,03,24,/sec
     7.011907858,3812,,iTLB-load-misses,14,19%,287981698,7,19,3850,of all iTLB cache accesses
     7.011907858,7652,,node-load-misses,6,04%,287983765,7,19,1,K/sec
     7.011907858,870464,,node-loads,1,23%,287999210,7,19,217,K/sec
     7.011907858,3380,,node-store-misses,7,85%,287999323,7,19,843,/sec
     7.011907858,729679,,node-stores,2,22%,287983190,7,19,182,K/sec
     7.011907858,0,,mem-loads,0,00%,287987340,7,19,0,/sec
     7.011907858,4499432202,,mem-stores,0,29%,288003500,7,19,1,G/sec
     8.013635971,29345280370,,instructions,0,31%,287995518,7,19,2,insn per cycle
     8.013635971,3840425157,,branches,0,36%,288000237,7,19,958,M/sec
     8.013635971,293481,,branch-misses,3,15%,288001236,7,19,0,of all branches
     8.013635971,293203,,branch-load-misses,2,44%,288001185,7,19,73,K/sec
     8.013635971,2823462,,cache-misses,0,41%,287996783,7,19,3,of all cache refs
     8.013635971,84921206,,cache-references,0,15%,287998961,7,19,21,M/sec
     8.013635971,11966328414,,cycles,0,05%,288005842,7,19,2,GHz
     8.013635971,10,,context-switches,11,33%,4006752514,100,00,2,/sec
     8.013635971,4006,75,msec,cpu-clock,0,01%,4006752005,100,00,4,CPUs utilized
     8.013635971,0,,minor-faults,0,00%,4006756155,100,00,0,/sec
     8.013635971,0,,page-faults,0,00%,4006757888,100,00,0,/sec
     8.013635971,4006,76,msec,task-clock,0,01%,4006756311,100,00,4,CPUs utilized
     8.013635971,99736996,,bus-cycles,0,01%,287998624,7,19,24,M/sec
     8.013635971,9577060656,,ref-cycles,0,01%,431997652,10,78,2,G/sec
     8.013635971,162042354,,L1-dcache-load-misses,0,05%,431883234,10,78,1,of all L1-dcache accesses
     8.013635971,9690889543,,L1-dcache-loads,0,23%,431882466,10,78,2,G/sec
     8.013635971,4539433799,,L1-dcache-stores,0,27%,287998576,7,19,1,G/sec
     8.013635971,388366,,L1-icache-load-misses,1,06%,287999828,7,19,,
     8.013635971,883168,,LLC-load-misses,1,24%,287993325,7,19,8,of all LL-cache accesses
     8.013635971,714312,,LLC-store-misses,1,42%,287992191,7,19,178,K/sec
     8.013635971,16909579,,LLC-stores,0,37%,287996206,7,19,4,M/sec
     8.013635971,10800593,,LLC-loads,0,95%,275942444,6,89,2,M/sec
     8.013635971,4526708751,,dTLB-stores,0,33%,262976928,6,56,1,G/sec
     8.013635971,466,,dTLB-load-misses,13,81%,274870424,6,86,,
     8.013635971,2003,,dTLB-store-misses,3,87%,288000111,7,19,499,/sec
     8.013635971,1307,,iTLB-loads,82,67%,288003084,7,19,326,/sec
     8.013635971,4020,,iTLB-load-misses,11,76%,288000503,7,19,307,of all iTLB cache accesses
     8.013635971,8653,,node-load-misses,4,64%,287995142,7,19,2,K/sec
     8.013635971,875175,,node-loads,1,06%,288002422,7,19,218,K/sec
     8.013635971,3352,,node-store-misses,6,94%,288002783,7,19,836,/sec
     8.013635971,724071,,node-stores,1,94%,287986447,7,19,180,K/sec
     8.013635971,0,,mem-loads,0,00%,287994692,7,19,0,/sec
     8.013635971,4576066456,,mem-stores,0,26%,288002420,7,19,1,G/sec
     9.015366395,29227259730,,instructions,0,29%,288001542,7,19,2,insn per cycle
     9.015366395,3823671511,,branches,0,33%,287989582,7,19,954,M/sec
     9.015366395,291381,,branch-misses,2,91%,287988508,7,19,0,of all branches
     9.015366395,286766,,branch-load-misses,2,38%,287999316,7,19,71,K/sec
     9.015366395,2763787,,cache-misses,0,42%,288003875,7,19,3,of all cache refs
     9.015366395,83965990,,cache-references,0,17%,287974266,7,19,20,M/sec
     9.015366395,11965856661,,cycles,0,04%,287973183,7,19,2,GHz
     9.015366395,11,,context-switches,9,09%,4006786404,100,00,2,/sec
     9.015366395,4006,79,msec,cpu-clock,0,00%,4006787882,100,00,4,CPUs utilized
     9.015366395,1,,minor-faults,343,23%,4006788418,100,00,0,/sec
     9.015366395,1,,page-faults,343,23%,4006791785,100,00,0,/sec
     9.015366395,4006,80,msec,task-clock,0,00%,4006797528,100,00,4,CPUs utilized
     9.015366395,99735271,,bus-cycles,0,01%,288003363,7,19,24,M/sec
     9.015366395,9576879943,,ref-cycles,0,01%,431999365,10,78,2,G/sec
     9.015366395,161924560,,L1-dcache-load-misses,0,04%,431998617,10,78,1,of all L1-dcache accesses
     9.015366395,9668083162,,L1-dcache-loads,0,21%,431993047,10,78,2,G/sec
     9.015366395,4534307058,,L1-dcache-stores,0,24%,288002672,7,19,1,G/sec
     9.015366395,388188,,L1-icache-load-misses,0,95%,288000416,7,19,,
     9.015366395,802432,,LLC-load-misses,1,90%,287981349,7,19,7,of all LL-cache accesses
     9.015366395,627276,,LLC-store-misses,2,39%,282796056,7,06,156,K/sec
     9.015366395,16565149,,LLC-stores,0,49%,266892727,6,66,4,M/sec
     9.015366395,10748464,,LLC-loads,0,90%,268062070,6,69,2,M/sec
     9.015366395,4558318786,,dTLB-stores,0,29%,283951537,7,09,1,G/sec
     9.015366395,97,,dTLB-load-misses,65,27%,287972561,7,19,,
     9.015366395,1961,,dTLB-store-misses,3,57%,288000046,7,19,489,/sec
     9.015366395,1850,,iTLB-loads,51,63%,287997792,7,19,461,/sec
     9.015366395,4619,,iTLB-load-misses,9,03%,287985924,7,19,249,of all iTLB cache accesses
     9.015366395,7819,,node-load-misses,4,76%,287987667,7,19,1,K/sec
     9.015366395,807788,,node-loads,1,35%,288000103,7,19,201,K/sec
     9.015366395,3561,,node-store-misses,5,76%,287997611,7,19,888,/sec
     9.015366395,650369,,node-stores,2,26%,287980984,7,19,162,K/sec
     9.015366395,0,,mem-loads,0,00%,287978765,7,19,0,/sec
     9.015366395,4588964248,,mem-stores,0,25%,287996426,7,19,1,G/sec
    10.017064874,28712028394,,instructions,0,29%,288001872,7,19,2,insn per cycle
    10.017064874,3749878863,,branches,0,33%,287976191,7,19,935,M/sec
    10.017064874,293098,,branch-misses,2,65%,287973132,7,19,0,of all branches
    10.017064874,287395,,branch-load-misses,2,24%,287999310,7,19,71,K/sec
    10.017064874,2804446,,cache-misses,0,37%,287998911,7,19,3,of all cache refs
    10.017064874,84861888,,cache-references,0,15%,287992782,7,19,21,M/sec
    10.017064874,11965132051,,cycles,0,04%,287992789,7,19,2,GHz
    10.017064874,10,,context-switches,9,04%,4006645752,100,00,2,/sec
    10.017064874,4006,65,msec,cpu-clock,0,00%,4006646090,100,00,4,CPUs utilized
    10.017064874,0,,minor-faults,0,00%,4006648487,100,00,0,/sec
    10.017064874,0,,page-faults,0,00%,4006643988,100,00,0,/sec
    10.017064874,4006,64,msec,task-clock,0,00%,4006638757,100,00,4,CPUs utilized
    10.017064874,99795236,,bus-cycles,0,01%,287998038,7,19,24,M/sec
