,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-11-28,13:50:12.645,  451.07,  277.99,  450.79,  279.07,  456.77,  284.67,  451.80,  277.93,,, 1810.43, 1119.66,    125473, 2930.09,   1810.43,   1119.66,   2930.09
2023-11-28,13:50:13.644,  453.20,  279.39,  451.65,  279.43,  458.47,  285.74,  453.24,  278.59,,, 1816.56, 1123.15,    125344, 2939.71,   1816.56,   1123.15,   2939.71
2023-11-28,13:50:14.644,  459.02,  281.95,  457.94,  282.77,  464.39,  288.72,  459.43,  281.77,,, 1840.78, 1135.21,    125337, 2975.99,   1840.78,   1135.21,   2975.99
2023-11-28,13:50:15.645,  456.57,  279.74,  455.45,  280.44,  461.73,  286.35,  457.18,  279.58,,, 1830.92, 1126.12,    125452, 2957.04,   1830.92,   1126.12,   2957.04
2023-11-28,13:50:16.644,  451.02,  277.80,  450.03,  278.68,  456.21,  284.50,  451.91,  277.96,,, 1809.17, 1118.95,    125300, 2928.12,   1809.17,   1118.95,   2928.12
2023-11-28,13:50:17.644,  449.06,  276.84,  447.92,  277.69,  454.13,  283.28,  449.69,  276.78,,, 1800.80, 1114.59,    125305, 2915.39,   1800.80,   1114.59,   2915.39
2023-11-28,13:50:18.645,  456.34,  280.75,  454.69,  281.16,  461.38,  287.39,  456.69,  280.32,,, 1829.10, 1129.62,    125478, 2958.72,   1829.10,   1129.62,   2958.72
2023-11-28,13:50:19.645,  451.35,  278.14,  449.12,  278.25,  455.98,  284.54,  451.76,  277.96,,, 1808.21, 1118.90,    125325, 2927.11,   1808.21,   1118.90,   2927.11
2023-11-28,13:50:20.644,  456.36,  280.64,  454.30,  280.96,  461.19,  287.04,  456.87,  280.47,,, 1828.73, 1129.11,    125391, 2957.84,   1828.73,   1129.11,   2957.84
2023-11-28,13:50:21.645,  450.46,  277.23,  448.34,  277.65,  455.48,  283.78,  450.99,  277.12,,, 1805.27, 1115.78,    125433, 2921.04,   1805.27,   1115.78,   2921.04
2023-11-28,13:50:22.645,  452.88,  278.80,  450.76,  279.18,  457.96,  285.45,  453.37,  278.57,,, 1814.96, 1122.00,    125322, 2936.96,   1814.96,   1122.00,   2936.96
2023-11-28,13:50:23.644,  452.72,  278.66,  450.62,  279.19,  457.71,  285.32,  453.26,  278.50,,, 1814.32, 1121.67,    125375, 2935.98,   1814.32,   1121.67,   2935.98
2023-11-28,13:50:24.645,  443.74,  280.89,  442.64,  281.71,  449.59,  288.02,  444.39,  280.68,,, 1780.36, 1131.30,    125565, 2911.67,   1780.36,   1131.30,   2911.67
2023-11-28,13:50:25.645,  432.88,  286.89,  431.46,  286.79,  438.49,  293.44,  433.23,  286.34,,, 1736.06, 1153.47,    125603, 2889.53,   1736.06,   1153.47,   2889.53
2023-11-28,13:50:26.644,  432.06,  286.51,  431.31,  286.85,  437.34,  293.09,  432.29,  286.15,,, 1732.99, 1152.59,    125622, 2885.58,   1732.99,   1152.59,   2885.58
2023-11-28,13:50:27.645,  436.20,  289.06,  434.98,  289.28,  441.67,  295.70,  436.88,  288.84,,, 1749.74, 1162.87,    125711, 2912.61,   1749.74,   1162.87,   2912.61
2023-11-28,13:50:28.645,  434.26,  287.86,  433.27,  288.38,  439.71,  294.65,  435.12,  288.04,,, 1742.36, 1158.93,    125567, 2901.29,   1742.36,   1158.93,   2901.29
2023-11-28,13:50:29.644,  435.26,  288.64,  434.19,  288.97,  440.65,  295.47,  436.02,  288.66,,, 1746.12, 1161.74,    125575, 2907.86,   1746.12,   1161.74,   2907.86
2023-11-28,13:50:30.645,  434.21,  288.14,  433.27,  288.41,  439.81,  294.87,  435.32,  288.09,,, 1742.60, 1159.51,    125729, 2902.12,   1742.60,   1159.51,   2902.12
2023-11-28,13:50:31.645,  433.97,  288.04,  433.32,  288.53,  439.69,  294.95,  434.86,  287.95,,, 1741.84, 1159.47,    125569, 2901.31,   1741.84,   1159.47,   2901.31
2023-11-28,13:50:32.644,  433.64,  287.91,  432.99,  288.31,  439.01,  294.55,  434.32,  287.79,,, 1739.96, 1158.56,    125634, 2898.52,   1739.96,   1158.56,   2898.52
2023-11-28,13:50:33.645,  436.12,  289.31,  435.39,  289.77,  441.91,  296.18,  436.88,  289.16,,, 1750.31, 1164.42,    125686, 2914.73,   1750.31,   1164.42,   2914.73
2023-11-28,13:50:34.645,  434.15,  287.70,  433.98,  288.64,  439.35,  294.48,  435.23,  287.78,,, 1742.71, 1158.60,    125617, 2901.31,   1742.71,   1158.60,   2901.31
2023-11-28,13:50:35.644,  435.43,  288.49,  434.82,  289.23,  440.67,  295.40,  435.95,  288.24,,, 1746.87, 1161.36,    125611, 2908.23,   1746.87,   1161.36,   2908.23
2023-11-28,13:50:36.645,  435.09,  288.36,  434.62,  289.20,  440.86,  295.42,  435.84,  288.26,,, 1746.41, 1161.24,    125719, 2907.66,   1746.41,   1161.24,   2907.66
2023-11-28,13:50:37.645,  434.58,  288.22,  434.99,  289.55,  440.26,  295.05,  436.02,  288.45,,, 1745.86, 1161.27,    125599, 2907.13,   1745.86,   1161.27,   2907.13
2023-11-28,13:50:38.644,  433.89,  287.88,  434.09,  288.98,  439.53,  294.82,  435.01,  287.87,,, 1742.50, 1159.56,    125600, 2902.06,   1742.50,   1159.56,   2902.06
2023-11-28,13:50:39.645,  434.49,  288.14,  434.71,  289.25,  440.02,  295.29,  435.46,  287.84,,, 1744.68, 1160.52,    125723, 2905.20,   1744.68,   1160.52,   2905.20
2023-11-28,13:50:40.645,  434.56,  288.41,  434.37,  289.07,  440.22,  295.52,  435.80,  288.14,,, 1744.94, 1161.14,    125582, 2906.08,   1744.94,   1161.14,   2906.08
2023-11-28,13:50:41.644,  433.40,  287.43,  433.12,  288.19,  438.77,  294.16,  434.69,  287.52,,, 1739.99, 1157.31,    125617, 2897.29,   1739.99,   1157.31,   2897.29
2023-11-28,13:50:42.645,  435.03,  288.53,  434.43,  289.23,  440.48,  295.23,  436.41,  288.65,,, 1746.35, 1161.64,    125734, 2907.99,   1746.35,   1161.64,   2907.99
2023-11-28,13:50:43.645,  431.64,  286.33,  431.40,  287.32,  437.31,  293.42,  432.95,  286.48,,, 1733.30, 1153.54,    125558, 2886.84,   1733.30,   1153.54,   2886.84
2023-11-28,13:50:44.644,  436.28,  289.46,  435.87,  290.31,  441.70,  296.59,  437.41,  289.60,,, 1751.26, 1165.95,    125558, 2917.22,   1751.26,   1165.95,   2917.22
2023-11-28,13:50:45.645,  431.75,  286.21,  430.88,  286.65,  437.18,  293.29,  432.99,  286.21,,, 1732.80, 1152.36,    125689, 2885.16,   1732.80,   1152.36,   2885.16
2023-11-28,13:50:46.645,  434.82,  288.70,  433.51,  288.81,  439.93,  295.33,  436.30,  288.46,,, 1744.55, 1161.30,    125621, 2905.85,   1744.55,   1161.30,   2905.85
2023-11-28,13:50:47.644,  433.37,  287.45,  432.58,  288.24,  438.78,  294.59,  434.91,  287.58,,, 1739.64, 1157.85,    125547, 2897.49,   1739.64,   1157.85,   2897.49
2023-11-28,13:50:48.645,  433.13,  287.46,  432.75,  288.29,  438.46,  294.38,  434.87,  287.63,,, 1739.21, 1157.76,    125754, 2896.98,   1739.21,   1157.76,   2896.98
2023-11-28,13:50:49.645,  435.10,  288.62,  434.67,  289.58,  440.24,  295.35,  436.66,  288.78,,, 1746.67, 1162.33,    125616, 2909.00,   1746.67,   1162.33,   2909.00
2023-11-28,13:50:50.645,  433.72,  287.79,  432.87,  288.18,  438.68,  294.30,  435.30,  287.81,,, 1740.57, 1158.08,    125625, 2898.65,   1740.57,   1158.08,   2898.65
2023-11-28,13:50:51.645,  436.65,  289.52,  436.17,  290.30,  441.25,  295.83,  438.28,  289.77,,, 1752.35, 1165.42,    125645, 2917.78,   1752.35,   1165.42,   2917.78
2023-11-28,13:50:52.644,  432.70,  287.23,  431.96,  287.92,  437.21,  293.62,  433.75,  286.99,,, 1735.62, 1155.77,    125646, 2891.39,   1735.62,   1155.77,   2891.39
2023-11-28,13:50:53.644,  436.16,  289.13,  435.26,  289.54,  441.02,  295.77,  437.40,  289.06,,, 1749.85, 1163.50,    125634, 2913.35,   1749.85,   1163.50,   2913.35
2023-11-28,13:50:54.644,  432.57,  287.29,  431.62,  287.83,  437.35,  293.89,  433.85,  287.18,,, 1735.40, 1156.18,    125620, 2891.58,   1735.40,   1156.18,   2891.58
2023-11-28,13:50:55.644,  434.14,  287.72,  433.42,  288.43,  438.74,  294.15,  435.65,  287.75,,, 1741.95, 1158.05,    125632, 2900.00,   1741.95,   1158.05,   2900.00
2023-11-28,13:50:56.645,  434.00,  287.78,  433.49,  288.68,  438.97,  294.58,  435.78,  288.08,,, 1742.24, 1159.13,    125607, 2901.37,   1742.24,   1159.13,   2901.37
2023-11-28,13:50:57.646,  435.25,  288.83,  434.34,  289.52,  440.22,  295.59,  436.71,  289.00,,, 1746.51, 1162.94,    125744, 2909.45,   1746.51,   1162.94,   2909.45
2023-11-28,13:50:58.646,  433.45,  287.55,  432.43,  288.15,  438.33,  294.50,  434.77,  287.60,,, 1738.98, 1157.80,    125608, 2896.78,   1738.98,   1157.80,   2896.78
2023-11-28,13:50:59.645,  435.95,  288.69,  435.08,  289.35,  441.24,  295.62,  437.17,  288.53,,, 1749.44, 1162.19,    125608, 2911.63,   1749.44,   1162.19,   2911.63
2023-11-28,13:51:00.646,  434.79,  288.70,  433.30,  288.76,  439.31,  295.28,  435.68,  288.15,,, 1743.08, 1160.89,    125769, 2903.97,   1743.08,   1160.89,   2903.97
2023-11-28,13:51:01.646,  435.22,  288.54,  434.40,  289.38,  440.11,  295.50,  436.42,  288.55,,, 1746.15, 1161.98,    125572, 2908.13,   1746.15,   1161.98,   2908.13
2023-11-28,13:51:02.646,  434.80,  288.28,  433.90,  289.15,  439.63,  295.06,  435.80,  288.46,,, 1744.14, 1160.95,    125654, 2905.08,   1744.14,   1160.95,   2905.08
2023-11-28,13:51:03.646,  435.69,  288.81,  435.21,  289.91,  440.77,  295.60,  436.88,  289.02,,, 1748.56, 1163.34,    125674, 2911.90,   1748.56,   1163.34,   2911.90
2023-11-28,13:51:04.646,  434.14,  287.82,  433.11,  288.52,  439.16,  294.64,  435.38,  288.00,,, 1741.79, 1158.98,    125673, 2900.77,   1741.79,   1158.98,   2900.77
2023-11-28,13:51:05.645,  432.91,  287.07,  431.44,  287.42,  437.42,  293.63,  433.39,  287.07,,, 1735.16, 1155.19,    125555, 2890.35,   1735.16,   1155.19,   2890.35
2023-11-28,13:51:06.646,  435.29,  288.86,  433.80,  288.79,  439.98,  295.05,  435.83,  288.52,,, 1744.90, 1161.22,    125734, 2906.13,   1744.90,   1161.22,   2906.13
2023-11-28,13:51:07.646,  433.75,  288.00,  432.56,  288.19,  438.73,  294.51,  434.33,  287.56,,, 1739.37, 1158.25,    125586, 2897.62,   1739.37,   1158.25,   2897.62
2023-11-28,13:51:08.645,  435.05,  288.99,  434.31,  289.40,  440.28,  295.46,  436.33,  288.86,,, 1745.97, 1162.72,    125573, 2908.69,   1745.97,   1162.72,   2908.69
2023-11-28,13:51:09.646,  432.77,  287.31,  432.24,  288.19,  437.85,  293.86,  434.25,  287.72,,, 1737.11, 1157.08,    125648, 2894.19,   1737.11,   1157.08,   2894.19
2023-11-28,13:51:10.646,  435.98,  289.30,  435.27,  289.65,  440.56,  295.42,  437.59,  289.52,,, 1749.40, 1163.88,    125672, 2913.28,   1749.40,   1163.88,   2913.28
2023-11-28,13:51:11.646,  433.17,  287.40,  432.71,  288.14,  438.20,  293.96,  434.63,  287.48,,, 1738.72, 1156.97,    125644, 2895.69,   1738.72,   1156.97,   2895.69
2023-11-28,13:51:12.646,  436.45,  289.53,  435.77,  290.00,  441.62,  296.13,  437.65,  289.24,,, 1751.49, 1164.89,    125604, 2916.38,   1751.49,   1164.89,   2916.38
2023-11-28,13:51:13.647,  431.52,  286.36,  430.74,  286.96,  436.74,  293.04,  432.70,  286.29,,, 1731.71, 1152.65,    125720, 2884.36,   1731.71,   1152.65,   2884.36
2023-11-28,13:51:14.647,  435.30,  289.08,  434.82,  289.87,  440.34,  295.64,  436.82,  289.01,,, 1747.28, 1163.61,    125596, 2910.88,   1747.28,   1163.61,   2910.88
2023-11-28,13:51:15.647,  432.70,  287.26,  432.40,  288.22,  438.38,  294.19,  434.63,  287.51,,, 1738.10, 1157.18,    125601, 2895.28,   1738.10,   1157.18,   2895.28
2023-11-28,13:51:16.648,  435.77,  289.06,  435.14,  289.71,  440.79,  295.62,  437.59,  289.29,,, 1749.29, 1163.68,    125724, 2912.97,   1749.29,   1163.68,   2912.97
2023-11-28,13:51:17.648,  432.96,  287.27,  432.35,  287.84,  437.43,  293.56,  434.26,  287.31,,, 1737.00, 1155.98,    125569, 2892.98,   1737.00,   1155.98,   2892.98
2023-11-28,13:51:18.647,  435.86,  289.08,  435.21,  289.64,  440.25,  295.64,  437.04,  289.13,,, 1748.36, 1163.50,    125591, 2911.86,   1748.36,   1163.50,   2911.86
2023-11-28,13:51:19.648,  434.75,  288.37,  433.52,  288.59,  439.04,  294.90,  436.05,  288.29,,, 1743.36, 1160.15,    125741, 2903.51,   1743.36,   1160.15,   2903.51
2023-11-28,13:51:20.648,  434.72,  288.55,  433.59,  288.94,  439.51,  295.19,  436.43,  288.71,,, 1744.25, 1161.39,    125612, 2905.64,   1744.25,   1161.39,   2905.64
2023-11-28,13:51:21.647,  434.94,  288.56,  433.56,  289.00,  439.24,  295.11,  436.23,  288.59,,, 1743.96, 1161.27,    125596, 2905.23,   1743.96,   1161.27,   2905.23
2023-11-28,13:51:22.648,  435.98,  289.21,  434.30,  289.44,  440.41,  295.86,  437.33,  288.97,,, 1748.01, 1163.49,    125779, 2911.51,   1748.01,   1163.49,   2911.51
2023-11-28,13:51:23.648,  433.91,  288.02,  433.17,  288.78,  438.55,  294.80,  435.68,  287.85,,, 1741.32, 1159.46,    125622, 2900.78,   1741.32,   1159.46,   2900.78
2023-11-28,13:51:24.647,  433.70,  287.93,  432.65,  288.52,  438.25,  294.49,  435.69,  287.78,,, 1740.29, 1158.72,    125606, 2899.01,   1740.29,   1158.72,   2899.01
2023-11-28,13:51:25.648,  434.52,  288.60,  433.15,  288.80,  438.49,  294.74,  436.60,  288.69,,, 1742.77, 1160.83,    125728, 2903.59,   1742.77,   1160.83,   2903.59
2023-11-28,13:51:26.648,  432.99,  287.43,  431.63,  287.66,  437.30,  294.00,  435.07,  287.52,,, 1736.99, 1156.62,    125655, 2893.60,   1736.99,   1156.62,   2893.60
