System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2023-11-28,12:49:47.392,0.36,1.80,0.20,1.30,36.93,47.91,0.23,0.37,0.0022,0.0028, 13960,0,0,2.54,0.67,100,53,17112.95,9481.83,2400.15,3.61,90.24,0.71,17.83,15.16,17.62,0.05,67.16,0.00,100.00,0.00,0.00,0.00,0.00,38.28,8.55 ,0.07 ,2.70,0.69,0.53,1.30,1.32,25.66,27.11,0.05,0.07,0.0154,0.0163,     0,0,0,98.54,1.46,0.00,0.00,0.00,56,1666.31,3127.34,2400.15,1.07,26.64,1.39,34.71,
2023-11-28,12:49:48.392,0.36,1.80,0.20,1.30,36.96,47.95,0.23,0.37,0.0022,0.0028, 14360,1,0,2.54,0.67,100,54,17130.01,9492.81,2399.81,3.61,90.23,0.71,17.84,15.17,17.31,0.01,67.51,0.00,100.00,0.00,0.00,0.00,0.00,38.28,8.52 ,0.07 ,2.70,0.69,0.53,1.30,1.32,25.66,27.12,0.05,0.07,0.0154,0.0163,     0,0,0,98.54,1.46,0.00,0.00,0.00,56,1666.84,3130.45,2399.81,1.06,26.62,1.39,34.73,
2023-11-28,12:49:49.392,0.36,1.80,0.20,1.30,36.90,47.90,0.23,0.37,0.0022,0.0028, 14400,0,0,2.54,0.67,100,53,17096.50,9480.40,2400.10,3.61,90.17,0.71,17.81,15.19,17.73,0.08,67.00,0.00,100.00,0.00,0.00,0.00,0.00,38.27,8.51 ,0.07 ,2.70,0.69,0.53,1.30,1.32,25.61,27.07,0.05,0.07,0.0154,0.0163,     0,0,0,98.46,1.54,0.00,0.00,0.00,56,1664.68,3123.51,2400.10,1.07,26.65,1.39,34.68,
2023-11-28,12:49:50.392,0.36,1.80,0.20,1.30,36.95,47.97,0.23,0.37,0.0022,0.0028, 14480,0,0,2.54,0.67,100,54,17115.01,9489.67,2399.84,3.61,90.18,0.71,17.83,15.19,17.55,0.02,67.24,0.00,100.00,0.00,0.00,0.00,0.00,38.34,8.58 ,0.37 ,2.70,0.69,0.53,1.30,1.32,25.65,27.10,0.05,0.07,0.0154,0.0163,     0,0,0,98.51,1.49,0.00,0.00,0.00,56,1665.49,3126.81,2399.84,1.07,26.63,1.39,34.70,
2023-11-28,12:49:51.392,0.36,1.80,0.20,1.30,36.91,47.92,0.23,0.37,0.0022,0.0028, 14640,2,0,2.54,0.67,100,54,17119.09,9491.11,2400.10,3.61,90.18,0.71,17.83,15.17,17.29,0.08,67.47,0.00,100.00,0.00,0.00,0.00,0.00,38.30,8.56 ,0.07 ,2.70,0.69,0.53,1.30,1.32,25.61,27.09,0.05,0.07,0.0154,0.0162,     0,0,0,98.51,1.49,0.00,0.00,0.00,56,1667.48,3129.79,2400.10,1.07,26.64,1.39,34.74,
2023-11-28,12:49:52.392,0.36,1.80,0.20,1.30,36.89,47.92,0.23,0.37,0.0022,0.0028, 14960,0,0,2.54,0.67,100,54,17125.98,9493.80,2399.88,3.61,90.20,0.71,17.84,15.16,17.22,0.02,67.59,0.00,100.00,0.00,0.00,0.00,0.00,38.32,8.57 ,0.22 ,2.70,0.70,0.53,1.30,1.32,25.61,27.08,0.05,0.07,0.0153,0.0162,     0,0,0,98.55,1.45,0.00,0.00,0.00,56,1668.62,3131.56,2399.88,1.07,26.64,1.39,34.76,
2023-11-28,12:49:53.392,0.36,1.80,0.20,1.30,36.89,47.91,0.23,0.37,0.0022,0.0028, 15160,1,0,2.54,0.67,100,54,17131.09,9493.60,2399.95,3.61,90.22,0.71,17.85,15.16,17.20,0.04,67.60,0.00,100.00,0.00,0.00,0.00,0.00,38.30,8.54 ,0.07 ,2.70,0.70,0.53,1.31,1.32,25.61,27.09,0.05,0.07,0.0153,0.0162,     0,0,0,98.57,1.43,0.00,0.00,0.00,57,1669.03,3132.25,2399.95,1.07,26.64,1.39,34.77,
2023-11-28,12:49:54.400,0.40,1.87,0.21,1.28,36.80,47.77,0.23,0.37,0.0019,0.0025, 16040,2,0,2.55,0.67,100,54,19010.70,10185.96,2400.14,3.73,93.32,0.79,19.79,16.61,18.63,0.09,64.67,0.00,100.00,0.00,0.00,0.00,0.00,39.62,8.65 ,0.00 ,2.72,0.69,0.54,1.29,1.31,25.54,27.01,0.05,0.07,0.0154,0.0162,     0,0,0,98.58,1.42,0.00,0.00,0.00,57,1663.74,3104.73,2400.14,1.07,26.79,1.39,34.66,
2023-11-28,12:49:55.392,0.43,1.91,0.22,1.28,36.66,47.65,0.23,0.37,0.0018,0.0023, 16160,1,0,2.50,0.66,100,53,20579.95,10782.74,2400.63,3.82,95.43,0.86,21.44,17.52,19.97,0.06,62.45,0.00,100.00,0.00,0.00,0.00,0.00,40.27,8.49 ,0.07 ,2.68,0.69,0.54,1.28,1.30,25.44,26.90,0.05,0.07,0.0153,0.0162,     0,0,0,98.48,1.52,0.00,0.00,0.00,56,1658.05,3080.14,2400.63,1.08,26.92,1.38,34.53,
2023-11-28,12:49:56.393,0.36,1.80,0.20,1.31,36.94,47.97,0.23,0.37,0.0022,0.0028, 16280,1,0,2.54,0.67,100,53,17158.55,9507.62,2402.21,3.61,90.24,0.71,17.86,15.15,17.11,0.00,67.73,0.00,100.00,0.00,0.00,0.00,0.00,38.33,8.54 ,0.07 ,2.70,0.70,0.53,1.31,1.32,25.64,27.12,0.05,0.07,0.0153,0.0162,     0,0,0,98.63,1.37,0.00,0.00,0.00,56,1671.91,3137.83,2402.21,1.07,26.64,1.39,34.80,
