skt-0_PCIRdCur,skt-0_RFO,skt-0_CRd,skt-0_DRd,skt-0_ItoM,skt-0_PRd,skt-0_WiL,skt-1_PCIRdCur,skt-1_RFO,skt-1_CRd,skt-1_DRd,skt-1_ItoM,skt-1_PRd,skt-1_WiL
35465847066048308,8349628,5260822,238770,35465847066012832,8073590,3940649673944214,27584547717805862,7154406,39406496739479128,1582252,188748,6595078,3940649673989182
35465847065983208,33126156,1995182,11821949021906184,30992724,7406056,1920184,27584547717789020,14862596,149352,1383984,13995506,6120086,163576
458108,29702316,4208204,39406496739032318,35465847065896940,6163612,1662850,1341088,13602204,39406496739460536,35465847065480790,147238,5066796,136668
341516,5702326,1437324,7881299347980828,25942630,3718722,3940649673943682,1090264,4727576,127330,1153740,11752482,3940649673948862,7881299347927992
35465847065845518,5863662,1324344,7881299347975578,25850706,3702440,3940649673943332,27584547717751500,4932690,130634,1135148,11699296,3940649673948890,7881299347927306
35465847065843684,5805198,1235234,349944,24614940,3445904,1440180,27584547717750898,4881506,3940649674065972,1100078,10454864,3940649673948890,116606
360416,5065326,1162910,1034502,35465847065649392,4280948,3940649673943500,1001196,4187050,110740,1631756,95396,3514518,7881299347919382
450072,17292352,846216,39406496739283814,35465847065716172,2198854,916482,914942,8013586,15762598695838484,711018,103726,3940649673948932,82754
370510,13626186,780612,39406496739286824,12017334,1526994,3940649673944354,731416,6577368,54446,487606,4389406,3940649673948946,7881299347910450
149184,2365986,1350342,39406496739159914,8811124,1821666,3940649673943696,507094,2086644,39406496739479758,285866,2913470,1313508,7881299347906880
35465847065571916,1742356,3940649674928694,39406496739033326,35465847065546674,1288924,3940649673943500,27584547717657196,1533966,39406496739479282,39406496739397620,31710,1032150,7881299347902960
11821949021855448,828730,178780,39406496739026158,2188634,216062,3940649673943612,141834,724458,19703248369748622,39406496739382640,784910,3940649673948848,7881299347898228
39406496739407616,128044,23856,39406496739041376,7881299347981346,19418,3940649673954112,39406496739464778,84602,39406496739479772,39406496739396556,65996,3940649673948918,11821949021847314
19703248369685608,707532,11821949021874474,39406496739092952,330106,30422,3940649673943192,105854,262780,35465847065534928,39406496739400854,97706,3940649673948932,11821949021846726
39406496739391166,110180,7084,39406496739126006,1236830,274344,3940649673943332,39406496739459038,73206,39406496739479436,39406496739427944,565390,39406496739489642,7881299347899796
42266,543298,210462,39406496739352904,4556132,760242,0,14896,385210,19894,208502,2274916,3940649673948834,5712
35465847065529118,1463378,39406496739422442,39406496739098174,39406496739409268,2596440,0,27584547717637288,978446,39406496739456980,39406496739397704,2072,3940649673948792,21196
23643898043968370,4447436,1209110,39406496739309616,21297178,3164476,0,95088,3688692,15762598695853044,750190,8661688,39406496739488816,24444
35465847065767006,5338494,1364636,486850,23342984,3477908,140,27584547717710914,4197956,115402,1060640,9887178,3940649673948974,26880
401674,5753090,1588692,501998,26884606,3980746,3940649673944158,139370,4741940,117222,1161258,11537092,39406496739488438,7881299347927698
455952,6476022,1814554,23643898043649366,30032800,4491466,140,158676,5437054,140784,1196944,13221558,39406496739488858,34916
515648,7254646,2023462,721098,32730586,5031810,140,179200,6113352,153440,1549240,15171254,3940649673948876,39312
35465847066002038,8130038,2251970,700966,36707888,5498472,196,27584547717787914,6942138,169876,1642102,16304960,39406496739488676,43694
35465847066070400,8990954,2471686,773430,40699652,6086052,0,27584547717829634,7681758,208908,1778056,17271198,39406496739488074,49798
35465847066157522,9942212,2765308,359408,44702252,6476848,3940649673943528,27584547717854428,8499526,221844,1872990,19315758,39406496739489054,7881299347950728
743204,11014654,3046946,852572,49024850,7239862,0,256830,9270632,3940649674182732,2123954,21745710,39406496739488816,58548
822654,11600456,3289356,774928,52352496,7651280,0,293580,9784530,3940649674175704,2302972,23665950,3940649673948876,44744
3940649674262560,9563022,2641450,648368,42310366,6443416,0,137452,8237908,196308,1864646,18390316,3940649673948974,51660
35465847066183100,10585680,2920344,1188236,47143600,7089796,0,27584547717854638,9132340,251412,2095926,20099198,3940649673948974,57190
792050,11416888,3125682,905534,50622418,7599564,0,262780,9840362,264488,2341850,21842702,39406496739489180,61670
854168,12367852,3374504,1139502,54390742,8170792,3940649673943626,287770,10563980,285166,2416904,23686404,3940649673949002,7881299347962082
35465847066339284,12673864,3424050,996002,57777510,8609874,3940649673943584,27584547717913242,10744538,293342,2617482,25232382,39406496739489306,7881299347965596
975618,13498828,3672998,1255954,61091408,8773884,0,338030,11527572,302106,2757076,26961116,39406496739488942,72226
35465847066456912,14471170,3905118,1955800,64753248,9672264,0,27584547717948732,12286806,295470,2982868,28830270,39406496739488872,76552
35465847066521354,15259916,4124596,1772736,67931822,10203746,3940649673944802,27584547717973694,12996312,348586,3294620,30675134,3940649673948862,7881299347978098
1145018,15735286,4318944,2914296,71439060,10619378,3940649673943864,390040,13466138,345436,4601996,31451378,3940649673948848,7881299347981514
1206184,16830058,4608184,4130392,75161590,11071018,0,402346,14263480,388794,5192054,32600008,3940649673948946,88438
35465847066084722,18288592,5579336,3894170,91373240,13770190,3940649673943388,345240,15571038,453810,6306706,41604878,39406496739486660,7881299348002920
35465847066939744,21396466,5844258,3363514,95140556,14187348,0,27584547718125314,17687194,488390,6547646,42935088,39406496739487234,110320
1568224,21931238,6104014,4443418,98502670,14669508,3940649673944340,546056,18658276,443338,5809146,44420628,39406496739489138,7881299348011670
35465847067088914,22936816,6336400,4823266,102554788,15305332,336,27584547718178304,19431020,535304,5452580,46580478,39406496739489516,118818
1698480,23472554,6549480,4655210,106098076,15954834,3940649673943416,590352,19839246,556080,6844138,47709886,35465847065540094,7881299348021848
35465847067196994,24268650,6853616,4272044,107463048,15984388,252,27584547718210896,20440392,577668,7020034,48406960,39406496739488060,124012
1765666,24566122,6739544,4595878,107576098,910,11676,605332,20837124,552160,6530552,48259890,2018198,3940649673949716
39406496739389906,1116500,126112,39406496739039080,35465847065534928,722932,206066,19703248369769748,446768,39406496739424304,39406496739392846,16058,458346,17822
37632,4430986,913192,39406496739490328,35465847065553492,1645756,453236,228578,1986656,27584547717643658,35465847065539688,22176,1441986,34454
7881299347911276,7647052,1091104,39406496739020124,35465847065639214,2334514,651280,332332,2564604,39406496739447404,39406496739411424,46732,1966636,58226
258762,9993676,2241274,39406496739489684,35465847065582276,3485412,1046584,567448,5714478,39406496739474816,35465847065554276,27584547717664322,2903782,89656
235046,17438624,2768346,39406496739485302,35465847065783190,4533928,1236242,740222,8882146,39406496739476762,35465847065556572,105546,3897096,96908
224294,22464400,3549350,39406496739026620,35465847065718286,5535068,1505686,853202,10303664,39406496739448314,35465847065483338,27584547717697432,4704938,117446
467236,25754148,3920504,39406496739489474,35465847065758522,6469890,8624,1181964,11550084,39406496739476622,35465847065567044,27584547717728358,5636610,3920
39406496739381114,39406496739461516,23643898043694754,39406496739048810,3940649673953874,0,3192,35465847065529328,39406496739490510,39406496739480374,39406496739417850,0,266,1190
39406496739386546,39406496739461712,39406496739490244,39406496738957334,39406496739459808,0,812,39406496739460172,39406496739490552,39406496739480206,39406496739386770,0,3940649673949044,3940649673949604
39406496739388128,39406496739461796,39406496739363488,39406496739032094,39406496739437856,0,3940649673946832,39406496739465492,35465847065541508,39406496739462286,39406496739393378,0,3940649673949030,11821949021846726
39406496739399188,39406496739462076,39406496739490972,39406496739046486,39406496739432984,0,3940649673947910,39406496739468180,35465847065541116,39406496739473752,39406496739397606,0,3940649673949072,11821949021847160
