System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
2023-11-28,14:18:45.524,0.25,1.25,0.20,1.31,44.66,63.08,0.29,0.31,0.0037,0.0053, 11760,1,0,3.12,1.12,100,55,11945.98,9520.86,2400.12,2.51,62.74,0.50,12.44,15.16,16.90,0.04,67.89,0.00,100.00,0.00,0.00,0.00,0.00,37.45,8.98 ,0.37 ,2.70,1.16,0.88,1.31,1.33,21.50,24.16,0.11,0.10,0.0077,0.0087,    40,0,0,98.81,1.19,0.00,0.00,0.00,57,2779.08,3142.83,2400.12,1.77,44.21,2.32,57.90,
2023-11-28,14:18:46.524,0.25,1.25,0.20,1.31,44.59,63.05,0.29,0.31,0.0037,0.0053, 11960,0,0,3.11,1.12,100,55,11950.16,9526.08,2399.98,2.51,62.72,0.50,12.45,15.17,16.89,0.04,67.90,0.00,100.00,0.00,0.00,0.00,0.00,37.45,8.95 ,0.86 ,2.70,1.16,0.88,1.31,1.33,21.49,24.16,0.11,0.10,0.0077,0.0087,    40,0,0,98.87,1.13,0.00,0.00,0.00,57,2780.34,3144.55,2399.98,1.77,44.21,2.32,57.93,
2023-11-28,14:18:47.524,0.25,1.25,0.20,1.31,44.46,62.95,0.29,0.31,0.0037,0.0053, 12000,0,0,3.10,1.12,100,55,11954.87,9525.92,2399.90,2.51,62.75,0.50,12.45,15.18,16.90,0.07,67.85,0.00,100.00,0.00,0.00,0.00,0.00,37.45,8.99 ,0.37 ,2.70,1.16,0.88,1.31,1.33,21.46,24.13,0.11,0.10,0.0077,0.0087,    40,0,0,98.84,1.16,0.00,0.00,0.00,56,2779.53,3143.79,2399.90,1.77,44.21,2.32,57.91,
2023-11-28,14:18:48.524,0.25,1.26,0.20,1.31,44.45,62.90,0.29,0.31,0.0037,0.0053, 12480,1,0,3.10,1.12,100,55,11949.91,9518.98,2400.09,2.51,62.77,0.50,12.45,15.16,16.95,0.00,67.89,0.00,100.00,0.00,0.00,0.00,0.00,37.44,8.97 ,0.33 ,2.70,1.16,0.88,1.31,1.33,21.44,24.11,0.11,0.10,0.0077,0.0087,    40,0,0,98.80,1.20,0.00,0.00,0.00,56,2777.72,3142.03,2400.09,1.77,44.20,2.31,57.87,
2023-11-28,14:18:49.524,0.25,1.25,0.20,1.30,44.33,62.84,0.29,0.31,0.0037,0.0053, 12640,2,0,3.09,1.12,100,55,11949.81,9523.42,2399.90,2.51,62.74,0.50,12.45,15.21,17.13,0.10,67.55,0.00,100.00,0.00,0.00,0.00,0.00,37.45,8.95 ,0.37 ,2.70,1.16,0.88,1.31,1.32,21.40,24.06,0.11,0.10,0.0077,0.0087,    40,0,0,98.76,1.24,0.00,0.00,0.00,56,2775.21,3138.74,2399.90,1.77,44.21,2.31,57.82,
2023-11-28,14:18:50.524,0.25,1.26,0.20,1.31,44.36,62.84,0.29,0.31,0.0037,0.0053, 12640,0,0,3.09,1.12,100,55,11955.03,9523.36,2400.01,2.51,62.77,0.50,12.45,15.16,16.82,0.00,68.02,0.00,100.00,0.00,0.00,0.00,0.00,37.44,8.95 ,0.37 ,2.70,1.16,0.88,1.31,1.33,21.42,24.09,0.11,0.10,0.0077,0.0087,    40,0,0,98.83,1.17,0.00,0.00,0.00,56,2778.23,3144.16,2400.01,1.77,44.18,2.32,57.88,
2023-11-28,14:18:51.524,0.25,1.26,0.20,1.31,44.32,62.79,0.29,0.31,0.0037,0.0053, 12960,1,0,3.09,1.11,100,55,11944.75,9516.93,2399.88,2.51,62.76,0.50,12.44,15.16,16.98,0.08,67.78,0.00,100.00,0.00,0.00,0.00,0.00,37.43,8.98 ,0.37 ,2.70,1.16,0.88,1.31,1.32,21.40,24.07,0.11,0.10,0.0077,0.0087,    40,0,0,98.80,1.20,0.00,0.00,0.00,57,2775.93,3141.41,2399.88,1.77,44.18,2.31,57.83,
2023-11-28,14:18:52.524,0.25,1.26,0.20,1.31,44.34,62.80,0.29,0.31,0.0037,0.0053, 13280,0,0,3.09,1.12,100,55,11956.98,9521.13,2399.91,2.51,62.79,0.50,12.46,15.16,16.82,0.00,68.02,0.00,100.00,0.00,0.00,0.00,0.00,37.43,8.97 ,0.37 ,2.70,1.16,0.88,1.31,1.33,21.39,24.05,0.11,0.10,0.0077,0.0087,    40,0,0,98.82,1.18,0.00,0.00,0.00,56,2775.11,3143.69,2399.91,1.77,44.14,2.31,57.82,
2023-11-28,14:18:53.524,0.25,1.26,0.20,1.31,44.31,62.79,0.29,0.31,0.0037,0.0053, 13360,1,0,3.09,1.12,100,55,11955.38,9522.64,2400.07,2.51,62.77,0.50,12.45,15.17,16.90,0.04,67.89,0.00,100.00,0.00,0.00,0.00,0.00,37.44,8.93 ,0.37 ,2.70,1.16,0.88,1.31,1.33,21.38,24.05,0.11,0.10,0.0077,0.0087,    40,0,0,98.83,1.17,0.00,0.00,0.00,56,2775.48,3143.49,2400.07,1.77,44.15,2.31,57.82,
2023-11-28,14:18:54.524,0.25,1.26,0.20,1.31,44.27,62.75,0.29,0.31,0.0037,0.0052, 13400,0,0,3.09,1.11,100,55,11953.46,9522.19,2399.98,2.51,62.77,0.50,12.45,15.16,16.85,0.07,67.92,0.00,100.00,0.00,0.00,0.00,0.00,37.50,9.04 ,0.30 ,2.70,1.16,0.88,1.31,1.33,21.37,24.04,0.11,0.10,0.0077,0.0087,    40,0,0,98.82,1.18,0.00,0.00,0.00,56,2775.59,3143.72,2399.98,1.77,44.15,2.31,57.82,
2023-11-28,14:18:55.524,0.25,1.26,0.20,1.30,44.20,62.70,0.30,0.31,0.0037,0.0053, 13680,1,0,3.08,1.11,100,55,11934.27,9504.38,2399.95,2.51,62.78,0.50,12.43,15.21,17.75,0.05,66.99,0.00,100.00,0.00,0.00,0.00,0.00,37.41,8.96 ,0.37 ,2.70,1.15,0.88,1.31,1.32,21.33,23.99,0.11,0.10,0.0077,0.0087,    40,0,0,98.79,1.21,0.00,0.00,0.00,56,2771.31,3133.44,2399.95,1.77,44.22,2.31,57.74,
2023-11-28,14:18:56.524,0.25,1.26,0.20,1.31,44.30,62.77,0.29,0.31,0.0037,0.0052, 13840,0,0,3.09,1.12,100,55,11961.29,9525.73,2400.05,2.51,62.78,0.50,12.46,15.16,16.78,0.01,68.05,0.00,100.00,0.00,0.00,0.00,0.00,37.47,8.95 ,0.33 ,2.70,1.16,0.88,1.31,1.33,21.36,24.03,0.11,0.10,0.0077,0.0087,    40,0,0,98.86,1.14,0.00,0.00,0.00,56,2775.98,3145.52,2400.05,1.77,44.13,2.31,57.83,
2023-11-28,14:18:57.524,0.25,1.25,0.20,1.31,44.18,62.67,0.29,0.31,0.0037,0.0052, 13960,1,0,3.08,1.11,100,55,11944.38,9518.25,2399.89,2.51,62.74,0.50,12.44,15.18,17.04,0.11,67.67,0.00,100.00,0.00,0.00,0.00,0.00,37.47,9.00 ,0.33 ,2.70,1.16,0.88,1.31,1.32,21.33,23.99,0.11,0.10,0.0077,0.0087,    40,0,0,98.79,1.21,0.00,0.00,0.00,56,2772.44,3140.74,2399.89,1.77,44.14,2.31,57.76,
2023-11-28,14:18:58.524,0.25,1.26,0.20,1.31,44.18,62.67,0.30,0.31,0.0037,0.0052, 13960,0,0,3.08,1.11,100,55,11965.08,9526.88,2399.98,2.51,62.80,0.50,12.46,15.16,16.79,0.00,68.05,0.00,100.00,0.00,0.00,0.00,0.00,37.45,9.00 ,0.37 ,2.70,1.16,0.88,1.31,1.33,21.34,24.00,0.11,0.10,0.0077,0.0087,    40,0,0,98.88,1.12,0.00,0.00,0.00,56,2774.74,3145.92,2399.98,1.76,44.10,2.31,57.81,
2023-11-28,14:18:59.524,0.25,1.25,0.20,1.30,44.20,62.74,0.30,0.31,0.0037,0.0052, 15920,4,0,3.08,1.11,100,55,11983.49,9553.20,2400.11,2.51,62.72,0.50,12.48,15.29,16.96,0.08,67.67,0.00,100.00,0.00,0.00,0.00,0.00,37.51,8.96 ,0.37 ,2.70,1.15,0.88,1.31,1.32,21.31,23.95,0.11,0.10,0.0077,0.0087,    40,0,0,98.84,1.16,0.00,0.00,0.00,57,2768.53,3142.26,2400.11,1.76,44.05,2.31,57.68,
2023-11-28,14:19:00.524,0.25,1.26,0.20,1.31,44.08,62.52,0.29,0.31,0.0037,0.0052, 15880,0,0,3.07,1.11,100,55,11957.25,9523.22,2400.01,2.51,62.78,0.50,12.46,15.17,16.88,0.01,67.93,0.00,100.00,0.00,0.00,0.00,0.00,37.49,8.97 ,0.30 ,2.70,1.15,0.88,1.31,1.33,21.30,23.92,0.11,0.10,0.0077,0.0086,    40,0,0,98.80,1.20,0.00,0.00,0.00,56,2765.89,3142.54,2400.01,1.76,44.01,2.30,57.62,
2023-11-28,14:19:01.524,0.25,1.26,0.20,1.31,44.08,62.54,0.30,0.32,0.0037,0.0052, 15960,1,0,3.07,1.11,100,55,11963.34,9527.94,2399.21,2.51,62.78,0.50,12.46,15.17,16.86,0.04,67.92,0.00,100.00,0.00,0.00,0.00,0.00,37.47,8.99 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.30,23.95,0.11,0.10,0.0077,0.0086,    40,0,0,98.85,1.15,0.00,0.00,0.00,56,2769.98,3144.95,2399.21,1.76,44.04,2.31,57.70,
2023-11-28,14:19:02.524,0.25,1.26,0.20,1.31,44.22,62.66,0.29,0.31,0.0037,0.0052, 16080,1,0,3.08,1.12,100,55,11970.48,9521.94,2400.48,2.51,62.86,0.50,12.47,15.16,16.97,0.07,67.80,0.00,100.00,0.00,0.00,0.00,0.00,37.51,9.00 ,0.37 ,2.70,1.15,0.88,1.31,1.32,21.34,23.99,0.11,0.10,0.0077,0.0087,    40,0,0,98.85,1.15,0.00,0.00,0.00,56,2768.35,3143.94,2400.48,1.76,44.03,2.31,57.66,
2023-11-28,14:19:03.524,0.25,1.26,0.20,1.31,44.22,62.71,0.29,0.31,0.0037,0.0052, 16080,0,0,3.08,1.12,100,55,11978.99,9533.33,2400.43,2.51,62.83,0.50,12.48,15.17,16.81,0.01,68.02,0.00,100.00,0.00,0.00,0.00,0.00,37.53,8.98 ,0.33 ,2.70,1.15,0.88,1.31,1.33,21.36,24.02,0.11,0.10,0.0077,0.0087,    40,0,0,98.92,1.08,0.00,0.00,0.00,56,2771.29,3147.74,2400.43,1.76,44.02,2.31,57.73,
2023-11-28,14:19:04.525,0.25,1.26,0.20,1.31,44.24,62.71,0.29,0.31,0.0037,0.0052, 16200,0,0,3.08,1.12,100,55,11982.43,9535.30,2400.41,2.51,62.83,0.50,12.48,15.17,16.73,0.01,68.09,0.00,100.00,0.00,0.00,0.00,0.00,37.53,8.95 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.36,24.01,0.11,0.10,0.0077,0.0087,    40,0,0,98.93,1.07,0.00,0.00,0.00,56,2771.24,3148.82,2400.41,1.76,44.00,2.31,57.72,
2023-11-28,14:19:05.525,0.25,1.26,0.20,1.31,44.17,62.66,0.30,0.31,0.0037,0.0052, 16240,0,0,3.07,1.11,100,54,11962.85,9525.62,2400.43,2.51,62.79,0.50,12.46,15.17,16.93,0.00,67.89,0.00,100.00,0.00,0.00,0.00,0.00,37.51,9.00 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.33,23.99,0.11,0.10,0.0077,0.0087,    40,0,0,98.86,1.14,0.00,0.00,0.00,57,2769.16,3144.23,2400.43,1.76,44.04,2.31,57.68,
2023-11-28,14:19:06.525,0.25,1.26,0.20,1.30,44.10,62.63,0.30,0.31,0.0037,0.0052, 16240,1,0,3.07,1.11,100,54,11955.06,9518.05,2400.30,2.51,62.80,0.50,12.45,15.21,17.42,0.03,67.35,0.00,100.00,0.00,0.00,0.00,0.00,37.48,8.97 ,0.26 ,2.70,1.15,0.88,1.31,1.32,21.31,23.97,0.11,0.10,0.0077,0.0087,    40,0,0,98.83,1.17,0.00,0.00,0.00,56,2767.22,3138.56,2400.30,1.76,44.08,2.31,57.64,
2023-11-28,14:19:07.525,0.25,1.26,0.20,1.31,44.19,62.68,0.29,0.31,0.0037,0.0052, 16360,0,0,3.08,1.11,100,55,11969.36,9529.10,2400.19,2.51,62.80,0.50,12.47,15.18,16.91,0.00,67.91,0.00,100.00,0.00,0.00,0.00,0.00,37.45,8.95 ,0.33 ,2.70,1.15,0.88,1.31,1.33,21.33,23.99,0.11,0.10,0.0077,0.0087,    40,0,0,98.88,1.12,0.00,0.00,0.00,56,2769.62,3145.29,2400.19,1.76,44.03,2.31,57.70,
2023-11-28,14:19:08.525,0.25,1.26,0.20,1.31,44.16,62.65,0.30,0.31,0.0037,0.0052, 16360,0,0,3.07,1.11,100,55,11973.75,9527.42,2400.23,2.51,62.84,0.50,12.47,15.17,16.87,0.00,67.96,0.00,100.00,0.00,0.00,0.00,0.00,37.43,8.97 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.32,23.98,0.11,0.10,0.0077,0.0087,    40,0,0,98.88,1.12,0.00,0.00,0.00,57,2769.44,3145.56,2400.23,1.76,44.02,2.31,57.69,
2023-11-28,14:19:09.525,0.25,1.26,0.20,1.31,44.14,62.65,0.30,0.31,0.0037,0.0052, 16360,0,0,3.07,1.11,100,55,11974.08,9530.12,2400.39,2.51,62.82,0.50,12.47,15.19,16.96,0.04,67.81,0.00,100.00,0.00,0.00,0.00,0.00,37.42,9.00 ,0.37 ,2.70,1.15,0.88,1.31,1.32,21.32,23.98,0.11,0.10,0.0077,0.0087,    40,0,0,98.87,1.13,0.00,0.00,0.00,57,2769.03,3144.46,2400.39,1.76,44.03,2.31,57.68,
2023-11-28,14:19:10.525,0.25,1.26,0.20,1.31,44.19,62.69,0.30,0.31,0.0037,0.0052, 16400,1,0,3.08,1.11,100,55,11976.17,9532.31,2400.35,2.51,62.82,0.50,12.47,15.18,16.83,0.00,67.99,0.00,100.00,0.00,0.00,0.00,0.00,37.48,8.96 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.33,23.99,0.11,0.10,0.0077,0.0087,    40,0,0,98.91,1.09,0.00,0.00,0.00,56,2770.71,3147.08,2400.35,1.76,44.02,2.31,57.71,
2023-11-28,14:19:11.525,0.25,1.26,0.20,1.31,44.26,62.69,0.29,0.31,0.0037,0.0052, 16480,0,0,3.08,1.12,100,55,11965.62,9527.58,2400.35,2.51,62.79,0.50,12.46,15.16,16.83,0.00,68.00,0.00,100.00,0.00,0.00,0.00,0.00,37.49,8.97 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.32,23.97,0.11,0.10,0.0077,0.0087,    40,0,0,98.87,1.13,0.00,0.00,0.00,57,2767.85,3145.80,2400.35,1.76,43.99,2.31,57.66,
2023-11-28,14:19:12.526,0.25,1.26,0.20,1.31,44.18,62.67,0.30,0.31,0.0037,0.0052, 16480,1,0,3.08,1.12,100,55,11974.42,9530.99,2400.46,2.51,62.82,0.50,12.47,15.19,16.93,0.05,67.84,0.00,100.00,0.00,0.00,0.00,0.00,37.50,9.01 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.31,23.97,0.11,0.10,0.0077,0.0087,    40,0,0,98.87,1.13,0.00,0.00,0.00,57,2768.18,3144.85,2400.46,1.76,44.01,2.31,57.66,
2023-11-28,14:19:13.526,0.25,1.26,0.20,1.31,44.19,62.67,0.29,0.31,0.0037,0.0052, 16480,0,0,3.08,1.12,100,55,11984.96,9534.90,2400.30,2.51,62.85,0.50,12.48,15.16,16.70,0.00,68.13,0.00,100.00,0.00,0.00,0.00,0.00,37.53,9.00 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.33,23.99,0.11,0.10,0.0077,0.0087,    40,0,0,98.94,1.06,0.00,0.00,0.00,57,2771.36,3149.28,2400.30,1.76,44.00,2.31,57.73,
2023-11-28,14:19:14.526,0.25,1.26,0.20,1.31,44.18,62.68,0.30,0.31,0.0037,0.0052, 16640,1,0,3.08,1.11,100,55,11982.47,9536.21,2400.44,2.51,62.83,0.50,12.48,15.16,16.67,0.01,68.16,0.00,100.00,0.00,0.00,0.00,0.00,37.52,9.01 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.33,24.00,0.11,0.10,0.0077,0.0087,    40,0,0,98.95,1.05,0.00,0.00,0.00,57,2772.18,3150.17,2400.44,1.76,44.00,2.31,57.74,
2023-11-28,14:19:15.526,0.25,1.26,0.20,1.31,44.15,62.64,0.30,0.31,0.0037,0.0052, 16720,0,0,3.07,1.11,100,56,11974.36,9527.92,2400.34,2.51,62.84,0.50,12.47,15.16,16.76,0.01,68.08,0.00,100.00,0.00,0.00,0.00,0.00,37.46,8.95 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.31,23.97,0.11,0.10,0.0077,0.0087,    40,0,0,98.87,1.13,0.00,0.00,0.00,57,2768.70,3146.52,2400.34,1.76,44.00,2.31,57.67,
2023-11-28,14:19:16.526,0.25,1.26,0.20,1.31,44.24,62.66,0.29,0.31,0.0037,0.0052, 16720,0,0,3.08,1.12,100,55,11984.99,9529.43,2400.42,2.52,62.88,0.50,12.48,15.10,16.51,0.01,68.38,0.00,100.00,0.00,0.00,0.00,0.00,37.41,8.92 ,0.37 ,2.70,1.16,0.88,1.31,1.33,21.34,24.01,0.11,0.10,0.0077,0.0087,    40,0,0,98.99,1.01,0.00,0.00,0.00,57,2773.05,3153.03,2400.42,1.76,43.97,2.31,57.76,
2023-11-28,14:19:17.526,0.25,1.26,0.20,1.31,44.13,62.60,0.30,0.31,0.0037,0.0052, 16760,0,0,3.07,1.11,100,54,11966.51,9519.68,2400.41,2.51,62.85,0.50,12.46,15.19,17.36,0.03,67.43,0.00,100.00,0.00,0.00,0.00,0.00,37.47,9.00 ,0.37 ,2.70,1.15,0.88,1.31,1.32,21.30,23.96,0.11,0.10,0.0077,0.0087,    40,0,0,98.89,1.11,0.00,0.00,0.00,57,2767.79,3141.50,2400.41,1.76,44.05,2.31,57.65,
2023-11-28,14:19:18.527,0.25,1.26,0.20,1.31,44.21,62.67,0.29,0.31,0.0037,0.0052, 16760,0,0,3.08,1.12,100,55,11982.68,9534.59,2400.32,2.51,62.84,0.50,12.48,15.16,16.71,0.01,68.13,0.00,100.00,0.00,0.00,0.00,0.00,37.51,8.97 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.32,23.99,0.11,0.10,0.0077,0.0087,    40,0,0,98.94,1.06,0.00,0.00,0.00,56,2770.94,3149.12,2400.32,1.76,44.00,2.31,57.72,
2023-11-28,14:19:19.527,0.25,1.26,0.20,1.31,44.14,62.64,0.30,0.31,0.0037,0.0052, 16880,1,0,3.07,1.11,100,55,11973.68,9531.53,2400.43,2.51,62.81,0.50,12.47,15.18,16.85,0.03,67.94,0.00,100.00,0.00,0.00,0.00,0.00,37.48,8.97 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.30,23.97,0.11,0.10,0.0077,0.0087,    40,0,0,98.86,1.14,0.00,0.00,0.00,56,2769.15,3145.44,2400.43,1.76,44.02,2.31,57.68,
2023-11-28,14:19:20.527,0.25,1.26,0.20,1.31,44.16,62.65,0.30,0.31,0.0037,0.0052, 17000,1,0,3.07,1.12,100,55,11980.84,9533.25,2400.34,2.51,62.84,0.50,12.48,15.16,16.73,0.01,68.09,0.00,100.00,0.00,0.00,0.00,0.00,37.41,8.95 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.31,23.98,0.11,0.10,0.0077,0.0087,    40,0,0,98.92,1.08,0.00,0.00,0.00,57,2770.84,3148.27,2400.34,1.76,44.01,2.31,57.72,
2023-11-28,14:19:21.527,0.25,1.26,0.20,1.31,44.20,62.69,0.29,0.31,0.0037,0.0052, 17120,0,0,3.08,1.12,100,55,11978.03,9535.03,2400.34,2.51,62.81,0.50,12.48,15.17,16.75,0.01,68.07,0.00,100.00,0.00,0.00,0.00,0.00,37.46,8.96 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.32,23.98,0.11,0.10,0.0077,0.0087,    40,0,0,98.93,1.07,0.00,0.00,0.00,56,2770.68,3148.31,2400.34,1.76,44.00,2.31,57.71,
2023-11-28,14:19:22.527,0.25,1.26,0.20,1.31,44.18,62.64,0.29,0.31,0.0037,0.0052, 17160,1,0,3.08,1.12,100,55,11974.35,9528.40,2400.30,2.51,62.84,0.50,12.47,15.16,16.73,0.01,68.11,0.00,100.00,0.00,0.00,0.00,0.00,37.49,8.98 ,0.37 ,2.70,1.15,0.88,1.31,1.33,21.31,23.97,0.11,0.10,0.0077,0.0087,    40,0,0,98.87,1.13,0.00,0.00,0.00,56,2769.37,3146.82,2400.30,1.76,44.00,2.31,57.69,
2023-11-28,14:19:23.527,0.25,1.26,0.20,1.31,44.29,62.70,0.29,0.31,0.0037,0.0052, 17120,0,0,3.09,1.12,100,55,11968.37,9530.18,2400.34,2.51,62.79,0.50,12.47,15.19,16.97,0.04,67.80,0.00,100.00,0.00,0.00,0.00,0.00,37.50,8.97 ,0.53 ,2.70,1.15,0.88,1.31,1.32,21.29,23.94,0.11,0.10,0.0077,0.0087,    40,0,0,98.86,1.14,0.00,0.00,0.00,56,2765.15,3143.88,2400.34,1.76,43.98,2.30,57.60,
2023-11-28,14:19:24.528,0.25,1.26,0.20,1.31,44.19,62.66,0.29,0.31,0.0037,0.0052, 17200,0,0,3.08,1.12,100,55,11971.95,9530.16,2400.50,2.51,62.81,0.50,12.47,15.17,16.84,0.01,67.98,0.00,100.00,0.00,0.00,0.00,0.00,37.54,8.97 ,0.62 ,2.70,1.15,0.88,1.31,1.33,21.30,23.97,0.11,0.10,0.0077,0.0087,    40,0,0,98.88,1.12,0.00,0.00,0.00,57,2769.74,3146.23,2400.50,1.76,44.02,2.31,57.69,
2023-11-28,14:19:25.528,0.25,1.26,0.20,1.31,44.17,62.63,0.29,0.31,0.0037,0.0052, 17200,1,0,3.08,1.11,100,55,11971.62,9527.75,2400.29,2.51,62.83,0.50,12.47,15.16,16.77,0.02,68.05,0.00,100.00,0.00,0.00,0.00,0.00,37.48,8.97 ,0.07 ,2.70,1.15,0.88,1.31,1.33,21.29,23.96,0.11,0.10,0.0077,0.0087,    40,0,0,98.86,1.14,0.00,0.00,0.00,56,2769.04,3145.98,2400.29,1.76,44.01,2.31,57.68,
2023-11-28,14:19:26.527,0.25,1.26,0.20,1.31,44.08,62.54,0.30,0.31,0.0037,0.0052, 17200,0,0,3.07,1.11,100,55,11959.05,9510.33,2398.04,2.51,62.87,0.50,12.47,15.17,17.17,0.04,67.62,0.00,100.00,0.00,0.00,0.00,0.00,37.49,9.00 ,0.07 ,2.70,1.15,0.88,1.31,1.32,21.26,23.92,0.11,0.10,0.0077,0.0087,    40,0,0,98.88,1.12,0.00,0.00,0.00,56,2765.02,3139.68,2398.04,1.76,44.03,2.31,57.65,
2023-11-28,14:19:27.527,0.25,1.26,0.20,1.31,44.10,62.58,0.30,0.31,0.0037,0.0052, 17240,1,0,3.07,1.11,100,55,11967.67,9526.06,2400.35,2.51,62.82,0.50,12.46,15.17,16.86,0.05,67.92,0.00,100.00,0.00,0.00,0.00,0.00,37.46,8.96 ,0.07 ,2.70,1.15,0.88,1.31,1.33,21.26,23.93,0.11,0.10,0.0077,0.0086,    40,0,0,98.84,1.16,0.00,0.00,0.00,56,2766.50,3144.59,2400.35,1.76,43.99,2.31,57.63,
2023-11-28,14:19:28.527,0.25,1.26,0.20,1.30,44.04,62.53,0.30,0.31,0.0037,0.0052, 17240,0,0,3.07,1.11,100,55,11956.59,9517.19,2400.33,2.51,62.82,0.50,12.45,15.20,17.33,0.05,67.42,0.00,100.00,0.00,0.00,0.00,0.00,37.43,8.99 ,0.07 ,2.70,1.15,0.88,1.31,1.32,21.22,23.89,0.11,0.10,0.0077,0.0086,    40,0,0,98.81,1.19,0.00,0.00,0.00,56,2763.05,3138.80,2400.33,1.76,44.01,2.30,57.56,
2023-11-28,14:19:29.527,0.25,1.26,0.20,1.31,44.00,62.51,0.30,0.31,0.0037,0.0052, 17320,0,0,3.06,1.11,100,55,11968.78,9527.28,2400.46,2.51,62.81,0.50,12.47,15.18,16.93,0.01,67.88,0.00,100.00,0.00,0.00,0.00,0.00,37.45,8.92 ,0.15 ,2.70,1.15,0.88,1.31,1.33,21.23,23.90,0.11,0.10,0.0077,0.0086,    40,0,0,98.82,1.18,0.00,0.00,0.00,56,2764.60,3143.40,2400.46,1.76,43.97,2.30,57.58,
2023-11-28,14:19:30.527,0.25,1.26,0.20,1.31,44.05,62.54,0.30,0.31,0.0037,0.0052, 17360,0,0,3.07,1.11,100,55,11974.82,9526.90,2400.23,2.51,62.85,0.50,12.47,15.16,16.80,0.01,68.02,0.00,100.00,0.00,0.00,0.00,0.00,37.43,8.97 ,0.07 ,2.70,1.15,0.88,1.31,1.33,21.23,23.90,0.11,0.10,0.0077,0.0086,    40,0,0,98.86,1.14,0.00,0.00,0.00,56,2765.19,3145.71,2400.23,1.76,43.95,2.30,57.60,
2023-11-28,14:19:31.528,0.25,1.26,0.20,1.31,43.98,62.49,0.30,0.31,0.0037,0.0052, 17320,0,0,3.06,1.11,100,55,11964.70,9525.62,2400.34,2.51,62.80,0.50,12.46,15.17,16.91,0.02,67.90,0.00,100.00,0.00,0.00,0.00,0.00,37.48,9.02 ,0.07 ,2.70,1.15,0.88,1.31,1.33,21.22,23.89,0.11,0.10,0.0077,0.0086,    40,0,0,98.84,1.16,0.00,0.00,0.00,57,2764.52,3144.23,2400.34,1.76,43.96,2.30,57.59,
2023-11-28,14:19:32.528,0.25,1.26,0.20,1.31,43.97,62.48,0.30,0.31,0.0037,0.0052, 17360,1,0,3.06,1.11,100,55,11973.38,9527.85,2400.28,2.51,62.83,0.50,12.47,15.17,16.90,0.01,67.92,0.00,100.00,0.00,0.00,0.00,0.00,37.45,8.98 ,0.07 ,2.70,1.15,0.88,1.31,1.33,21.22,23.88,0.11,0.10,0.0077,0.0086,    40,0,0,98.87,1.13,0.00,0.00,0.00,56,2764.27,3145.10,2400.28,1.76,43.95,2.30,57.58,
2023-11-28,14:19:33.527,0.25,1.26,0.20,1.31,43.92,62.39,0.30,0.31,0.0037,0.0052, 17360,0,0,3.06,1.11,100,55,11964.22,9518.37,2397.99,2.51,62.85,0.50,12.47,15.16,16.78,0.04,68.02,0.00,100.00,0.00,0.00,0.00,0.00,37.43,8.93 ,0.07 ,2.70,1.15,0.88,1.31,1.33,21.18,23.85,0.11,0.10,0.0077,0.0086,    40,0,0,98.86,1.14,0.00,0.00,0.00,56,2760.78,3143.07,2397.99,1.76,43.92,2.30,57.56,
