TIME 2024-02-13 11:25:08
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
      26        0.21          2k       240.0       472.2         4.4
      27        0.16          2k       160.0        85.3         4.6
      28        0.15          2k       240.0        29.5         1.1
      29        0.18          2k        80.0       128.5         0.7
      30        0.19          1k       240.0       340.0        16.1
      31        0.15          2k         0.0        21.4         0.0
      32        0.17          2k         0.0         0.0         0.0
      33        0.16          2k         0.0         0.0         0.0
      34        0.18          1k       680.0       390.7        13.7
      35        0.18          1k       320.0       110.7         4.6
      36        0.23          0k       200.0       510.5        18.2
      37        0.18          0k       200.0        39.5         0.6
      38        0.00          0k        40.0       143.4         4.7
      39        0.00          0k         0.0        21.4         0.0
TIME 2024-02-13 11:25:14
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99         30k         0.0         0.0         0.0
       1        1.00         28k         0.0         0.0         0.0
       2        0.95         20k         0.0         0.0         0.0
       3        0.98         45k       400.0       480.3         4.6
       4        0.10          6k       240.0       381.6         1.6
       5        0.18          9k         0.0         0.0         0.0
       6        0.11          5k         0.0         0.0         0.0
       7        0.11          5k         0.0         0.0         0.0
       8        0.11          4k       520.0       480.5         4.6
       9        0.10          5k         0.0         0.0         0.0
      10        1.54        520k         0.0         0.0         0.0
      11        0.10          4k       200.0       438.0        16.5
      12        0.11          4k       200.0       438.0        16.5
      13        0.10          3k         0.0         0.0         0.0
      14        0.65         19k         0.0         0.0         0.0
      15        0.15          3k       280.0       342.4        16.1
      16        0.14          3k         0.0         0.0         0.0
      17        0.15          3k         0.0         0.0         0.0
      18        0.15          4k         0.0         0.0         0.0
      19        0.15          4k         0.0         0.0         0.0
      20        0.36          5k       120.0        67.6         0.1
      21        0.16          1k         0.0         0.0         0.0
      22        1.22          6k         0.0         0.0         0.0
      23        0.22          1k       240.0        73.4         2.9
      24        0.37          7k         0.0       407.2         6.6
      25        0.24          7k       120.0        77.1         4.1
      26        0.16          3k       440.0        54.6         0.4
      27        0.17          4k       400.0        32.3         1.1
      28        0.15          2k       240.0       186.1         5.7
      29        0.19          2k        80.0        67.6         0.1
      30        0.19          1k         0.0         0.0         0.0
      31        0.16          1k         0.0         0.0         0.0
      32        0.19          1k        80.0        40.2         0.6
      33        0.25          2k       240.0        90.2         3.8
      34        0.18          1k       280.0        99.6         3.1
      35        0.22          1k       480.0       390.7        13.7
      36        0.18          1k        80.0        41.7         4.3
      37        0.22          0k       440.0        73.8         0.7
      38        0.16          0k       160.0       110.9         4.6
      39        0.00          0k         0.0         2.0         0.0
TIME 2024-02-13 11:25:13
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99          4k         0.0         0.0         0.0
       1        1.00          4k         0.0 17592186044033.1         0.0
       2        0.92          3k         0.0         0.0         0.0
       3        0.98          7k         0.0         0.0         0.0
       4        0.10          1k         0.0         0.0         0.0
       5        0.20          2k       160.0         3.1         0.0
       6        0.10          1k         0.0         0.0         0.0
       7        0.10          1k         0.0         0.0         0.0
       8        0.10          1k         0.0         0.0         0.0
       9        0.10          1k         0.0 17592186044033.0         0.0
      10        1.43        131k         0.0         0.0         0.0
      11        0.10          1k       200.0        14.3         0.0
      12        0.10          1k         0.0         0.0         0.0
      13        0.10          1k        80.0         6.9         0.1
      14        0.16          1k       200.0        14.3         0.0
      15        0.16          0k         0.0         0.0         0.0
      16        0.14          1k         0.0         0.0         0.0
      17        0.15          1k       120.0        16.1         0.5
      18        0.14          1k       200.0        15.2         0.7
      19        0.14          1k         0.0         0.0         0.0
      20        0.28          1k         0.0         0.0         0.0
      21        0.20          0k         0.0         0.0         0.0
      22        0.24          0k         0.0         0.0         0.0
      23        0.23          0k         0.0         0.0         0.0
      24        0.17          1k         0.0         0.0         0.0
      25        0.16          1k         0.0         0.0         0.0
      26        0.21          1k       200.0        44.3         0.2
      27        0.25          1k       120.0 17592186044033.2         0.8
      28        0.17          1k       480.0       127.6         1.2
      29        0.18          1k       320.0        21.1         2.8
      30        0.22          3k       440.0        11.5         0.1
      31        0.15          1k       240.0        14.3         0.0
      32        0.14          1k       120.0        16.0         0.5
      33        0.14          1k       520.0        11.5         0.1
      34        0.17          1k       200.0        15.2         0.7
      35        0.20          1k       240.0         8.9         0.0
      36        0.20          1k         0.0 17592186043910.1         0.0
      37        0.17          1k       240.0        14.3         0.0
      38        0.15          1k       240.0        23.3         0.0
      39        0.15          1k       200.0        14.8         0.0
TIME 2024-02-13 11:25:15
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99          2k         0.0         0.0         0.0
       1        1.00          2k         0.0         0.0         0.0
       2        0.97          1k         0.0         0.0         0.0
       3        0.98          3k       240.0        10.9         0.5
       4        0.10          0k         0.0 17592186044034.4         0.0
       5        0.17          1k         0.0         0.0         0.0
       6        0.00          0k         0.0         0.0         0.0
       7        0.00          0k         0.0         0.0         0.0
       8        0.00          0k         0.0 17592186043935.5         0.0
       9        0.10          0k         0.0         0.0         0.0
      10        1.31         17k         0.0         0.0         0.0
      11        0.10          0k        80.0         2.7         0.0
      12        0.10          0k        80.0         2.7         0.0
      13        0.10          0k         0.0         0.0         0.0
      14        0.21          4k         0.0         0.0         0.0
      15        0.14          0k       160.0         7.3         0.0
      16        0.13          0k         0.0         0.0         0.0
      17        0.16          0k         0.0         0.0         0.0
      18        0.13          0k         0.0         0.0         0.0
      19        0.00          0k         0.0         0.0         0.0
      20        0.34          0k       200.0         2.8         0.0
      21        0.22          0k         0.0         0.0         0.0
      22        1.12          3k         0.0         0.0         0.0
      23        0.21          0k       360.0         1.6         0.0
      24        3.54          0k         0.0         0.0         0.0
      25        0.18          0k       320.0        10.1         0.0
      26        0.14          0k       320.0        58.3         0.0
      27        0.16          0k       200.0        39.2         0.1
      28        0.14          0k       200.0         8.2         0.1
      29        0.19          0k       200.0         2.8         0.0
      30        0.33          0k         0.0         0.0         0.0
      31        0.15          0k         0.0         0.0         0.0
      32        0.33          0k        40.0        10.7         0.0
      33        0.20          0k       840.0       125.5         5.5
      34        0.18          0k       800.0        33.0         2.5
      35        0.22          0k         0.0 17592186044025.3         0.0
      36        0.18          0k      5240.0        28.4         1.1
      37        0.22          0k       200.0         3.0         0.0
      38        0.15          0k       120.0         2.8         0.1
      39        0.16          0k       160.0         5.9         0.0
TIME 2024-02-13 11:25:11
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99          4k         0.0         0.0         0.0
       1        1.00          4k         0.0         0.0         0.0
       2        0.96          3k         0.0         0.0         0.0
       3        0.98          7k         0.0         0.0         0.0
       4        0.10          0k         0.0         0.0         0.0
       5        0.19          1k         0.0         0.0         0.0
       6        0.13          0k         0.0 17592186044331.4         0.0
       7        0.10          1k         0.0         0.0         0.0
       8        0.10          0k         0.0         0.0         0.0
       9        0.13          1k         0.0         0.0         0.0
      10        1.02         69k       200.0        14.7         0.0
      11        0.13          0k         0.0 17592186043906.9         0.0
      12        0.10          0k         0.0         0.0         0.0
      13        0.10          1k         0.0         0.0         0.0
      14        0.43          1k         0.0         0.0         0.0
      15        0.18          0k         0.0 17592186044040.2         0.0
      16        0.14          0k         0.0         0.0         0.0
      17        0.15          0k         0.0         0.0         0.0
      18        0.19          0k         0.0         0.0         0.0
      19        0.15          1k        80.0         3.8         0.0
      20        0.28          0k         0.0         0.0         0.0
      21        0.19          0k         0.0         0.0         0.0
      22        1.13          4k         0.0         0.0         0.0
      23        0.24          0k       440.0        15.7         2.5
      24        0.06          8k         0.0         0.0         0.0
      25        0.17          0k       280.0        17.3         0.3
      26        0.16          0k         0.0         0.0         0.0
      27        0.16          1k       120.0        11.2         1.2
      28        0.15          1k         0.0         0.0         0.0
      29        0.15          1k         0.0 17592186044331.4         0.0
      30        0.20          1k       200.0         9.3         0.0
      31        0.15          1k         0.0         0.0         0.0
      32        0.18          1k       120.0        14.2         0.0
      33        0.22          1k         0.0         0.0         0.0
      34        0.18          1k         0.0         0.0         0.0
      35        0.21          1k         0.0         0.0         0.0
      36        0.23          1k         0.0 17592186044028.2         0.0
      37        0.18          1k         0.0         0.0         0.0
      38        0.15          1k         0.0 17592186044314.8         0.0
      39        0.15          1k       320.0         9.2         0.2
TIME 2024-02-13 11:25:17
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99         30k       320.0       127.0         2.7
       1        1.07         27k       280.0        78.2         2.9
       2        0.94         21k         0.0         0.0         0.0
       3        0.99         47k         0.0         0.0         0.0
       4        0.10          5k         0.0         0.0         0.0
       5        0.18         10k         0.0         0.0         0.0
       6        0.11          4k         0.0         0.0         0.0
       7        0.10          4k         0.0         0.0         0.0
       8        0.11          4k         0.0         0.0         0.0
       9        0.11          4k         0.0         0.0         0.0
      10        1.47        626k       240.0       444.5        16.5
      11        0.12          4k         0.0         0.0         0.0
      12        0.11          4k       120.0       198.0         5.5
      13        0.10          4k         0.0         0.0         0.0
      14        0.24         23k       200.0        34.9         0.3
      15        0.10         40k       400.0        42.4         0.4
      16        0.14          2k       320.0        38.4         0.5
      17        0.14          3k       160.0       236.2         7.8
      18        0.15          3k       120.0       198.0         5.5
      19        0.14          4k       400.0        42.4         0.4
      20        0.37          3k       320.0        48.8         1.5
      21        0.19          0k       200.0        80.9         1.2
      22        1.10         11k       120.0       143.9         1.6
