TIME 2024-02-08 12:41:54
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       2        1.00         28k       320.0         0.2         0.0
       3        1.03        165k       160.0       259.3         0.1
       4        3.31      19656k      2200.0      1094.4         0.1
       5        0.27          1k       120.0         0.1         0.0
       6        0.16          0k         0.0         0.0         0.0
       7        0.07          1k         0.0         0.0         0.0
       8        0.18          0k         0.0         0.0         0.0
       9        0.18          0k        80.0         0.0         0.0
      10        1.51          4k      1600.0         0.0         0.4
      11        0.15          0k         0.0         0.0         0.0
      12        0.18          0k       120.0         0.1         0.0
      13        0.28          0k         0.0         0.0         0.0
      14        0.26         16k       320.0         0.0         0.0
      15        0.29          1k       560.0         0.0         0.0
      16        0.26          1k      2080.0         0.0         0.0
      17        0.24          1k         0.0         0.0         0.0
      18        0.26          0k        40.0         0.0         0.0
      19        0.18          0k       800.0         0.0         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.21          0k        40.0         0.0         0.0
      22        0.35          0k       120.0         0.0         0.0
      23        0.37          0k       120.0         0.0         0.0
      24        0.22          2k       240.0         0.2         0.2
      25        0.14          1k        80.0         0.0         0.0
      26        0.25          1k       120.0         0.0         0.0
      27        0.41          7k       960.0         0.2         0.2
      28        0.23          0k         0.0         0.0         0.0
      29        0.19          0k         0.0         0.0         0.0
      30        0.20          1k       120.0         0.0         0.0
      31        0.23          0k       160.0         0.0         0.0
      32        0.20          0k       240.0         0.0         0.0
      33        0.19          0k         0.0         0.0         0.0
      34        0.01          8k       200.0         0.0         0.0
      35        0.15          1k        80.0         0.0         0.0
      36        0.12          1k         0.0         0.0         0.0
      37        0.08          1k         0.0         0.0         0.0
      38        0.21          0k         0.0         0.0         0.0
      39        0.21          0k        40.0         0.0         0.0
TIME 2024-02-08 12:42:02
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00         40k       200.0        11.0         0.0
       1        1.02         25k       400.0         0.1         0.0
       2        1.00         28k       320.0         0.0         0.0
       3        1.03        160k       160.0       246.6         0.0
       4        3.13      18339k      2000.0       765.3         0.1
       5        0.29          1k        80.0         0.1         0.0
       6        0.22          0k         0.0         0.0         0.0
       7        0.07          0k         0.0         0.0         0.0
       8        0.18          0k         0.0         0.0         0.0
       9        0.18          0k        80.0         0.0         0.0
      10        1.49          3k      1600.0         0.0         0.4
      11        0.14          0k         0.0         0.0         0.0
      12        0.16          0k        80.0         0.0         0.0
      13        0.33          0k         0.0         0.0         0.0
      14        0.24         16k       360.0         0.0         0.0
      15        0.31          1k       560.0         0.0         0.0
      16        0.27          0k      2040.0         0.0         0.0
      17        0.30          1k         0.0         0.0         0.0
      18        0.24          0k        40.0         0.0         0.0
      19        0.16          0k       760.0         0.0         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.22          2k        80.0         0.0         0.1
      22        0.25          1k       120.0         0.0         0.0
      23        0.35          0k        80.0         0.0         0.0
      24        0.29          0k       200.0         0.0         0.0
      25        0.10          0k        80.0         0.0         0.0
      26        0.18          0k       120.0         0.0         0.0
      27        0.38          3k       920.0         0.0         0.1
      28        0.20          0k         0.0         0.0         0.0
      29        0.18          0k         0.0         0.0         0.0
      30        0.06          0k       120.0         0.0         0.0
      31        0.37          1k       200.0         0.0         0.0
      32        0.18          0k       240.0         0.0         0.0
      33        0.13          0k         0.0         0.0         0.0
      34        0.00          8k       200.0         0.0         0.0
      35        0.13          1k        80.0         0.0         0.0
      36        0.10          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.21          0k         0.0         0.0         0.0
      39        0.19          0k        40.0         0.0         0.0
TIME 2024-02-08 12:42:03
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.01         38k       240.0         6.4         0.0
       1        1.04         24k       400.0         0.1         0.0
       2        1.00         27k       440.0         0.1         0.0
       3        1.03        152k       200.0       230.3         0.0
       4        3.40      21056k      2280.0       204.8         0.4
       5        0.28          1k        80.0         0.1         0.0
       6        0.13          0k         0.0         0.0         0.0
       7        0.05          1k         0.0         0.0         0.0
       8        0.21          0k         0.0         0.0         0.0
       9        0.17          0k        80.0         0.0         0.0
      10        1.49          4k      1480.0         0.0         0.4
      11        0.11          0k         0.0         0.0         0.0
      12        0.13          0k        40.0         0.0         0.0
      13        0.30          0k         0.0         0.0         0.0
      14        0.23         16k       360.0         0.0         0.0
      15        0.36          1k       520.0         0.0         0.0
      16        1.07          4k      2160.0         0.3         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.24          0k        40.0         0.0         0.0
      19        0.31          0k       600.0         0.2         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.19          0k        40.0         0.0         0.0
      22        0.26          0k       120.0         0.0         0.0
      23        0.34          0k        40.0         0.0         0.0
      24        0.22          0k       120.0         0.0         0.0
      25        0.20          1k        80.0         0.0         0.0
      26        0.28          1k        80.0         0.0         0.0
      27        0.64          8k      1200.0         0.5         0.6
      28        0.18          0k         0.0         0.0         0.0
      29        0.20          0k         0.0         0.0         0.0
      30        0.15          1k        40.0         0.0         0.0
      31        1.17          7k       760.0         0.5         0.0
      32        1.02          3k       360.0         0.4         0.0
      33        0.15          0k         0.0         0.0         0.0
      34        0.00          8k       160.0         0.0         0.0
      35        0.15          0k        80.0         0.0         0.0
      36        0.15          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.22          0k         0.0         0.0         0.0
      39        1.42          5k       280.0         0.3         0.0
TIME 2024-02-08 12:42:04
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.01         46k       240.0        15.3         0.0
       1        1.04         24k       360.0         0.0         0.0
       2        0.99         26k       480.0         0.2         0.0
       3        1.03        151k       240.0       232.9         0.0
       4        3.20      18102k      2080.0      1491.8         0.0
       5        0.31          2k        80.0         0.1         0.0
       6        0.17          0k         0.0         0.0         0.0
       7        0.08          1k         0.0         0.0         0.0
       8        0.21          0k         0.0         0.0         0.0
       9        0.17          0k        80.0         0.0         0.0
      10        1.49          3k      1480.0         0.1         0.4
      11        0.17          0k         0.0         0.0         0.0
      12        0.16          0k        80.0         0.1         0.0
      13        0.33          0k         0.0         0.0         0.0
      14        0.22         16k       360.0         0.0         0.0
      15        0.33          1k       520.0         0.0         0.0
      16        0.26          1k      2160.0         0.0         0.0
      17        0.32          1k         0.0         0.0         0.0
      18        0.24          0k        40.0         0.0         0.0
      19        0.15          0k       600.0         0.0         0.0
      20        0.34          0k         0.0         0.0         0.0
      21        0.20          0k        40.0         0.0         0.0
      22        0.36          0k       120.0         0.0         0.0
      23        0.37          0k        40.0         0.0         0.0
      24        0.26          0k       120.0         0.0         0.0
      25        0.14          0k        80.0         0.0         0.0
      26        0.20          0k        80.0         0.0         0.0
      27        0.38          3k      1160.0         0.0         0.1
      28        0.24          0k         0.0         0.0         0.0
      29        0.20          0k         0.0         0.0         0.0
      30        0.06          0k        40.0         0.0         0.0
      31        0.20          0k       720.0         0.0         0.0
      32        0.18          0k       360.0         0.0         0.0
      33        0.13          0k         0.0         0.0         0.0
      34        0.00          8k       160.0         0.0         0.0
      35        0.15          0k        80.0         0.0         0.0
      36        0.07          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.21          0k         0.0         0.0         0.0
      39        0.20          0k       280.0         0.0         0.0
TIME 2024-02-08 12:42:05
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99         54k       280.0        31.8         0.0
       1        1.02         25k       320.0         0.1         0.0
       2        1.00         25k       400.0         0.0         0.0
       3        1.03        161k       200.0       255.9         0.1
       4        3.16      19091k      2160.0       315.1         0.0
       5        0.27          1k        80.0         0.1         0.0
       6        0.15          0k         0.0         0.0         0.0
       7        0.08          1k         0.0         0.0         0.0
       8        0.19          0k         0.0         0.0         0.0
       9        0.19          0k        80.0         0.0         0.0
      10        1.49          3k      1640.0         0.0         0.4
      11        0.18          0k         0.0         0.0         0.0
      12        0.18          0k       120.0         0.1         0.0
      13        0.37          0k         0.0         0.0         0.0
      14        0.24         17k       320.0         0.0         0.0
      15        0.69          6k      1160.0         0.5         0.2
      16        0.27          1k      1920.0         0.0         0.0
      17        0.30          1k         0.0         0.0         0.0
      18        0.22          0k        40.0         0.0         0.0
      19        0.17          0k       560.0         0.0         0.0
      20        0.32          0k         0.0         0.0         0.0
      21        0.20          0k        40.0         0.0         0.0
      22        0.34          0k       120.0         0.0         0.0
      23        0.35          0k        40.0         0.0         0.0
      24        0.23          0k       120.0         0.0         0.0
      25        0.14          1k        80.0         0.0         0.0
      26        0.24          1k        80.0         0.0         0.0
      27        0.55          5k      1160.0         0.2         0.3
      28        0.20          0k         0.0         0.0         0.0
      29        0.23          0k         0.0         0.0         0.0
      30        0.19          1k        80.0         0.0         0.0
      31        0.21          0k       680.0         0.0         0.0
      32        0.20          0k       320.0         0.0         0.0
      33        0.15          0k         0.0         0.0         0.0
      34        0.01          8k       160.0         0.0         0.0
      35        0.17          1k        40.0         0.0         0.0
      36        0.11          1k         0.0         0.0         0.0
      37        0.10          1k         0.0         0.0         0.0
      38        0.22          0k         0.0         0.0         0.0
      39        0.21          0k       280.0         0.0         0.0
TIME 2024-02-08 12:42:06
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00         47k       280.0        15.8         0.0
       1        1.03         25k       400.0         0.1         0.0
       2        0.99         26k       400.0         0.0         0.0
       3        1.03        149k       200.0       239.0         0.0
       4        3.20      19894k      2160.0       749.6         0.4
       5        0.30          1k        80.0         0.1         0.0
       6        0.17          0k         0.0         0.0         0.0
       7        0.07          0k         0.0         0.0         0.0
       8        0.16          0k         0.0         0.0         0.0
       9        0.16          0k        80.0         0.0         0.0
      10        1.48          3k      1520.0         0.0         0.3
      11        0.25          1k         0.0         0.2         0.0
      12        0.17          0k        80.0         0.0         0.0
      13        0.40          0k         0.0         0.0         0.0
      14        0.23         16k       320.0         0.0         0.0
      15        0.11          1k      1160.0         0.0         0.0
      16        0.24          0k      1920.0         0.0         0.0
      17        0.32          1k         0.0         0.0         0.0
      18        0.23          0k        40.0         0.0         0.0
      19        0.15          0k       560.0         0.0         0.0
      20        0.32          0k         0.0         0.0         0.0
      21        0.19          0k        40.0         0.0         0.0
      22        0.31          0k       120.0         0.0         0.0
      23        0.33          0k        40.0         0.0         0.0
      24        0.25          0k       120.0         0.0         0.0
      25        0.09          1k        80.0         0.0         0.0
      26        0.20          0k        80.0         0.0         0.0
      27        0.37          3k      1120.0         0.0         0.2
      28        0.20          0k         0.0         0.0         0.0
      29        0.18          0k         0.0         0.0         0.0
      30        0.04          1k        80.0         0.0         0.0
      31        0.17          0k       640.0         0.0         0.0
      32        0.18          0k       280.0         0.0         0.0
