TIME 2024-02-05 16:27:38
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
      37        0.07          1k         0.0         0.0         0.0
      38        0.26          0k        80.0         0.0         0.0
      39        0.13          0k        40.0         0.0         0.0
TIME 2024-02-05 16:27:47
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00        453k        80.0        19.4         0.0
       1        1.01        521k       200.0         0.2         0.2
       2        0.97        457k         0.0         0.2         0.0
       3        1.01        508k       120.0       154.1         0.0
       4        3.37      21674k      2000.0       144.9         0.2
       5        0.25          2k        40.0         0.0         0.0
       6        0.10          0k         0.0         0.0         0.0
       7        0.09          0k         0.0         0.0         0.0
       8        0.22          1k        80.0         0.1         0.0
       9        0.16          0k        40.0         0.0         0.0
      10        1.48          4k      2320.0         0.0         0.2
      11        0.11          0k         0.0         0.0         0.0
      12        0.18          0k        40.0         0.0         0.0
      13        0.11          0k       520.0         0.0         0.0
      14        0.22         16k       880.0         0.0         0.0
      15        0.21          1k       320.0         0.0         0.0
      16        0.18          0k         0.0         0.0         0.0
      17        0.32          0k         0.0         0.0         0.0
      18        0.13          0k        40.0         0.0         0.0
      19        0.46          0k        40.0         0.0         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.29          0k        40.0         0.0         0.0
      22        0.18          0k        40.0         0.0         0.0
      23        0.34          0k        40.0         0.0         0.0
      24        0.44          6k       480.0         0.4         0.4
      25        0.18          1k        40.0         0.0         0.2
      26        0.33          1k        40.0         0.0         0.0
      27        0.31          2k       600.0         0.0         0.0
      28        0.22          0k         0.0         0.0         0.0
      29        0.18          0k        40.0         0.0         0.0
      30        0.05          0k        40.0         0.0         0.0
      31        0.35          0k        80.0         0.0         0.0
      32        0.19          0k         0.0         0.0         0.0
      33        0.29          0k         0.0         0.0         0.0
      34        0.02         12k         0.0         0.0         0.0
      35        0.12          1k         0.0         0.0         0.0
      36        0.29          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
