TIME 2024-01-14 20:57:28
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
      35        0.18          0k         0.0         0.0         0.0
      36        0.18          0k        40.0         0.0         0.0
      37        0.06          1k        40.0         0.0         0.0
      38        0.24          0k       200.0         0.0         0.0
      39        0.14          0k        80.0         0.0         0.0
TIME 2024-01-14 20:57:38
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.94         47k       240.0         0.5         0.0
       1        0.96         36k       520.0         5.2         0.3
       2        1.97       5474k      2000.0       820.7         0.0
       3        0.99         61k       200.0        38.0         0.0
       4        0.14          9k        40.0         0.0         0.0
       5        0.14          9k        40.0         0.5         0.0
       6        0.14          8k         0.0         0.0         0.4
       7        0.13          8k        40.0         0.0         0.9
       8        0.17          8k        40.0         9.1         0.0
       9        0.17          7k       160.0         0.0         0.1
      10        1.90          5k      2360.0         0.0         0.0
      11        0.14          5k         0.0         0.0         0.0
      12        0.26          0k       240.0         0.0         0.0
      13        0.18          0k         0.0         0.0         0.0
      14        0.23         14k       640.0         0.0         0.0
      15        0.45          3k       920.0         0.1         0.0
      16        0.15          0k        40.0         0.0         0.0
      17        0.29          0k       360.0         0.0         0.0
      18        0.22          0k       320.0         0.0         0.0
      19        0.15          0k       280.0         0.0         0.0
      20        0.01          0k         0.0         0.0         0.0
      21        0.01          0k         0.0         0.0         0.0
      22        0.04          1k        80.0         0.0         0.0
      23        0.01          0k        40.0         0.0         0.0
      24        0.01          9k       120.0         0.0         0.0
      25        0.01         14k         0.0         0.0         0.0
      26        0.11         20k        80.0         0.0         0.4
      27        0.00         13k         0.0         0.0         0.0
      28        0.00         13k        40.0         0.0         0.0
      29        0.01         13k        40.0         0.0         0.0
      30        0.00         12k       200.0         0.0         0.0
      31        0.00         13k        40.0         0.0         0.0
      32        0.28          0k         0.0         0.0         0.0
      33        0.29          0k       160.0         0.0         0.0
      34        0.00         12k         0.0         0.0         0.0
      35        0.14          1k         0.0         0.0         0.0
      36        0.18          0k         0.0         0.0         0.0
      37        0.05          1k        80.0         0.0         0.0
      38        0.26          0k       200.0         0.0         0.0
      39        0.17          0k        80.0         0.0         0.0
TIME 2024-01-14 20:57:39
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.94         46k       400.0         0.4         0.2
       1        0.97         31k       520.0         5.6         0.0
       2        1.98       6085k      2240.0      1293.9         0.2
       3        0.99         63k       160.0        42.2         0.0
       4        0.13          9k        40.0         0.0         0.0
       5        0.14          9k        80.0         0.7         0.0
       6        0.14          8k         0.0         0.0         0.4
       7        0.13          8k        40.0         0.0         0.5
       8        0.17          8k        80.0         7.9         0.0
       9        0.22         11k       160.0         0.1         0.4
      10        1.21          6k      2600.0         0.0         0.0
      11        0.14          5k         0.0         0.0         0.0
      12        0.09          0k       240.0         0.0         0.0
      13        0.21          2k       120.0         0.1         0.0
      14        0.23         15k       640.0         0.0         0.0
      15        0.27          0k       920.0         0.0         0.0
      16        0.17          0k        40.0         0.0         0.0
      17        0.30          1k       360.0         0.0         0.0
      18        0.34          0k       320.0         0.0         0.0
      19        0.36          0k       280.0         0.0         0.0
      20        0.01          0k         0.0         0.1         0.0
      21        0.01          0k         0.0         0.0         0.0
      22        0.04          1k        80.0         0.1         0.0
      23        0.01          0k        40.0         0.0         0.0
      24        0.01          9k       120.0         0.0         0.0
      25        0.00         13k         0.0         0.0         0.0
      26        0.12         21k        80.0         0.0         0.4
      27        0.01         14k         0.0         0.0         0.0
      28        0.00         13k        40.0         0.0         0.0
      29        0.01         13k        40.0         0.0         0.0
      30        0.00         12k       200.0         0.0         0.0
      31        0.00         13k        40.0         0.0         0.0
      32        0.29          0k         0.0         0.0         0.0
      33        0.06          0k       160.0         0.0         0.0
      34        0.05         14k        80.0         0.0         0.0
      35        0.20          0k         0.0         0.0         0.0
      36        0.18          0k         0.0         0.0         0.0
      37        0.05          1k        80.0         0.0         0.0
      38        0.22          0k       200.0         0.0         0.0
      39        0.14          0k        80.0         0.0         0.0
TIME 2024-01-14 20:57:40
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.94         45k       400.0         0.6         0.1
       1        0.97         31k       400.0         6.2         0.0
       2        2.09       5605k      1720.0      1458.7         0.5
       3        1.00         63k       200.0        38.3         0.0
       4        0.13          9k        40.0         0.0         0.0
       5        0.14          9k        40.0         0.4         0.0
       6        0.14          8k         0.0         0.0         0.1
       7        0.14          8k        40.0         0.0         0.9
       8        0.17          8k        80.0         6.1         0.0
       9        0.17          7k       120.0         0.0         0.0
      10        1.61          6k      2600.0         0.0         0.0
      11        0.14          5k        40.0         0.0         0.0
      12        0.24          0k       240.0         0.0         0.0
      13        0.19          0k       120.0         0.0         0.0
      14        0.23         14k       640.0         0.0         0.0
      15        0.36          2k       960.0         0.1         0.0
      16        0.16          0k        40.0         0.0         0.0
      17        0.30          1k       360.0         0.0         0.0
      18        0.30          1k       400.0         0.1         0.0
      19        0.17          0k       280.0         0.0         0.0
      20        0.01          0k         0.0         0.1         0.0
      21        0.02          0k         0.0         0.1         0.0
      22        0.05          1k        80.0         0.1         0.0
      23        0.01          0k        40.0         0.0         0.0
      24        0.04         10k       120.0         0.0         0.1
      25        0.01         13k         0.0         0.0         0.0
      26        0.22         28k       160.0         0.5         1.4
      27        0.01         14k         0.0         0.1         0.1
      28        0.01         13k        40.0         0.0         0.0
      29        0.02         14k        40.0         0.0         0.0
      30        0.01         12k       200.0         0.0         0.0
      31        0.01         13k        40.0         0.0         0.0
      32        0.27          1k         0.0         0.0         0.0
      33        0.21          0k       160.0         0.0         0.0
      34        0.01         12k        40.0         0.0         0.0
      35        0.17          1k         0.0         0.0         0.0
      36        0.20          0k        40.0         0.0         0.0
      37        0.10          1k        40.0         0.0         0.0
      38        0.22          0k       200.0         0.0         0.0
      39        0.20          0k        80.0         0.0         0.0
TIME 2024-01-14 20:57:41
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.95         45k       480.0         0.5         0.3
       1        0.98         31k       360.0         5.0         0.0
       2        2.10       6009k      1880.0       694.7         0.0
       3        1.01         61k       160.0        37.4         0.0
       4        0.14          9k        40.0         0.0         0.0
       5        0.14          8k        40.0         0.4         0.0
       6        0.14          8k         0.0         0.0         0.2
       7        0.14          8k        40.0         0.0         0.8
       8        0.17          8k        40.0         7.0         0.0
       9        0.16          7k       120.0         0.0         0.0
      10        1.64          5k      2680.0         0.1         0.1
      11        0.14          5k         0.0         0.0         0.0
      12        0.11          0k       200.0         0.0         0.0
      13        0.40          0k       120.0         0.0         0.0
      14        0.22         14k       640.0         0.0         0.0
      15        0.31          1k      1000.0         0.0         0.0
      16        0.16          0k        40.0         0.0         0.0
      17        0.32          1k       400.0         0.0         0.0
      18        0.34          0k       400.0         0.0         0.0
      19        0.36          0k       280.0         0.0         0.0
      20        0.01          0k         0.0         0.0         0.0
      21        0.01          0k         0.0         0.0         0.0
      22        0.05          2k        80.0         0.2         0.0
      23        0.01          0k        40.0         0.0         0.0
      24        0.00          9k       120.0         0.0         0.0
      25        0.01         14k         0.0         0.0         0.0
      26        0.12         21k       120.0         0.0         0.4
      27        0.00         13k         0.0         0.0         0.0
      28        0.00         13k        40.0         0.0         0.0
      29        0.01         13k        40.0         0.0         0.0
      30        0.00         12k       200.0         0.0         0.0
      31        0.00         13k        40.0         0.0         0.0
      32        0.27          0k         0.0         0.0         0.0
      33        0.14          0k       160.0         0.0         0.0
      34        0.00         12k        40.0         0.0         0.0
      35        0.14          1k         0.0         0.0         0.0
      36        0.24          0k         0.0         0.0         0.0
      37        0.05          1k        40.0         0.0         0.0
      38        0.22          0k       200.0         0.0         0.0
      39        0.15          0k        80.0         0.0         0.0
TIME 2024-01-14 20:57:42
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.94         46k       400.0         0.4         0.0
       1        0.97         32k       320.0         5.7         0.0
       2        2.06       5693k      1400.0       541.8         0.0
       3        1.00         63k       120.0        35.5         0.0
       4        0.13          9k        40.0         0.0         0.0
       5        0.14          9k        40.0         0.4         0.0
       6        0.14          8k         0.0         0.0         0.2
       7        0.14          8k        40.0         0.0         0.7
       8        0.17          8k       120.0         5.7         0.0
       9        0.16          7k       120.0         0.0         0.0
      10        1.02          6k      2720.0         0.2         0.0
      11        0.14          5k         0.0         0.0         0.0
      12        0.25          0k       240.0         0.0         0.0
      13        0.15          0k       120.0         0.0         0.0
      14        0.22         14k       640.0         0.0         0.0
      15        0.21          0k      1000.0         0.0         0.0
      16        0.15          0k        40.0         0.0         0.0
      17        0.30          0k       320.0         0.0         0.0
      18        0.27          0k       400.0         0.0         0.0
      19        0.13          0k       280.0         0.0         0.0
      20        0.01          0k         0.0         0.0         0.0
      21        0.03          2k         0.0         0.0         0.1
      22        0.04          1k        80.0         0.1         0.0
      23        0.01          0k        40.0         0.0         0.0
      24        0.02         10k       120.0         0.1         0.1
