Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
1,20251588,62636,2931446,5465390,0,0,37800(Total)
1,15775970,14,2632,39368,0,0,37338(Miss)
1,4475618,62622,2928814,5426022,0,0,462(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21038640,2389002,146020,23740234,18564280,140,745934(Total)
0,70,771848,25578,697956,17813740,0,728812(Miss)
0,21038570,1617154,120442,23042278,750540,140,17122(Hit)
1,20246548,62650,2922668,5034974,0,0,37786(Total)
1,15639638,14,2646,21322,0,0,37310(Miss)
1,4606910,62636,2920022,5013652,0,0,476(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21013384,2398354,204526,23404150,18625390,140,746998(Total)
0,14,729176,16856,645190,17920518,0,727622(Miss)
0,21013370,1669178,187670,22758960,704872,140,19376(Hit)
1,20242250,62636,2890174,7542892,0,0,37800(Total)
1,15471232,14,2450,15862,0,0,37310(Miss)
1,4771018,62622,2887724,7527030,0,0,490(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20964454,2392390,180040,23746058,18591426,0,347550(Total)
0,0,777112,6286,617008,17961594,140,667828(Miss)
0,20964454,1615278,173754,23129050,629832,0,0(Hit)
1,20234662,63210,2900688,6622168,0,0,37996(Total)
1,15317736,14,238,34412,0,0,37716(Miss)
1,4916926,63196,2900450,6587756,0,0,280(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12662510,2204118,282170,23641058,18589914,0,756770(Total)
0,336,647038,7224,786380,18444314,140,732760(Miss)
0,12662174,1557080,274946,22854678,145600,0,24010(Hit)
1,20094676,62468,2926224,5142928,0,0,37786(Total)
1,16821098,14,3038,411586,0,0,37100(Miss)
1,3273578,62454,2923186,4731342,0,0,686(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20942656,2360330,219996,23998184,18588724,0,758856(Total)
0,0,795494,15078,528780,18431784,322,743484(Miss)
0,20942656,1564836,204918,23469404,156940,0,15372(Hit)
1,20252246,62524,2991506,4991938,0,0,37786(Total)
1,16333954,14,196,13888,0,0,37366(Miss)
1,3918292,62510,2991310,4978050,0,0,420(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20963922,2370340,197904,23966278,18622786,0,757120(Total)
0,28,798392,4088,792050,18436124,140,737576(Miss)
0,20963894,1571948,193816,23174228,186662,0,19544(Hit)
1,20242180,62566,2830702,6762630,0,0,37786(Total)
1,16040472,14,294,8610,0,0,37352(Miss)
1,4201708,62552,2830408,6754020,0,0,434(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20834660,2370046,141652,23939552,18592546,0,758002(Total)
0,28,797258,5194,502138,18423538,140,741510(Miss)
0,20834632,1572788,136458,23437414,169008,0,16492(Hit)
1,20225870,62650,2880836,6240402,0,0,37786(Total)
1,15596210,14,378,5880,0,0,37366(Miss)
1,4629660,62636,2880458,6234522,0,0,420(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20884416,2367470,137522,23921786,18594828,0,758254(Total)
0,14,798140,4116,787052,18422712,140,740768(Miss)
0,20884402,1569330,133406,23134734,172116,0,17486(Hit)
1,20230224,62566,2862748,4996348,0,0,37786(Total)
1,15468698,14,126,10122,0,0,37436(Miss)
1,4761526,62552,2862622,4986226,0,0,350(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20904716,2367722,155596,24091956,18564420,0,759458(Total)
0,0,797216,8834,502446,18422362,140,738150(Miss)
0,20904716,1570506,146762,23589510,142058,0,21308(Hit)
1,20216896,62664,2846914,5336212,0,0,37786(Total)
1,15436106,14,504,106862,0,0,37324(Miss)
1,4780790,62650,2846410,5229350,0,0,462(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20907656,2365048,143654,23961980,18590558,0,756448(Total)
0,14,796670,4410,793380,18416034,140,741902(Miss)
0,20907642,1568378,139244,23168600,174524,0,14546(Hit)
1,20219626,62636,2829512,6705510,0,14,37772(Total)
1,15465646,14,140,77826,0,0,37366(Miss)
1,4753980,62622,2829372,6627684,0,14,406(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20909868,2367316,167216,24195500,18585140,0,741468(Total)
0,14,796544,9142,507080,18421550,112,740866(Miss)
0,20909854,1570772,158074,23688420,163590,0,602(Hit)
1,20238484,62552,2893870,5996256,0,0,37338(Total)
1,15571360,0,112,14714,0,0,37352(Miss)
1,4667124,62552,2893758,5981542,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20918240,2365272,158368,24078810,18623248,0,740124(Total)
0,14,796068,11732,808444,18345698,140,738766(Miss)
0,20918226,1569204,146636,23270366,277550,0,1358(Hit)
1,20221936,62622,2876412,4568956,0,0,37408(Total)
1,15409954,0,56,18704,0,0,37310(Miss)
1,4811982,62622,2876356,4550252,0,0,98(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20909560,2363760,151410,24161312,18624494,14,741538(Total)
0,14,796250,10304,498904,18387404,140,739984(Miss)
0,20909546,1567510,141106,23662408,237090,0,1554(Hit)
1,20230630,62552,2796010,5547626,0,0,37394(Total)
1,15331400,0,210,15736,0,0,37408(Miss)
1,4899230,62552,2795800,5531890,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20907124,2356074,6145132,16023560,18626804,14,726810(Total)
0,14,795494,10094,2342438,17979178,140,716954(Miss)
0,20907110,1560580,6135038,13681122,647626,0,9856(Hit)
1,20228922,62552,11733610,10043418,0,0,37282(Total)
1,15294020,0,126,1008896,0,0,37296(Miss)
1,4934902,62552,11733484,9034522,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20885914,2362150,165718,24178840,18622422,336,743568(Total)
0,14,801752,5376,524412,18456760,140,751800(Miss)
0,20885900,1560398,160342,23654428,165662,196,0(Hit)
1,20218212,62594,2854880,5976096,0,0,37142(Total)
1,16652692,0,154,35798,0,0,37786(Miss)
1,3565520,62594,2854726,5940298,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20912346,2316846,126098,24096716,18621428,154,740824(Total)
0,0,799638,10836,855694,18448682,140,757302(Miss)
0,20912346,1517208,115262,23241022,172746,14,0(Hit)
1,20235880,62524,2821700,4633874,0,0,37408(Total)
1,16161670,0,3934,50456,0,0,37786(Miss)
1,4074210,62524,2817766,4583418,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20917792,2331336,169372,24113152,18623528,140,743358(Total)
0,14,799092,10780,490882,18437958,392,752892(Miss)
0,20917778,1532244,158592,23622270,185570,0,0(Hit)
1,20234200,62538,2848160,5986666,0,14,37408(Total)
1,15801730,0,4004,38094,0,0,37772(Miss)
1,4432470,62538,2844156,5948572,0,14,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20921194,2311190,107268,24082212,18623108,140,742266(Total)
0,14,798098,20034,830802,18435382,140,753088(Miss)
0,20921180,1513092,87234,23251410,187726,0,0(Hit)
