System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-02-23,00:41:42.347,0.42,2.19,0.19,1.18,2.12,36.70,0.94,0.36,0.0001,0.0017,  5560,0.39,1.36,99,41,21902.25,9995.38,2597.57,4.38,109.56,0.84,21.08,0.23,1.67,0.14,1.23,0.06,12.01,0.99,0.40,0.0000,0.0010, 23760,0.94,0.01,98,27,11903.16,7108.91,2597.57,3.35,83.72,0.46,11.46,16.26,15.54,0.01,68.20,0.00,100.00,0.00,0.00,0.00,0.00,11.13,13.40,0.00,75.47,0.00,100.00,0.00,0.00,0.00,0.00,57.44,53.84,4.71 ,4.52 ,0.33 ,0.00 ,3.00,3.00,3.50,2.95,1.19,1.19,0.02,14.20,1.00,0.16,0.0000,0.0016,   640,99.76,0.24,0.00,0.00,0.00,43,9098.30,3080.08,2597.57,5.91,147.70,7.01,175.13,
2024-02-23,00:41:43.347,0.42,2.21,0.19,1.18,2.07,36.77,0.94,0.35,0.0001,0.0017,  5800,0.39,1.36,99,41,21933.91,9924.63,2597.70,4.42,110.50,0.84,21.11,0.23,1.68,0.14,1.23,0.08,12.09,0.99,0.41,0.0000,0.0010, 23760,0.93,0.01,98,26,11918.68,7115.56,2597.70,3.35,83.75,0.46,11.47,16.14,15.67,0.00,68.19,0.00,100.00,0.00,0.00,0.00,0.00,11.13,13.38,0.00,75.48,0.00,100.00,0.00,0.00,0.00,0.00,57.46,53.87,4.69 ,4.52 ,0.33 ,0.00 ,3.00,3.00,3.49,2.94,1.19,1.19,0.02,14.30,1.00,0.16,0.0000,0.0016,   680,99.74,0.26,0.00,0.00,0.00,43,9064.46,3079.34,2597.70,5.89,147.18,6.98,174.48,
2024-02-23,00:41:44.347,0.42,2.19,0.19,1.18,2.11,36.81,0.94,0.36,0.0001,0.0017,  5680,0.39,1.36,99,41,21893.14,10017.71,2597.86,4.37,109.27,0.84,21.07,0.23,1.67,0.14,1.23,0.06,11.98,0.99,0.40,0.0000,0.0010, 23800,0.92,0.01,98,27,11895.21,7103.53,2597.86,3.35,83.73,0.46,11.45,16.30,15.55,0.01,68.15,0.00,100.00,0.00,0.00,0.00,0.00,11.12,13.45,0.00,75.43,0.00,100.00,0.00,0.00,0.00,0.00,57.44,53.91,4.66 ,4.53 ,0.33 ,0.00 ,3.00,3.00,3.50,2.95,1.19,1.19,0.02,14.23,1.00,0.16,0.0000,0.0016,   400,99.77,0.23,0.00,0.00,0.00,43,9089.30,3080.19,2597.86,5.90,147.54,7.00,174.96,
2024-02-23,00:41:45.347,0.42,2.20,0.19,1.18,2.07,36.86,0.94,0.35,0.0001,0.0017,  5880,0.39,1.36,99,42,21889.21,9960.82,2597.07,4.40,109.88,0.84,21.07,0.23,1.67,0.14,1.23,0.07,11.95,0.99,0.41,0.0000,0.0010, 23520,0.91,0.01,98,27,11884.51,7123.89,2597.07,3.34,83.41,0.46,11.44,16.22,16.04,0.00,67.73,0.00,100.00,0.00,0.00,0.00,0.00,11.17,13.67,0.00,75.16,0.00,100.00,0.00,0.00,0.00,0.00,57.43,53.84,4.68 ,4.51 ,0.33 ,0.33 ,3.00,3.00,3.48,2.94,1.18,1.19,0.02,14.28,1.00,0.16,0.0000,0.0016,   600,99.69,0.31,0.00,0.00,0.00,43,9044.02,3073.79,2597.07,5.88,147.12,6.96,174.10,
2024-02-23,00:41:46.347,0.42,2.20,0.19,1.18,2.11,36.91,0.94,0.36,0.0001,0.0017,  5720,0.39,1.36,99,41,21878.84,9967.10,2597.71,4.39,109.76,0.84,21.06,0.23,1.68,0.14,1.22,0.07,11.97,0.99,0.40,0.0000,0.0010, 24080,0.91,0.01,98,27,11828.65,7049.20,2597.71,3.36,83.90,0.46,11.38,16.24,16.27,0.00,67.49,0.00,100.00,0.00,0.00,0.00,0.00,11.09,14.62,0.00,74.29,0.00,100.00,0.00,0.00,0.00,0.00,57.48,53.98,4.68 ,4.51 ,0.33 ,0.00 ,3.00,3.00,3.49,2.95,1.18,1.19,0.02,14.28,1.00,0.16,0.0000,0.0016,   360,99.79,0.21,0.00,0.00,0.00,44,9061.64,3074.20,2597.71,5.90,147.38,6.98,174.42,
2024-02-23,00:41:47.347,0.42,2.21,0.19,1.18,2.05,36.83,0.94,0.35,0.0001,0.0017,  5840,0.38,1.36,99,41,21940.11,9917.61,2596.74,4.42,110.61,0.84,21.12,0.23,1.68,0.14,1.23,0.06,12.05,0.99,0.41,0.0000,0.0010, 24160,0.91,0.01,98,27,11917.92,7096.10,2596.74,3.36,83.98,0.46,11.47,16.13,15.69,0.00,68.17,0.00,100.00,0.00,0.00,0.00,0.00,11.10,13.41,0.00,75.48,0.00,100.00,0.00,0.00,0.00,0.00,57.44,53.83,4.69 ,4.51 ,0.00 ,0.00 ,3.00,3.00,3.49,2.94,1.19,1.19,0.02,14.31,1.00,0.16,0.0000,0.0016,   440,99.72,0.28,0.00,0.00,0.00,43,9057.41,3077.62,2596.74,5.89,147.15,6.98,174.40,
2024-02-23,00:41:48.348,0.42,2.18,0.19,1.18,2.11,36.83,0.94,0.36,0.0001,0.0017,  6280,0.39,1.36,99,41,21856.13,10024.72,2597.31,4.36,109.01,0.84,21.04,0.23,1.68,0.14,1.23,0.06,12.00,0.99,0.40,0.0000,0.0010, 24120,0.90,0.01,98,27,11895.46,7098.47,2597.31,3.35,83.79,0.46,11.45,16.31,15.69,0.00,68.00,0.00,100.00,0.00,0.00,0.00,0.00,11.11,13.45,0.00,75.43,0.00,100.00,0.00,0.00,0.00,0.00,57.47,53.86,4.69 ,4.51 ,0.33 ,0.00 ,3.00,3.00,3.50,2.95,1.18,1.19,0.02,14.21,1.00,0.16,0.0000,0.0016,   440,99.72,0.28,0.00,0.00,0.00,43,9079.66,3077.70,2597.31,5.90,147.51,6.99,174.78,
2024-02-23,00:41:49.348,0.42,2.22,0.19,1.18,2.05,36.83,0.94,0.35,0.0001,0.0017,  7080,0.38,1.36,99,41,21950.71,9909.27,2597.12,4.43,110.76,0.85,21.13,0.23,1.68,0.14,1.23,0.06,11.99,0.99,0.41,0.0000,0.0010, 24400,0.89,0.01,98,27,11919.17,7097.46,2597.12,3.36,83.97,0.46,11.47,16.12,15.72,0.01,68.16,0.00,100.00,0.00,0.00,0.00,0.00,11.10,13.30,0.00,75.60,0.00,100.00,0.00,0.00,0.00,0.00,57.44,53.87,4.70 ,4.50 ,0.33 ,0.00 ,3.00,3.00,3.49,2.94,1.19,1.19,0.02,14.33,1.00,0.16,0.0000,0.0016,   440,99.72,0.28,0.00,0.00,0.00,43,9054.30,3078.24,2597.12,5.88,147.07,6.97,174.31,
2024-02-23,00:41:50.348,0.41,1.80,0.23,1.16,2.83,33.52,0.92,0.41,0.0001,0.0016,  7520,0.49,1.34,98,41,21279.36,11792.79,2597.55,3.61,90.22,0.82,20.48,0.22,1.40,0.16,1.20,0.42,14.13,0.97,0.41,0.0000,0.0012, 24720,1.02,0.02,96,27,11545.78,8274.28,2597.55,2.79,69.77,0.44,11.11,19.58,19.41,0.01,60.99,0.00,100.00,0.00,0.00,0.00,0.00,13.32,17.34,0.04,69.31,0.00,100.00,0.00,0.00,0.00,0.00,58.33,55.08,4.70 ,4.55 ,0.33 ,0.00 ,3.00,3.00,3.59,3.08,1.17,1.17,0.02,11.34,1.00,0.15,0.0000,0.0012,   400,99.57,0.43,0.00,0.00,0.00,43,9327.61,3028.24,2597.55,6.16,154.01,7.18,179.53,
2024-02-23,00:41:51.348,0.44,2.30,0.19,1.18,1.75,26.14,0.93,0.35,0.0001,0.0011,  5080,0.44,1.46,99,41,22889.48,9964.16,2598.45,4.59,114.86,0.88,22.02,0.23,1.68,0.14,1.22,0.09,9.57,0.99,0.40,0.0000,0.0008, 24160,1.05,0.01,99,26,11926.49,7099.96,2598.45,3.36,83.99,0.46,11.48,16.24,16.40,0.00,67.36,0.00,100.00,0.00,0.00,0.00,0.00,11.17,14.42,0.00,74.41,0.00,100.00,0.00,0.00,0.00,0.00,57.47,53.91,4.73 ,4.50 ,0.33 ,0.03 ,3.00,3.00,3.82,3.23,1.18,1.19,0.02,10.19,1.00,0.16,0.0000,0.0010,   560,99.74,0.26,0.00,0.00,0.00,43,9922.99,3072.32,2598.45,6.46,161.49,7.64,190.96,
2024-02-23,00:41:52.349,0.44,2.29,0.19,1.18,1.78,26.23,0.93,0.35,0.0001,0.0011,  5320,0.44,1.46,99,40,22988.83,10019.89,2597.40,4.59,114.72,0.89,22.13,0.23,1.68,0.14,1.23,0.08,9.69,0.99,0.41,0.0000,0.0008, 23680,1.04,0.01,98,26,12029.01,7147.15,2597.40,3.37,84.15,0.46,11.58,16.32,15.86,0.00,67.82,0.00,100.00,0.00,0.00,0.00,0.00,11.19,13.32,0.01,75.48,0.00,100.00,0.00,0.00,0.00,0.00,57.54,53.88,4.73 ,4.50 ,0.33 ,0.00 ,3.00,3.00,3.82,3.23,1.18,1.19,0.02,10.20,1.00,0.16,0.0000,0.0010,   560,99.71,0.29,0.00,0.00,0.00,43,9932.65,3076.11,2597.40,6.46,161.45,7.65,191.20,
2024-02-23,00:41:53.349,0.44,2.30,0.19,1.18,1.76,26.22,0.93,0.35,0.0001,0.0011,  5240,0.44,1.46,99,41,22964.43,9972.15,2597.65,4.61,115.14,0.88,22.10,0.23,1.68,0.14,1.23,0.08,9.74,0.99,0.41,0.0000,0.0008, 23000,1.03,0.01,98,26,12030.75,7178.32,2597.65,3.35,83.80,0.46,11.58,16.22,15.73,0.00,68.05,0.00,100.00,0.00,0.00,0.00,0.00,11.25,13.57,0.01,75.18,0.00,100.00,0.00,0.00,0.00,0.00,57.52,53.96,4.73 ,4.50 ,0.33 ,0.00 ,3.00,3.00,3.82,3.23,1.18,1.19,0.02,10.21,1.00,0.16,0.0000,0.0010,   520,99.69,0.31,0.00,0.00,0.00,43,9932.64,3077.29,2597.65,6.46,161.39,7.65,191.18,
2024-02-23,00:41:54.348,0.44,2.28,0.19,1.18,1.80,26.13,0.93,0.36,0.0001,0.0011,  5120,0.44,1.46,99,41,22903.57,10043.52,2595.22,4.56,114.02,0.88,22.06,0.23,1.68,0.14,1.23,0.06,9.67,0.99,0.40,0.0000,0.0008, 23400,1.02,0.01,98,27,12000.71,7132.08,2595.22,3.37,84.13,0.46,11.56,16.36,15.50,0.00,68.15,0.00,100.00,0.00,0.00,0.00,0.00,11.18,13.57,0.00,75.25,0.00,100.00,0.00,0.00,0.00,0.00,57.45,53.88,4.72 ,4.48 ,0.00 ,0.00 ,3.00,3.00,3.84,3.24,1.19,1.19,0.02,10.12,1.00,0.16,0.0000,0.0010,   400,99.74,0.26,0.00,0.00,0.00,42,9954.46,3076.17,2595.22,6.47,161.80,7.67,191.79,
2024-02-23,00:41:55.349,0.44,2.29,0.19,1.18,1.77,26.21,0.93,0.35,0.0001,0.0011,  4920,0.44,1.46,99,41,22990.50,10036.07,2597.78,4.58,114.54,0.88,22.12,0.23,1.67,0.14,1.23,0.06,9.71,0.99,0.40,0.0000,0.0008, 22960,1.01,0.01,98,27,12025.79,7199.43,2597.78,3.34,83.52,0.46,11.57,16.34,15.82,0.00,67.84,0.00,100.00,0.00,0.00,0.00,0.00,11.28,13.47,0.01,75.24,0.00,100.00,0.00,0.00,0.00,0.00,57.52,53.95,4.72 ,4.49 ,0.33 ,0.33 ,3.00,3.00,3.82,3.22,1.18,1.19,0.01,10.19,1.00,0.16,0.0000,0.0010,   400,99.72,0.28,0.00,0.00,0.00,42,9923.39,3077.52,2597.78,6.45,161.22,7.64,190.99,
2024-02-23,00:41:56.349,0.44,2.27,0.19,1.18,1.82,26.20,0.93,0.36,0.0001,0.0011,  4920,0.44,1.46,99,41,22898.70,10066.99,2597.82,4.55,113.73,0.88,22.04,0.23,1.68,0.14,1.23,0.06,9.64,0.99,0.40,0.0000,0.0008, 23520,1.00,0.01,98,27,11998.51,7130.09,2597.82,3.37,84.14,0.46,11.55,16.40,15.83,0.00,67.77,0.00,100.00,0.00,0.00,0.00,0.00,11.18,13.82,0.01,74.99,0.00,100.00,0.00,0.00,0.00,0.00,57.56,53.95,4.74 ,4.50 ,0.33 ,0.33 ,3.00,3.00,3.83,3.23,1.18,1.19,0.01,10.14,1.00,0.16,0.0000,0.0010,   480,99.75,0.25,0.00,0.00,0.00,43,9950.85,3076.32,2597.82,6.47,161.73,7.66,191.53,
2024-02-23,00:41:57.349,0.44,2.31,0.19,1.18,1.76,26.16,0.93,0.35,0.0001,0.0011,  4800,0.44,1.46,99,41,22959.51,9957.29,2597.66,4.61,115.29,0.88,22.10,0.23,1.68,0.14,1.23,0.07,9.76,0.99,0.41,0.0000,0.0008, 23000,1.01,0.01,98,26,11989.76,7127.91,2597.66,3.36,84.10,0.46,11.54,16.23,16.27,0.00,67.50,0.00,100.00,0.00,0.00,0.00,0.00,11.19,13.92,0.00,74.89,0.00,100.00,0.00,0.00,0.00,0.00,57.49,54.02,4.72 ,4.49 ,0.33 ,0.33 ,3.00,3.00,3.82,3.23,1.18,1.19,0.01,10.18,1.00,0.16,0.0000,0.0010,   320,99.72,0.28,0.00,0.00,0.00,43,9924.51,3073.04,2597.66,6.46,161.48,7.64,191.03,
2024-02-23,00:41:58.349,0.44,2.28,0.19,1.18,1.82,26.17,0.93,0.36,0.0001,0.0011,  5120,0.44,1.46,99,41,22907.29,10059.69,2597.78,4.55,113.86,0.88,22.04,0.23,1.68,0.14,1.23,0.06,9.59,0.99,0.41,0.0000,0.0008, 23680,1.00,0.01,98,26,12015.41,7145.73,2597.78,3.36,84.07,0.46,11.56,16.37,15.65,0.00,67.98,0.00,100.00,0.00,0.00,0.00,0.00,11.19,13.38,0.00,75.43,0.00,100.00,0.00,0.00,0.00,0.00,57.52,53.94,4.73 ,4.49 ,0.33 ,0.33 ,3.00,3.00,3.84,3.24,1.19,1.19,0.01,10.11,1.00,0.16,0.0000,0.0010,   400,99.74,0.26,0.00,0.00,0.00,43,9969.41,3078.47,2597.78,6.48,161.92,7.68,191.88,
2024-02-23,00:41:59.350,0.44,2.30,0.19,1.18,1.79,26.24,0.93,0.35,0.0001,0.0011,  4720,0.44,1.46,99,41,22971.19,9976.24,2597.88,4.61,115.13,0.88,22.11,0.23,1.68,0.14,1.23,0.06,9.59,0.99,0.41,0.0000,0.0008, 23960,1.00,0.01,98,26,12022.35,7136.00,2597.88,3.37,84.24,0.46,11.57,16.24,15.85,0.00,67.92,0.00,100.00,0.00,0.00,0.00,0.00,11.17,13.36,0.00,75.47,0.00,100.00,0.00,0.00,0.00,0.00,57.49,53.91,4.73 ,4.48 ,0.33 ,0.33 ,3.00,3.00,3.83,3.23,1.18,1.19,0.02,10.17,1.00,0.16,0.0000,0.0010,   320,99.65,0.35,0.00,0.00,0.00,43,9938.61,3075.24,2597.88,6.46,161.59,7.65,191.28,
2024-02-23,00:42:00.350,0.43,2.05,0.21,1.17,2.19,26.35,0.92,0.38,0.0001,0.0012,  5360,0.48,1.46,98,41,22319.57,10911.37,2597.88,4.09,102.28,0.86,21.48,0.23,1.48,0.16,1.20,0.70,13.29,0.95,0.45,0.0001,0.0011, 25120,1.10,0.04,96,26,12019.73,8145.89,2597.88,2.95,73.78,0.46,11.56,17.98,18.45,0.20,63.37,0.00,100.00,0.00,0.00,0.00,0.00,13.06,16.79,0.03,70.12,0.00,100.00,0.00,0.00,0.00,0.00,58.12,55.17,4.75 ,4.54 ,0.33 ,0.33 ,3.00,3.00,3.79,3.23,1.17,1.18,0.02,9.29,1.00,0.16,0.0000,0.0009,   560,99.52,0.48,0.00,0.00,0.00,43,9837.58,3045.53,2597.88,6.46,161.51,7.57,189.33,
2024-02-23,00:42:01.350,0.44,2.30,0.19,1.18,1.80,26.08,0.93,0.35,0.0001,0.0011,  5240,0.44,1.46,99,41,22929.40,9973.82,2595.96,4.60,114.95,0.88,22.08,0.23,1.67,0.14,1.23,0.14,9.64,0.99,0.41,0.0000,0.0008, 24680,1.08,0.01,98,26,12009.55,7171.61,2595.96,3.35,83.73,0.46,11.57,16.25,15.88,0.01,67.87,0.00,100.00,0.00,0.00,0.00,0.00,11.24,13.25,0.00,75.51,0.00,100.00,0.00,0.00,0.00,0.00,57.44,53.87,4.73 ,4.51 ,0.33 ,0.33 ,3.00,3.00,3.83,3.23,1.18,1.19,0.01,10.13,1.00,0.16,0.0000,0.0010,   320,99.71,0.29,0.00,0.00,0.00,43,9946.70,3074.88,2595.96,6.47,161.74,7.66,191.58,
2024-02-23,00:42:02.350,0.44,2.29,0.19,1.18,1.81,26.14,0.93,0.35,0.0001,0.0011,  4880,0.44,1.46,99,42,22923.77,9997.31,2597.79,4.59,114.65,0.88,22.06,0.23,1.68,0.14,1.22,0.08,9.64,0.99,0.40,0.0000,0.0008, 24120,1.05,0.01,98,26,11903.54,7083.92,2597.79,3.36,84.02,0.46,11.46,16.32,16.62,0.00,67.06,0.00,100.00,0.00,0.00,0.00,0.00,11.18,15.14,0.01,73.68,0.00,100.00,0.00,0.00,0.00,0.00,57.45,54.04,4.74 ,4.51 ,490574.66 ,542907.25 ,3.00,3.00,3.82,3.24,1.18,1.18,0.01,10.14,1.00,0.16,0.0000,0.0010,   360,99.74,0.26,0.00,0.00,0.00,43,9930.74,3068.79,2597.79,6.47,161.80,7.65,191.13,
2024-02-23,00:42:03.351,0.44,2.30,0.19,1.18,1.77,26.18,0.93,0.35,0.0001,0.0011,  5240,0.44,1.46,99,41,22982.44,9973.96,2598.23,4.61,115.21,0.88,22.11,0.23,1.68,0.14,1.23,0.08,9.74,0.99,0.41,0.0000,0.0008, 24560,1.03,0.01,98,25,12030.22,7154.77,2598.23,3.36,84.07,0.46,11.57,16.23,15.82,0.01,67.94,0.00,100.00,0.00,0.00,0.00,0.00,11.20,13.43,0.00,75.36,0.00,100.00,0.00,0.00,0.00,0.00,57.58,53.98,4.75 ,4.50 ,0.33 ,0.23 ,3.00,3.00,3.83,3.23,1.18,1.19,0.01,10.18,1.00,0.16,0.0000,0.0010,   440,99.68,0.32,0.00,0.00,0.00,43,9944.79,3077.22,2598.23,6.46,161.59,7.66,191.38,
2024-02-23,00:42:04.350,0.46,2.37,0.19,1.18,1.34,27.13,0.95,0.35,0.0001,0.0011,  8880,0.39,1.32,99,40,23793.29,10044.27,2594.98,4.74,118.44,0.92,22.93,0.23,1.66,0.14,1.23,0.18,10.96,0.98,0.42,0.0000,0.0009, 24800,1.06,0.02,98,27,12025.03,7234.57,2594.98,3.32,83.11,0.46,11.58,16.37,15.71,0.00,67.92,0.00,100.00,0.00,0.00,0.00,0.00,11.37,13.86,0.03,74.74,0.00,100.00,0.00,0.00,0.00,0.00,57.56,54.07,4.68 ,4.51 ,0.33 ,0.00 ,3.00,3.00,3.79,3.20,1.18,1.19,0.01,10.52,1.00,0.15,0.0000,0.0011,  1680,99.68,0.32,0.00,0.00,0.00,44,9844.34,3072.53,2594.98,6.41,160.20,7.59,189.68,
2024-02-23,00:42:05.350,0.50,2.62,0.19,1.18,0.19,29.88,0.99,0.34,0.0000,0.0012, 10440,0.24,1.07,99,41,25863.33,9872.20,2597.10,5.24,130.99,1.00,24.90,0.23,1.70,0.14,1.23,0.08,9.52,0.99,0.40,0.0000,0.0008, 24440,1.06,0.01,99,25,12021.76,7062.23,2597.10,3.40,85.11,0.46,11.57,16.04,15.56,0.00,68.40,0.00,100.00,0.00,0.00,0.00,0.00,11.04,13.37,0.00,75.59,0.00,100.00,0.00,0.00,0.00,0.00,57.76,53.88,4.55 ,4.51 ,0.33 ,0.33 ,3.00,3.00,3.69,3.11,1.19,1.19,0.00,11.84,1.00,0.15,0.0000,0.0012,  2400,99.79,0.21,0.00,0.00,0.00,43,9574.25,3082.49,2597.10,6.21,155.30,7.37,184.33,
2024-02-23,00:42:06.350,0.50,2.64,0.19,1.19,0.17,30.07,0.99,0.34,0.0000,0.0012, 11080,0.22,1.09,99,41,25885.88,9813.64,2599.15,5.28,131.89,1.00,24.90,0.23,1.72,0.13,1.23,0.06,9.56,0.99,0.41,0.0000,0.0008, 23800,1.02,0.01,99,25,12042.31,6985.03,2599.15,3.45,86.20,0.46,11.58,15.93,15.60,0.00,68.47,0.00,100.00,0.00,0.00,0.00,0.00,10.90,13.35,0.00,75.75,0.00,100.00,0.00,0.00,0.00,0.00,57.86,53.89,4.57 ,4.50 ,0.33 ,0.30 ,3.00,3.00,3.66,3.08,1.19,1.19,0.00,11.93,1.00,0.15,0.0000,0.0013,  2280,99.75,0.25,0.00,0.00,0.00,43,9509.30,3082.96,2599.15,6.17,154.22,7.32,182.93,
2024-02-23,00:42:07.350,0.50,2.65,0.19,1.19,0.12,30.06,1.00,0.34,0.0000,0.0012, 12440,0.22,1.11,99,41,25851.61,9751.10,2596.62,5.30,132.56,1.00,24.89,0.23,1.73,0.13,1.23,0.05,9.53,0.99,0.40,0.0000,0.0008, 23800,1.00,0.01,99,26,12031.58,6964.79,2596.62,3.45,86.37,0.46,11.58,15.84,15.79,0.00,68.37,0.00,100.00,0.00,0.00,0.00,0.00,10.87,13.31,0.00,75.81,0.00,100.00,0.00,0.00,0.00,0.00,57.83,53.77,4.57 ,4.49 ,0.33 ,0.30 ,3.00,3.00,3.68,3.10,1.19,1.19,0.00,11.96,1.00,0.15,0.0000,0.0013,  2560,99.76,0.24,0.00,0.00,0.00,43,9552.26,3079.81,2596.62,6.20,155.08,7.36,183.93,
2024-02-23,00:42:08.350,0.50,2.65,0.19,1.18,0.14,30.07,1.00,0.34,0.0000,0.0012, 13000,0.22,1.12,99,40,25857.56,9744.20,2596.65,5.31,132.68,1.00,24.89,0.23,1.73,0.13,1.23,0.10,9.63,0.99,0.41,0.0000,0.0008, 24240,1.01,0.01,99,25,11949.28,6919.14,2596.65,3.45,86.35,0.46,11.50,15.86,16.25,0.00,67.89,0.00,100.00,0.00,0.00,0.00,0.00,10.88,14.79,0.00,74.34,0.00,100.00,0.00,0.00,0.00,0.00,57.81,53.94,4.59 ,4.50 ,0.33 ,0.27 ,3.00,3.00,3.67,3.10,1.18,1.19,0.00,11.95,1.00,0.15,0.0000,0.0013,  2680,99.74,0.26,0.00,0.00,0.00,43,9537.45,3074.48,2596.65,6.20,155.11,7.35,183.65,
2024-02-23,00:42:09.351,0.50,2.65,0.19,1.19,0.11,30.10,1.00,0.34,0.0000,0.0012, 13120,0.22,1.13,99,41,25894.31,9761.18,2599.38,5.31,132.64,1.00,24.91,0.23,1.73,0.13,1.23,0.06,9.59,0.99,0.40,0.0000,0.0008, 24120,1.01,0.01,99,25,12042.46,6967.48,2599.38,3.46,86.42,0.46,11.58,15.83,15.45,0.01,68.71,0.00,100.00,0.00,0.00,0.00,0.00,10.87,13.42,0.00,75.71,0.00,100.00,0.00,0.00,0.00,0.00,57.76,53.90,4.59 ,4.50 ,0.33 ,0.33 ,3.00,3.00,3.68,3.10,1.19,1.19,0.00,11.97,1.00,0.16,0.0000,0.0013,  2720,99.79,0.21,0.00,0.00,0.00,43,9563.85,3086.00,2599.38,6.20,154.96,7.36,183.97,
2024-02-23,00:42:10.352,0.48,2.50,0.19,1.18,0.30,38.28,0.99,0.33,0.0000,0.0015, 18520,0.24,1.08,98,42,25144.33,10046.42,2596.11,5.01,125.14,0.97,24.21,0.23,1.63,0.14,1.22,0.35,14.47,0.98,0.44,0.0000,0.0012, 24320,0.99,0.02,98,27,12018.61,7388.22,2596.11,3.25,81.34,0.46,11.57,16.40,16.79,0.01,66.80,0.00,100.00,0.00,0.00,0.00,0.00,11.67,15.07,0.01,73.25,0.00,100.00,0.00,0.00,0.00,0.00,58.00,54.44,4.57 ,4.51 ,0.00 ,0.00 ,3.00,3.00,3.54,3.00,1.18,1.19,0.00,14.09,1.00,0.15,0.0000,0.0015,  1000,99.73,0.27,0.00,0.00,0.00,44,9198.36,3069.66,2596.11,5.99,149.83,7.09,177.14,
2024-02-23,00:42:11.351,0.32,1.70,0.19,1.18,0.20,156.67,1.00,0.29,0.0000,0.0093, 20200,0.05,0.04,69,42,16845.95,9895.31,2598.10,3.40,85.12,0.65,16.21,0.20,1.36,0.14,1.22,0.45,57.57,0.99,0.41,0.0000,0.0057, 24360,0.32,0.03,96,25,10152.86,7477.23,2598.10,2.72,67.89,0.39,9.77,16.11,16.53,0.05,67.31,0.00,100.00,0.00,0.00,0.00,0.00,11.83,15.27,0.06,72.84,0.00,100.00,0.00,0.00,0.00,0.00,57.70,54.47,4.14 ,4.44 ,0.33 ,0.33 ,3.00,3.00,1.79,1.51,1.18,1.19,0.00,49.42,1.00,0.10,0.0000,0.0106,   760,99.67,0.33,0.00,0.00,0.00,44,4650.07,3074.13,2598.10,3.03,75.63,3.58,89.49,
