Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15275708,12262446,146748,131054602,2416414,0,652904(Total)
0,0,0,4648,136192,0,140,630504(Miss)
0,15275708,12262446,142100,130918410,2416414,0,22400(Hit)
1,15658804,679574,2868152,60519452,0,0,223020(Total)
1,0,0,546,140378,0,0,211498(Miss)
1,15658804,679574,2867606,60379074,0,0,11522(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15151808,12052754,145768,132409648,2475942,0,578984(Total)
0,0,0,15540,175112,0,140,643538(Miss)
0,15151808,12052754,130228,132234536,2475942,0,0(Hit)
1,14924784,677068,2801778,61777310,0,0,185290(Total)
1,0,0,518,145978,0,0,226464(Miss)
1,14924784,677068,2801260,61631332,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14252630,12555844,10527790,131979890,2446864,0,638456(Total)
0,14,0,40950,307510,168,168,640934(Miss)
0,14252616,12555844,10486840,131672380,2446696,0,0(Hit)
1,14979244,703052,5783078,61145308,0,0,210756(Total)
1,0,0,2870,126252,0,0,227192(Miss)
1,14979244,703052,5780208,61019056,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15457666,12618480,150976,131598194,2385306,0,642488(Total)
0,0,0,23058,168938,14,196,650636(Miss)
0,15457666,12618480,127918,131429256,2385292,0,0(Hit)
1,15260238,705740,2862706,61254382,0,0,221354(Total)
1,0,0,420,248878,0,0,227528(Miss)
1,15260238,705740,2862286,61005504,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15540126,12434646,147196,130733680,2407538,0,656404(Total)
0,0,0,3612,164710,0,476,634536(Miss)
0,15540126,12434646,143584,130568970,2407538,0,21868(Hit)
1,15646428,699972,2789864,60168374,0,0,230412(Total)
1,0,0,602,165872,0,0,210070(Miss)
1,15646428,699972,2789262,60002502,0,0,20342(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15501822,12006582,383180,130443824,2538648,0,648116(Total)
0,14,0,16226,124012,14,392,634368(Miss)
0,15501808,12006582,366954,130319812,2538634,0,13748(Hit)
1,15306802,667282,3001530,60843580,0,0,215628(Total)
1,0,0,364,61152,0,0,217126(Miss)
1,15306802,667282,3001166,60782428,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14973546,12033322,175644,132926920,2515982,0,643174(Total)
0,14,0,3626,45290,14,840,637462(Miss)
0,14973532,12033322,172018,132881630,2515968,0,5712(Hit)
1,14620900,677376,2842560,62784274,0,0,211862(Total)
1,0,0,378,6062,0,0,222712(Miss)
1,14620900,677376,2842182,62778212,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14977942,12190276,235046,132618374,2489620,0,637434(Total)
0,14,0,10850,29386,0,196,642572(Miss)
0,14977928,12190276,224196,132588988,2489620,0,0(Hit)
1,14747096,693980,2881284,62196386,0,0,209748(Total)
1,0,0,476,14966,0,0,224378(Miss)
1,14747096,693980,2880808,62181420,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15016470,12250462,180488,132539876,2480086,0,637616(Total)
0,0,0,6440,28644,14,168,646674(Miss)
0,15016470,12250462,174048,132511232,2480072,0,0(Hit)
1,14878696,697438,2868936,62305880,0,0,211540(Total)
1,0,0,700,21070,0,0,226884(Miss)
1,14878696,697438,2868236,62284810,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15095570,12040364,465220,132218380,2514722,0,652652(Total)
0,0,0,7308,29904,0,140,637462(Miss)
0,15095570,12040364,457912,132188476,2514722,0,15190(Hit)
1,14234080,680218,3151442,61555508,0,0,228410(Total)
1,0,0,784,22442,0,0,210728(Miss)
1,14234080,680218,3150658,61533066,0,0,17682(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15355998,12177606,152810,131335904,2468746,0,654654(Total)
0,0,0,4298,24808,14,168,627578(Miss)
0,15355998,12177606,148512,131311096,2468732,0,27076(Hit)
1,15432592,671734,3171238,60956644,0,0,228970(Total)
1,0,14,616,40642,0,0,205562(Miss)
1,15432592,671720,3170622,60916002,0,0,23408(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15357174,12022542,306278,133668024,2515296,0,643622(Total)
0,0,0,7098,36470,0,168,631610(Miss)
0,15357174,12022542,299180,133631554,2515296,0,12012(Hit)
1,15199674,668878,2992626,62124608,0,0,216132(Total)
1,0,14,476,31850,0,0,214774(Miss)
1,15199674,668864,2992150,62092758,0,0,1358(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15295784,10867710,800058,132199536,2440424,0,643160(Total)
0,70,756,58240,62216,14,140,633346(Miss)
0,15295714,10866954,741818,132137320,2440410,0,9814(Hit)
1,14751072,584906,13960898,62564068,0,0,225120(Total)
1,0,14,137340,126182,0,0,207200(Miss)
1,14751072,584892,13823558,62437886,0,0,17920(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15390060,12011272,761432,133444010,2538494,0,640766(Total)
0,826,0,9660,43092,0,784,637574(Miss)
0,15389234,12011272,751772,133400918,2538494,0,3192(Hit)
1,15350384,665154,3062500,62574806,0,0,212338(Total)
1,0,14,1512,31122,0,0,219058(Miss)
1,15350384,665140,3060988,62543684,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15248282,12143964,156366,133974582,2548042,0,645820(Total)
0,0,0,3752,34720,14,196,618282(Miss)
0,15248282,12143964,152614,133939862,2548028,0,27538(Hit)
