System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-02-22,23:19:27.667,0.38,1.58,0.24,1.16,0.93,68.73,0.99,0.35,0.0000,0.0035, 16160,0.33,0.48,95,41,19576.57,12381.06,2598.29,3.16,79.06,0.75,18.83,0.21,1.21,0.17,1.19,0.47,21.86,0.98,0.41,0.0000,0.0020, 23560,0.76,0.03,95,35,10916.40,9045.00,2598.29,2.41,60.34,0.42,10.50,20.62,21.04,0.06,58.28,0.00,100.00,0.00,0.00,0.00,0.00,14.68,19.04,0.08,66.20,0.00,100.00,0.00,0.00,0.00,0.00,59.33,54.84,4.38 ,4.61 ,0.00 ,0.33 ,3.00,3.00,2.58,2.21,1.17,1.17,0.01,24.35,1.00,0.20,0.0000,0.0036,   880,99.75,0.25,0.00,0.00,0.00,43,6699.23,3031.95,2598.29,4.42,110.48,5.16,128.90,
2024-02-22,23:19:28.667,0.37,2.00,0.19,1.18,0.13,67.51,1.00,0.34,0.0000,0.0035, 15640,0.30,0.74,99,41,19411.55,9706.24,2596.00,4.00,100.00,0.75,18.70,0.22,1.65,0.13,1.23,0.10,18.74,0.99,0.41,0.0000,0.0016, 22600,0.77,0.01,99,34,11466.36,6950.80,2596.00,3.30,82.48,0.44,11.04,15.85,17.31,0.01,66.83,0.00,100.00,0.00,0.00,0.00,0.00,10.85,13.24,0.00,75.91,0.00,100.00,0.00,0.00,0.00,0.00,57.53,52.92,4.54 ,4.59 ,463737.76 ,463195.67 ,3.00,3.00,2.81,2.38,1.18,1.18,0.01,25.05,1.00,0.21,0.0000,0.0034,  3800,99.78,0.22,0.00,0.00,0.00,44,7290.05,3064.05,2596.00,4.76,118.96,5.62,140.42,
2024-02-22,23:19:29.667,0.38,2.04,0.19,1.19,0.07,68.00,1.00,0.34,0.0000,0.0035, 15720,0.29,0.70,99,41,19650.53,9652.04,2597.90,4.07,101.79,0.76,18.91,0.22,1.65,0.13,1.23,0.07,19.02,1.00,0.41,0.0000,0.0017, 23080,0.68,0.01,99,34,11375.35,6881.18,2597.90,3.31,82.66,0.44,10.95,15.67,15.94,0.00,68.38,0.00,100.00,0.00,0.00,0.00,0.00,10.81,14.75,0.01,74.44,0.00,100.00,0.00,0.00,0.00,0.00,57.45,53.08,4.52 ,4.58 ,0.33 ,0.30 ,3.00,3.00,2.81,2.37,1.19,1.19,0.01,25.34,1.00,0.21,0.0000,0.0035,  5040,99.82,0.18,0.00,0.00,0.00,44,7297.98,3081.55,2597.90,4.74,118.41,5.62,140.45,
2024-02-22,23:19:30.667,0.47,2.52,0.19,1.19,0.10,35.87,1.00,0.32,0.0000,0.0015, 15680,0.31,1.05,99,40,24586.36,9767.58,2597.86,5.03,125.86,0.95,23.66,0.23,1.69,0.13,1.23,0.04,10.70,1.00,0.41,0.0000,0.0009, 22760,0.91,0.01,99,34,11827.89,6984.24,2597.86,3.39,84.68,0.46,11.38,15.86,15.56,0.00,68.58,0.00,100.00,0.00,0.00,0.00,0.00,10.89,13.15,0.00,75.95,0.00,100.00,0.00,0.00,0.00,0.00,57.77,53.01,4.58 ,4.51 ,0.13 ,0.33 ,3.00,3.00,3.65,3.08,1.19,1.19,0.00,13.49,1.00,0.22,0.0000,0.0014,  5200,99.79,0.21,0.00,0.00,0.00,43,9493.58,3083.03,2597.86,6.16,153.96,7.31,182.73,
2024-02-22,23:19:31.668,0.49,2.62,0.19,1.19,0.08,30.17,1.00,0.32,0.0000,0.0012, 15480,0.32,1.12,99,41,25536.47,9747.35,2597.97,5.24,130.99,0.98,24.57,0.23,1.71,0.13,1.23,0.04,9.28,1.00,0.41,0.0000,0.0008, 22640,0.95,0.00,99,34,11895.49,6975.28,2597.97,3.41,85.27,0.46,11.45,15.82,15.65,0.01,68.51,0.00,100.00,0.00,0.00,0.00,0.00,10.88,13.27,0.00,75.85,0.00,100.00,0.00,0.00,0.00,0.00,57.87,53.12,4.60 ,4.51 ,0.17 ,0.00 ,3.00,3.00,3.81,3.21,1.19,1.19,0.00,11.37,1.00,0.22,0.0000,0.0011,  5080,99.79,0.21,0.00,0.00,0.00,43,9898.66,3083.98,2597.97,6.42,160.49,7.62,190.50,
2024-02-22,23:19:32.668,0.49,2.58,0.19,1.19,0.08,30.00,1.00,0.32,0.0000,0.0012, 15520,0.32,1.13,99,40,25255.87,9802.63,2597.85,5.15,128.82,0.97,24.30,0.23,1.69,0.14,1.23,0.05,9.33,0.99,0.41,0.0000,0.0008, 22720,0.95,0.01,99,33,11884.52,7031.35,2597.85,3.38,84.51,0.46,11.44,15.92,15.56,0.00,68.52,0.00,100.00,0.00,0.00,0.00,0.00,10.98,13.26,0.01,75.75,0.00,100.00,0.00,0.00,0.00,0.00,57.84,53.07,4.61 ,4.50 ,0.23 ,0.33 ,3.00,3.00,3.81,3.21,1.19,1.19,0.00,11.33,1.00,0.22,0.0000,0.0011,  5120,99.80,0.20,0.00,0.00,0.00,43,9897.73,3083.47,2597.85,6.42,160.50,7.62,190.50,
2024-02-22,23:19:33.667,0.49,2.61,0.19,1.19,0.07,30.15,1.00,0.32,0.0000,0.0012, 15640,0.31,1.13,99,41,25340.07,9700.57,2595.42,5.22,130.61,0.98,24.41,0.23,1.71,0.13,1.23,0.04,9.33,1.00,0.41,0.0000,0.0008, 22440,0.95,0.01,99,34,11893.40,6943.10,2595.42,3.43,85.65,0.46,11.46,15.75,15.53,0.00,68.71,0.00,100.00,0.00,0.00,0.00,0.00,10.84,13.21,0.00,75.95,0.00,100.00,0.00,0.00,0.00,0.00,57.73,52.97,4.59 ,4.50 ,0.33 ,0.33 ,3.00,3.00,3.81,3.21,1.19,1.19,0.00,11.37,1.00,0.22,0.0000,0.0011,  5000,99.82,0.18,0.00,0.00,0.00,43,9898.02,3082.38,2595.42,6.42,160.56,7.63,190.69,
2024-02-22,23:19:34.668,0.49,2.62,0.19,1.19,0.09,30.13,1.00,0.32,0.0000,0.0012, 15720,0.32,1.13,99,41,25561.42,9748.32,2597.95,5.24,131.11,0.98,24.60,0.23,1.71,0.13,1.23,0.04,9.36,1.00,0.41,0.0000,0.0008, 22880,0.95,0.01,99,34,11835.57,6939.37,2597.95,3.41,85.28,0.46,11.39,15.83,15.64,0.00,68.53,0.00,100.00,0.00,0.00,0.00,0.00,10.87,14.21,0.00,74.91,0.00,100.00,0.00,0.00,0.00,0.00,57.80,53.16,4.60 ,4.51 ,0.33 ,0.33 ,3.00,3.00,3.81,3.21,1.19,1.19,0.00,11.37,1.00,0.22,0.0000,0.0011,  5040,99.82,0.18,0.00,0.00,0.00,43,9903.00,3083.84,2597.95,6.42,160.56,7.62,190.60,
2024-02-22,23:19:35.668,0.49,2.54,0.19,1.18,0.12,29.88,1.00,0.32,0.0000,0.0012, 15720,0.32,1.13,99,41,25320.30,9957.60,2597.87,5.09,127.14,0.97,24.37,0.23,1.70,0.13,1.23,0.05,9.32,1.00,0.41,0.0000,0.0008, 22560,0.95,0.01,99,34,11843.47,6972.99,2597.87,3.40,84.92,0.46,11.40,16.21,15.99,0.00,67.80,0.00,100.00,0.00,0.00,0.00,0.00,10.91,13.84,0.00,75.24,0.00,100.00,0.00,0.00,0.00,0.00,57.99,53.12,4.62 ,4.50 ,0.00 ,0.00 ,3.00,3.00,3.78,3.19,1.19,1.19,0.00,11.24,1.00,0.22,0.0000,0.0011,  4800,99.79,0.21,0.00,0.00,0.00,43,9823.52,3078.73,2597.87,6.38,159.54,7.56,189.06,
2024-02-22,23:19:36.669,0.48,2.56,0.19,1.18,0.35,29.64,0.99,0.32,0.0000,0.0012,  9160,0.34,1.19,99,42,25119.31,9828.62,2598.18,5.11,127.79,0.97,24.17,0.23,1.69,0.14,1.23,0.13,10.71,0.99,0.42,0.0000,0.0009, 23360,0.98,0.01,99,34,11934.10,7076.65,2598.18,3.37,84.32,0.46,11.48,15.97,15.72,0.00,68.30,0.00,100.00,0.00,0.00,0.00,0.00,11.07,13.73,0.01,75.19,0.00,100.00,0.00,0.00,0.00,0.00,57.79,53.37,4.61 ,4.52 ,0.00 ,0.00 ,3.00,3.00,3.82,3.23,1.19,1.19,0.00,11.10,1.00,0.22,0.0000,0.0011,  1840,99.73,0.27,0.00,0.00,0.00,44,9935.64,3079.33,2598.18,6.45,161.33,7.65,191.20,
2024-02-22,23:19:37.669,0.47,2.48,0.19,1.18,0.70,29.70,0.98,0.32,0.0000,0.0012,  8400,0.29,1.34,99,40,24480.33,9879.63,2596.87,4.96,123.89,0.94,23.57,0.23,1.68,0.14,1.23,0.06,9.33,0.99,0.41,0.0000,0.0008, 22840,1.03,0.01,99,34,11875.94,7073.61,2596.87,3.36,83.95,0.46,11.43,16.06,15.57,0.00,68.37,0.00,100.00,0.00,0.00,0.00,0.00,11.06,13.18,0.01,75.75,0.00,100.00,0.00,0.00,0.00,0.00,57.81,53.26,4.64 ,4.53 ,0.20 ,0.33 ,3.00,3.00,3.79,3.20,1.19,1.19,0.01,11.27,1.00,0.22,0.0000,0.0011,  1720,99.78,0.22,0.00,0.00,0.00,43,9850.45,3081.32,2596.87,6.39,159.84,7.59,189.66,
2024-02-22,23:19:38.669,0.44,1.88,0.24,1.16,1.51,29.44,0.95,0.36,0.0001,0.0013,  8760,0.40,1.37,98,40,23049.91,12246.80,2595.98,3.76,94.11,0.89,22.20,0.22,1.31,0.17,1.19,0.45,12.04,0.96,0.41,0.0000,0.0011, 23400,1.13,0.03,97,34,11429.23,8727.26,2595.98,2.62,65.48,0.44,11.00,20.39,19.84,0.04,59.73,0.00,100.00,0.00,0.00,0.00,0.00,14.15,18.51,0.09,67.25,0.00,100.00,0.00,0.00,0.00,0.00,59.09,54.77,4.68 ,4.56 ,0.33 ,0.00 ,3.00,3.00,3.66,3.14,1.17,1.17,0.01,9.82,1.00,0.21,0.0000,0.0010,  1280,99.67,0.33,0.00,0.00,0.00,43,9504.73,3026.72,2595.98,6.28,157.01,7.32,183.06,
2024-02-22,23:19:39.669,0.48,2.53,0.19,1.18,0.45,30.28,0.99,0.32,0.0000,0.0012,  8640,0.25,1.34,99,42,25008.46,9881.02,2599.18,5.06,126.55,0.96,24.06,0.23,1.68,0.14,1.23,0.06,9.35,0.99,0.41,0.0000,0.0008, 22880,1.05,0.01,99,34,11894.07,7091.74,2599.18,3.35,83.86,0.46,11.44,16.04,15.45,0.00,68.51,0.00,100.00,0.00,0.00,0.00,0.00,11.08,13.28,0.00,75.63,0.00,100.00,0.00,0.00,0.00,0.00,57.80,53.33,4.63 ,4.52 ,0.33 ,0.33 ,3.00,3.00,3.78,3.18,1.19,1.19,0.01,11.51,1.00,0.22,0.0000,0.0012,  1520,99.81,0.19,0.00,0.00,0.00,43,9821.35,3086.15,2599.18,6.36,159.12,7.56,188.94,
2024-02-22,23:19:40.669,0.48,2.52,0.19,1.18,0.49,30.37,0.98,0.32,0.0000,0.0012,  8680,0.25,1.34,99,41,24852.00,9875.56,2595.93,5.03,125.83,0.96,23.93,0.23,1.68,0.13,1.22,0.06,9.40,0.99,0.41,0.0000,0.0008, 22920,1.02,0.01,99,34,11747.17,7000.52,2595.93,3.36,83.90,0.45,11.31,16.11,16.58,0.01,67.30,0.00,100.00,0.00,0.00,0.00,0.00,11.04,15.04,0.01,73.91,0.00,100.00,0.00,0.00,0.00,0.00,57.84,53.31,4.62 ,4.51 ,0.33 ,0.33 ,3.00,3.00,3.76,3.18,1.18,1.19,0.01,11.47,1.00,0.22,0.0000,0.0012,  1480,99.75,0.25,0.00,0.00,0.00,43,9764.99,3068.49,2595.93,6.36,159.12,7.52,188.09,
2024-02-22,23:19:41.669,0.48,2.53,0.19,1.18,0.44,30.42,0.99,0.32,0.0000,0.0012,  8640,0.25,1.33,99,41,25011.33,9875.98,2598.67,5.07,126.63,0.96,24.06,0.23,1.68,0.14,1.23,0.03,9.33,1.00,0.41,0.0000,0.0008, 23600,1.00,0.01,99,33,11890.33,7078.68,2598.67,3.36,83.99,0.46,11.44,16.04,15.50,0.00,68.47,0.00,100.00,0.00,0.00,0.00,0.00,11.06,13.18,0.00,75.76,0.00,100.00,0.00,0.00,0.00,0.00,57.82,53.31,4.62 ,4.52 ,0.00 ,0.00 ,3.00,3.00,3.78,3.18,1.19,1.19,0.01,11.54,1.00,0.22,0.0000,0.0012,  1280,99.81,0.19,0.00,0.00,0.00,43,9812.49,3085.14,2598.67,6.36,159.03,7.55,188.80,
2024-02-22,23:19:42.669,0.48,2.50,0.19,1.18,0.51,30.34,0.98,0.32,0.0000,0.0012,  8360,0.26,1.34,99,42,24922.32,9961.16,2595.82,5.00,125.10,0.96,24.00,0.23,1.66,0.14,1.23,0.04,9.22,1.00,0.41,0.0000,0.0008, 23320,0.99,0.01,99,33,11870.45,7129.97,2595.82,3.33,83.24,0.46,11.43,16.22,15.65,0.00,68.13,0.00,100.00,0.00,0.00,0.00,0.00,11.16,13.14,0.00,75.70,0.00,100.00,0.00,0.00,0.00,0.00,57.88,53.29,4.63 ,4.51 ,0.33 ,0.33 ,3.00,3.00,3.77,3.18,1.19,1.19,0.01,11.46,1.00,0.22,0.0000,0.0012,  1400,99.75,0.25,0.00,0.00,0.00,44,9782.81,3077.44,2595.82,6.36,158.94,7.54,188.43,
2024-02-22,23:19:43.670,0.48,2.53,0.19,1.18,0.43,30.40,0.99,0.32,0.0000,0.0012,  8320,0.25,1.33,99,40,25024.36,9873.90,2598.53,5.07,126.72,0.96,24.08,0.23,1.68,0.14,1.23,0.05,9.30,0.99,0.41,0.0000,0.0008, 23240,0.98,0.01,99,33,11894.90,7081.40,2598.53,3.36,83.99,0.46,11.44,16.04,15.47,0.00,68.50,0.00,100.00,0.00,0.00,0.00,0.00,11.06,13.19,0.00,75.74,0.00,100.00,0.00,0.00,0.00,0.00,57.81,53.35,4.62 ,4.51 ,0.33 ,0.27 ,3.00,3.00,3.78,3.18,1.19,1.19,0.01,11.53,1.00,0.22,0.0000,0.0012,  1440,99.82,0.18,0.00,0.00,0.00,43,9812.70,3085.14,2598.53,6.36,159.03,7.55,188.81,
2024-02-22,23:19:44.670,0.48,2.52,0.19,1.18,0.48,30.38,0.98,0.32,0.0000,0.0012,  8560,0.25,1.33,99,41,25014.65,9924.47,2598.70,5.04,126.03,0.96,24.06,0.23,1.68,0.14,1.23,0.04,9.42,1.00,0.41,0.0000,0.0008, 23400,0.97,0.01,99,33,11882.12,7069.64,2598.70,3.36,84.04,0.46,11.43,16.13,15.55,0.01,68.32,0.00,100.00,0.00,0.00,0.00,0.00,11.04,13.27,0.00,75.69,0.00,100.00,0.00,0.00,0.00,0.00,57.91,53.31,4.63 ,4.50 ,0.33 ,0.33 ,3.00,3.00,3.78,3.18,1.19,1.19,0.01,11.50,1.00,0.22,0.0000,0.0012,  1440,99.79,0.21,0.00,0.00,0.00,42,9810.45,3083.17,2598.70,6.36,159.10,7.55,188.76,
2024-02-22,23:19:45.670,0.48,2.53,0.19,1.18,0.45,30.36,0.99,0.32,0.0000,0.0012,  8440,0.25,1.33,99,41,24995.28,9868.34,2596.17,5.07,126.64,0.96,24.07,0.23,1.68,0.14,1.23,0.04,9.28,1.00,0.41,0.0000,0.0008, 23120,0.96,0.01,99,34,11879.77,7057.40,2596.17,3.37,84.17,0.46,11.44,16.04,15.48,0.00,68.48,0.00,100.00,0.00,0.00,0.00,0.00,11.03,13.14,0.01,75.82,0.00,100.00,0.00,0.00,0.00,0.00,57.74,53.34,4.62 ,4.50 ,0.33 ,0.30 ,3.00,3.00,3.77,3.18,1.19,1.19,0.01,11.52,1.00,0.22,0.0000,0.0012,  1520,99.78,0.22,0.00,0.00,0.00,43,9786.81,3081.07,2596.17,6.35,158.82,7.54,188.48,
2024-02-22,23:19:46.670,0.48,2.51,0.19,1.18,0.52,30.61,0.98,0.32,0.0000,0.0012, 10240,0.25,1.32,99,41,24909.43,9919.71,2596.15,5.02,125.56,0.96,23.99,0.23,1.66,0.14,1.22,0.13,10.55,0.99,0.42,0.0000,0.0009, 24080,0.99,0.01,98,33,11847.69,7133.95,2596.15,3.32,83.04,0.46,11.41,16.17,16.15,0.00,67.68,0.00,100.00,0.00,0.00,0.00,0.00,11.22,14.30,0.00,74.48,0.00,100.00,0.00,0.00,0.00,0.00,57.85,53.53,4.63 ,4.52 ,0.33 ,0.33 ,3.00,3.00,3.74,3.16,1.18,1.19,0.01,11.50,1.00,0.22,0.0000,0.0012,  1800,99.70,0.30,0.00,0.00,0.00,43,9703.49,3071.27,2596.15,6.32,157.97,7.48,186.88,
2024-02-22,23:19:47.670,0.49,2.61,0.19,1.19,0.17,31.35,0.99,0.32,0.0000,0.0012, 10720,0.18,1.13,99,41,25598.78,9790.43,2598.68,5.23,130.73,0.99,24.63,0.23,1.70,0.14,1.23,0.09,9.24,0.99,0.41,0.0000,0.0008, 23640,1.04,0.01,99,33,11895.79,7016.52,2598.68,3.39,84.77,0.46,11.44,15.89,15.43,0.00,68.68,0.00,100.00,0.00,0.00,0.00,0.00,10.94,13.06,0.00,75.99,0.00,100.00,0.00,0.00,0.00,0.00,57.85,53.33,4.57 ,4.52 ,0.33 ,0.33 ,3.00,3.00,3.75,3.16,1.19,1.19,0.00,11.94,1.00,0.22,0.0000,0.0012,  2280,99.80,0.20,0.00,0.00,0.00,43,9734.85,3085.43,2598.68,6.31,157.76,7.49,187.30,
2024-02-22,23:19:48.671,0.47,2.07,0.23,1.16,0.89,31.57,0.97,0.35,0.0000,0.0013, 14960,0.29,1.21,98,41,24641.02,11876.77,2598.26,4.15,103.74,0.95,23.71,0.22,1.29,0.17,1.19,0.46,12.50,0.96,0.41,0.0000,0.0011, 25240,1.09,0.03,97,33,11387.11,8826.24,2598.26,2.58,64.51,0.44,10.96,19.71,20.10,0.09,60.10,0.00,100.00,0.00,0.00,0.00,0.00,14.28,18.20,0.09,67.43,0.00,100.00,0.00,0.00,0.00,0.00,59.26,54.95,4.62 ,4.56 ,0.33 ,0.30 ,3.00,3.00,3.64,3.11,1.17,1.17,0.00,10.84,1.00,0.22,0.0000,0.0011,  1680,99.71,0.29,0.00,0.00,0.00,43,9446.88,3037.80,2598.26,6.22,155.49,7.27,181.78,
2024-02-22,23:19:49.670,0.49,2.64,0.19,1.19,0.08,31.51,1.00,0.32,0.0000,0.0012, 14800,0.15,1.25,99,40,25612.70,9715.44,2596.07,5.27,131.81,0.99,24.67,0.23,1.71,0.13,1.23,0.10,9.26,0.99,0.41,0.0000,0.0008, 23640,1.07,0.01,99,33,11882.80,6966.16,2596.07,3.41,85.29,0.46,11.44,15.77,15.54,0.01,68.68,0.00,100.00,0.00,0.00,0.00,0.00,10.87,13.28,0.00,75.84,0.00,100.00,0.00,0.00,0.00,0.00,57.72,53.36,4.60 ,4.53 ,0.33 ,0.27 ,3.00,3.00,3.75,3.16,1.19,1.19,0.00,12.00,1.00,0.22,0.0000,0.0012,  3000,99.83,0.17,0.00,0.00,0.00,42,9731.75,3083.65,2596.07,6.31,157.80,7.50,187.44,
2024-02-22,23:19:50.670,0.49,2.62,0.19,1.19,0.10,31.65,1.00,0.32,0.0000,0.0012, 14800,0.15,1.24,99,40,25482.93,9722.34,2598.18,5.24,131.05,0.98,24.52,0.23,1.71,0.13,1.23,0.04,9.27,1.00,0.41,0.0000,0.0008, 23560,1.03,0.01,99,33,11906.04,6948.28,2598.18,3.43,85.68,0.46,11.46,15.78,15.62,0.00,68.60,0.00,100.00,0.00,0.00,0.00,0.00,10.83,13.26,0.00,75.90,0.00,100.00,0.00,0.00,0.00,0.00,57.80,53.37,4.59 ,4.52 ,0.33 ,0.30 ,3.00,3.00,3.74,3.15,1.19,1.19,0.00,12.03,1.00,0.22,0.0000,0.0012,  3040,99.78,0.22,0.00,0.00,0.00,44,9723.38,3083.30,2598.18,6.31,157.68,7.48,187.12,
2024-02-22,23:19:51.671,0.49,2.61,0.19,1.18,0.07,31.58,1.00,0.32,0.0000,0.0013, 14840,0.14,1.24,99,41,25247.55,9670.58,2597.29,5.22,130.54,0.97,24.30,0.23,1.71,0.13,1.22,0.05,9.36,0.99,0.41,0.0000,0.0008, 23560,1.01,0.01,99,34,11773.84,6880.94,2597.29,3.42,85.55,0.45,11.33,15.72,16.16,0.00,68.12,0.00,100.00,0.00,0.00,0.00,0.00,10.82,14.99,0.01,74.18,0.00,100.00,0.00,0.00,0.00,0.00,57.84,53.46,4.59 ,4.52 ,0.33 ,0.19 ,3.00,3.00,3.74,3.15,1.19,1.19,0.00,12.04,1.00,0.22,0.0000,0.0012,  3120,99.82,0.18,0.00,0.00,0.00,43,9705.96,3078.62,2597.29,6.31,157.64,7.47,186.85,
2024-02-22,23:19:52.671,0.49,2.61,0.19,1.19,0.10,31.61,1.00,0.32,0.0000,0.0012, 14920,0.15,1.24,99,41,25594.89,9789.93,2597.30,5.23,130.72,0.99,24.64,0.23,1.70,0.13,1.23,0.04,9.23,1.00,0.41,0.0000,0.0008, 23000,0.99,0.00,99,32,11896.46,6997.78,2597.30,3.40,85.00,0.46,11.45,15.90,15.62,0.00,68.48,0.00,100.00,0.00,0.00,0.00,0.00,10.92,13.19,0.01,75.88,0.00,100.00,0.00,0.00,0.00,0.00,57.83,53.38,4.62 ,4.51 ,0.33 ,0.27 ,3.00,3.00,3.74,3.15,1.19,1.19,0.00,12.02,1.00,0.23,0.0000,0.0012,  3160,99.81,0.19,0.00,0.00,0.00,44,9715.04,3083.33,2597.30,6.30,157.54,7.48,187.02,
2024-02-22,23:19:53.671,0.49,2.63,0.19,1.19,0.07,31.62,1.00,0.32,0.0000,0.0012, 14800,0.14,1.23,99,41,25449.39,9684.99,2597.49,5.26,131.39,0.98,24.49,0.23,1.72,0.13,1.23,0.05,9.27,0.99,0.41,0.0000,0.0008, 23080,0.98,0.01,99,33,11877.57,6920.85,2597.49,3.43,85.81,0.46,11.43,15.71,15.49,0.00,68.79,0.00,100.00,0.00,0.00,0.00,0.00,10.82,13.76,0.01,75.42,0.00,100.00,0.00,0.00,0.00,0.00,57.78,53.41,4.59 ,4.52 ,0.33 ,0.27 ,3.00,3.00,3.75,3.15,1.19,1.19,0.00,12.05,1.00,0.22,0.0000,0.0012,  3200,99.83,0.17,0.00,0.00,0.00,43,9732.74,3085.71,2597.49,6.31,157.71,7.49,187.35,
2024-02-22,23:19:54.671,0.49,2.64,0.19,1.19,0.08,31.65,1.00,0.32,0.0000,0.0012, 14680,0.14,1.23,99,41,25677.47,9718.82,2597.40,5.28,132.10,0.99,24.71,0.23,1.71,0.13,1.23,0.04,9.28,1.00,0.41,0.0000,0.0008, 22960,0.97,0.00,99,33,11886.23,6935.85,2597.40,3.43,85.69,0.46,11.44,15.77,15.51,0.00,68.72,0.00,100.00,0.00,0.00,0.00,0.00,10.83,13.48,0.00,75.69,0.00,100.00,0.00,0.00,0.00,0.00,57.77,53.40,4.61 ,4.52 ,0.33 ,0.30 ,3.00,3.00,3.74,3.15,1.19,1.19,0.00,12.06,1.00,0.23,0.0000,0.0012,  3160,99.84,0.16,0.00,0.00,0.00,43,9726.25,3085.35,2597.40,6.30,157.62,7.49,187.23,
2024-02-22,23:19:55.671,0.49,2.62,0.19,1.19,0.07,31.70,1.00,0.32,0.0000,0.0012, 15240,0.14,1.23,99,41,25377.01,9689.52,2597.70,5.24,130.95,0.98,24.42,0.23,1.72,0.13,1.24,0.03,9.28,1.00,0.41,0.0000,0.0008, 22680,0.95,0.00,99,33,11900.01,6926.88,2597.70,3.44,85.90,0.46,11.45,15.72,15.64,0.01,68.64,0.00,100.00,0.00,0.00,0.00,0.00,10.79,13.12,0.00,76.08,0.00,100.00,0.00,0.00,0.00,0.00,57.81,53.37,4.59 ,4.51 ,0.33 ,0.33 ,3.00,3.00,3.74,3.15,1.19,1.19,0.00,12.05,1.00,0.22,0.0000,0.0012,  3200,99.81,0.19,0.00,0.00,0.00,43,9726.74,3084.80,2597.70,6.31,157.66,7.49,187.22,
2024-02-22,23:19:56.672,0.49,2.62,0.19,1.18,0.15,31.81,1.00,0.32,0.0000,0.0012, 12960,0.15,1.24,99,41,25557.21,9759.44,2597.39,5.24,130.94,0.98,24.60,0.23,1.70,0.14,1.23,0.12,10.53,0.99,0.42,0.0000,0.0009, 23640,0.96,0.01,99,33,11938.41,7029.74,2597.39,3.40,84.91,0.46,11.49,15.85,15.87,0.01,68.27,0.00,100.00,0.00,0.00,0.00,0.00,10.99,13.69,0.00,75.32,0.00,100.00,0.00,0.00,0.00,0.00,57.83,53.58,4.62 ,4.50 ,0.33 ,0.33 ,3.00,3.00,3.74,3.15,1.19,1.19,0.00,12.00,1.00,0.23,0.0000,0.0012,  2680,99.76,0.24,0.00,0.00,0.00,43,9717.46,3080.38,2597.39,6.31,157.73,7.48,187.06,
