cos_way,binary,ddio_ways
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fff80,11111111111110000000,13
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fe000,11111110000000000000,7
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
ffff0,11111111111111110000,16
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
fffe0,11111111111111100000,15
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
ffff8,11111111111111111000,17
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
ff000,11111111000000000000,8
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
ffe00,11111111111000000000,11
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
40000,1000000000000000000,1
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
ffffe,11111111111111111110,19
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
fc000,11111100000000000000,6
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
60000,1100000000000000000,2
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
fff00,11111111111100000000,12
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
ffc00,11111111110000000000,10
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
e0000,11100000000000000000,3
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
fffc0,11111111111111000000,14
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
f8000,11111000000000000000,5
