Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1708645392,Device: id=0,TX,0.80946801029587,9830.1683975687,9959.683279216,1080883396,586197076036
1708645393,Device: id=0,TX,0.81252818818255,9867.3311979296,9997.3357080388,1081695971,587430563496
1708645394,Device: id=0,TX,0.81271402416093,9869.5879901625,9999.6222340283,1082508740,588664345448
1708645395,Device: id=0,TX,0.81271359972529,9869.5828353841,9999.6170113401,1083321477,589898078824
1708645396,Device: id=0,TX,0.81271407714028,9869.5886335429,9999.6228858854,1084134246,591131860776
1708645397,Device: id=0,TX,0.81271452311839,9869.5940495908,9999.6283732897,1084947022,592365653354
1708645398,Device: id=0,TX,0.81271359406915,9869.5827670381,9999.6169420891,1085759784,593599424680
1708645399,Device: id=0,TX,0.81271409530462,9869.5888541305,9999.6231093793,1086572553,594833206632
1708645400,Device: id=0,TX,1.0147921301621,9836.9055535867,9999.2722944127,1087587353,596062829362
1708645401,Device: id=0,TX,1.1925947087469,9807.8916848212,9998.7068382207,1088779962,597288830514
1708645402,Device: id=0,TX,1.1919089763291,9802.2604452795,9992.9658814922,1089971930,598514173746
1708645403,Device: id=0,TX,1.19200135501,9803.0037196102,9993.7239364118,1091163932,599739549874
1708645404,Device: id=0,TX,1.1926147266514,9808.0563123328,9998.874668597,1092356605,600965616818
1708645405,Device: id=0,TX,1.1926851204674,9808.6352308439,9999.4648501186,1093549310,602191716658
1708645406,Device: id=0,TX,1.1926469224716,9808.3210908117,9999.1445984072,1094742024,603417825750
1708645407,Device: id=0,TX,1.1922727480395,9805.2438799205,9996.0075196068,1095934304,604643488690
1708645408,Device: id=0,TX,1.1924997716201,9807.1109218834,9997.9108853427,1097126817,605869391154
1708645409,Device: id=0,TX,1.1926720534082,9808.5359911742,9999.3635197195,1098319553,607095523890
1708645410,Device: id=0,TX,4.9595259377816,9094.4100609612,9887.9342110063,1103279112,608232332726
1708645411,Device: id=0,TX,8.3077303266248,8507.1148304649,9836.3516827248,1111586851,609295723190
1708645412,Device: id=0,TX,8.3111942435029,8510.6629053469,9840.4539843074,1119898089,610359561654
1708645413,Device: id=0,TX,7.9718505344302,8163.1749472566,9438.6710327654,1127869965,611379961782
1708645414,Device: id=0,TX,8.2990735848349,8498.2523748701,9826.1041484437,1136169045,612442244150
1708645415,Device: id=0,TX,8.3175552050236,8517.1765299442,9847.985362748,1144486605,613506891830
1708645416,Device: id=0,TX,8.2835194200629,8482.3197901659,9807.682897376,1152770168,614567187382
1708645417,Device: id=0,TX,8.3072501045013,8506.6271790086,9835.7871957288,1161077420,615630516022
1708645418,Device: id=0,TX,8.3281241494575,8528.0001530379,9860.5000169511,1169405597,616696522806
1708645419,Device: id=0,TX,8.2966291972908,8495.7472740318,9823.2079455983,1177702275,617758497462
1708645420,Device: id=0,TX,6.285037601038,8893.7339563785,9899.3399725446,1183987314,618870214454
1708645421,Device: id=0,TX,4.5100009699615,9236.478914514,9958.0790697078,1188497363,620024786614
1708645422,Device: id=0,TX,4.5100125945783,9236.5068176949,9958.1088328274,1193007382,621179351606
1708645423,Device: id=0,TX,4.406675717902,9024.8708462673,9729.9389611316,1197414075,622307464886
1708645424,Device: id=0,TX,4.5099634843474,9236.404191947,9957.9983494426,1201924054,623462019382
1708645425,Device: id=0,TX,4.5095944817752,9235.648474677,9957.183591761,1206433655,624616477110
1708645426,Device: id=0,TX,4.5077896383178,9231.9521552863,9953.1984974172,1210941495,625770484022
1708645427,Device: id=0,TX,4.5079415369826,9232.2632437546,9953.5338896719,1215449499,626924532918
1708645428,Device: id=0,TX,4.5104641923214,9237.4296418814,9959.1039126528,1219959995,628079219766
1708645429,Device: id=0,TX,4.510773023926,9238.0621290103,9959.7858128385,1224470811,629233988534
1708645430,Device: id=0,TX,2.7438017726603,9531.2812085381,9970.2894921637,1227214742,630425454798
1708645431,Device: id=0,TX,1.1905865492886,9791.3683578604,9981.8622057465,1228405368,631649416398
1708645432,Device: id=0,TX,1.190574467514,9791.2854448202,9981.7773596224,1229595960,632873345102
1708645433,Device: id=0,TX,1.1862676485172,9755.8497174882,9945.6525412509,1230782234,634092832846
1708645434,Device: id=0,TX,1.1900291544743,9786.8007903528,9977.2054550687,1231972314,635316235214
1708645435,Device: id=0,TX,1.1910360523661,9795.0732948818,9985.6390632603,1233163387,636540657358
1708645436,Device: id=0,TX,1.1907893676051,9793.0363355555,9983.5626343723,1234354205,637764816334
1708645437,Device: id=0,TX,1.1909276271738,9794.189829836,9984.7382501838,1235545181,638989139790
1708645438,Device: id=0,TX,1.1910093832537,9794.8539682634,9985.415469584,1236736254,640213561934
1708645439,Device: id=0,TX,1.1908221118662,9793.3056247631,9983.8371626617,1237927136,641437786702
1708645440,Device: id=0,TX,0.98967492332709,9833.2247174952,9991.5727052275,1238916850,642666988324
1708645441,Device: id=0,TX,0.81271404838006,9869.5882842793,9999.6225320201,1239729619,643900770276
1708645442,Device: id=0,TX,0.81257847468464,9867.9418774259,9997.9544333754,1240542260,645134357924
1708645443,Device: id=0,TX,0.81164161608989,9856.5646663351,9986.4273249095,1241353941,646366488292
1708645444,Device: id=0,TX,0.81240671821157,9865.85606654,9995.8411414538,1242166390,647599784484
1708645445,Device: id=0,TX,0.81271407638343,9869.5886243518,9999.6228765731,1242979159,648833566436
1708645446,Device: id=0,TX,0.81271403778419,9869.5881556032,9999.6224016487,1243791928,650067348388
1708645447,Device: id=0,TX,0.81265793851637,9868.9068859867,9998.9321561493,1244604633,651301033188
1708645448,Device: id=0,TX,0.8127140695718,9869.5885416314,9999.6227927629,1245417402,652534815140
1708645449,Device: id=0,TX,0.81271402643148,9869.588017736,9999.622261965,1246230171,653768597092
1708645450,Device: id=0,TX,1.0146616496636,9835.0605227491,9997.4063866953,1247244843,654997992198
1708645451,Device: id=0,TX,1.1923710665631,9806.0606753766,9996.8400460267,1248437259,656223795974
1708645452,Device: id=0,TX,1.1924303501529,9806.531775912,9997.3206319365,1249629709,657449632646
1708645453,Device: id=0,TX,1.1923645172225,9806.0068135939,9996.7851363495,1250822125,658675436422
1708645454,Device: id=0,TX,1.190779040851,9792.9596321942,9983.4842787304,1252012943,659899596426
1708645455,Device: id=0,TX,1.1924659823793,9806.8330391719,9997.6275963526,1253205423,661125464966
1708645456,Device: id=0,TX,1.1890939631654,9779.1097770454,9969.3648111519,1254394548,662347885594
1708645457,Device: id=0,TX,1.1925348145903,9807.3826679673,9998.1882383018,1255587122,663573848710
1708645458,Device: id=0,TX,1.1925258512565,9807.333624718,9998.137760919,1256779666,664799784070
1708645459,Device: id=0,TX,1.1925837004004,9807.7929288467,9998.6063209108,1257972308,666025818118
1708645460,Device: id=0,TX,1.8035890112511,9688.6494498465,9977.2236916467,1259775908,667236906678
1708645461,Device: id=0,TX,2.3403501391431,9586.0710979757,9960.5271202386,1262116293,668435183414
1708645462,Device: id=0,TX,2.3403182664665,9585.940547491,9960.3914701256,1264456645,669633443254
1708645463,Device: id=0,TX,2.3408541555693,9588.1355492274,9962.6722141185,1266797511,670831966262
1708645464,Device: id=0,TX,2.3095223200374,9459.8003508927,9829.3239220986,1269107048,672014448822
1708645465,Device: id=0,TX,2.3390616416086,9580.7934120423,9955.0432746997,1271446120,673212053302
1708645466,Device: id=0,TX,2.3407405172847,9587.6700868801,9962.1885696456,1273786923,674410544054
1708645467,Device: id=0,TX,2.3396806246167,9583.3287664711,9957.6776664098,1276126635,675608476214
1708645468,Device: id=0,TX,2.3412715417121,9589.8410669829,9964.4445136568,1278467949,676807228086
1708645469,Device: id=0,TX,2.3411359329806,9589.2938054816,9963.8755547585,1280809101,678005898038
1708645470,Device: id=0,TX,2.34092321574,9588.4184197206,9962.966134239,1283150062,679204469686
1708645471,Device: id=0,TX,2.3405616388233,9586.9374006405,9961.4272628522,1285490639,680402844726
1708645472,Device: id=0,TX,2.3396921982742,9583.3761722005,9957.7269239244,1287830384,681600793782
1708645473,Device: id=0,TX,2.3406809357638,9587.4260409202,9961.9349906424,1290171089,682799234358
1708645474,Device: id=0,TX,2.3396620227615,9583.2525732981,9957.59849694,1292510802,683997167030
1708645475,Device: id=0,TX,2.3204581637084,9504.5935665798,9875.8668727731,1294831283,685185252918
1708645476,Device: id=0,TX,2.3408443608008,9588.0954299288,9962.6305276569,1297172195,686383799478
1708645477,Device: id=0,TX,2.3407162115988,9587.5705307176,9962.0851245734,1299512918,687582249270
1708645478,Device: id=0,TX,2.340791553866,9587.8791326882,9962.4057813068,1301853750,688780754870
1708645479,Device: id=0,TX,2.3411142162451,9589.200757791,9963.7790323902,1304194903,689979424822
1708645480,Device: id=0,TX,1.527458212922,9738.6760461237,9983.0693601913,1305722394,691196785458
1708645481,Device: id=0,TX,0.8127140506506,9869.5883118527,9999.6225599568,1306535163,692430567410
1708645482,Device: id=0,TX,0.81271406351702,9869.5884681023,9999.622718265,1307347932,693664349362
1708645483,Device: id=0,TX,0.81271404081158,9869.5881923678,9999.6224388976,1308160701,694898131314
1708645484,Device: id=0,TX,0.81271408773615,9869.588762219,9999.6230162568,1308973470,696131913266
1708645485,Device: id=0,TX,0.81226352723714,9864.1171555546,9994.0793199126,1309785791,697365015154
1708645486,Device: id=0,TX,0.81229404562773,9864.4877704721,9994.4548177726,1310598112,698598117042
1708645487,Device: id=0,TX,0.81271404535267,9869.5882475147,9999.6224947711,1311410881,699831898994
1708645488,Device: id=0,TX,0.81271405821908,9869.5884037642,9999.6226530793,1312223650,701065680946
1708645489,Device: id=0,TX,0.81271403248626,9869.5880912652,9999.622336463,1313036419,702299462898
1708645490,Device: id=0,TX,2.7792832657658,9528.2407905099,9972.9261130325,1315815704,703490493740
1708645491,Device: id=0,TX,4.5089146161958,9234.2540620019,9955.6804005932,1320324667,704644787884
1708645492,Device: id=0,TX,4.5096896584211,9235.8454444377,9957.395789785,1324834395,705799278380
1708645493,Device: id=0,TX,4.5097454598859,9235.9576778571,9957.5169514388,1329344188,706953785260
1708645494,Device: id=0,TX,4.5055155095973,9227.2947396676,9948.1772212032,1333849758,708107211052
1708645495,Device: id=0,TX,4.5101432624014,9236.7723774057,9958.3952993899,1338359935,709261816236
1708645496,Device: id=0,TX,4.3852031409191,8980.8950086129,9682.5275111599,1342745183,710384439596
1708645497,Device: id=0,TX,4.5074936831729,9231.3460391441,9952.5450284518,1347252703,711538364588
1708645498,Device: id=0,TX,4.5095142584603,9235.4841773322,9957.0064586858,1351762241,712692806188
1708645499,Device: id=0,TX,4.5101819331969,9236.8515752005,9958.480684512,1356272481,713847427500
1708645500,Device: id=0,TX,2.538606095368,9571.8642063307,9978.0411815896,1358811278,715044000502
1708645501,Device: id=0,TX,0.81271402567463,9869.5880085448,9999.6222526528,1359624047,716277782454
1708645502,Device: id=0,TX,0.81271361259219,9869.5829916396,9999.6171696544,1360436784,717511515830
1708645503,Device: id=0,TX,0.81271406048962,9869.5884313377,9999.622681016,1361249553,718745297782
1708645504,Device: id=0,TX,0.81256474730058,9867.7751713859,9997.785530954,1362062130,719978788278
1708645505,Device: id=0,TX,0.81271402189039,9869.5879625891,9999.6222060915,1362874899,721212570230
1708645506,Device: id=0,TX,0.81113323419794,9850.3908761514,9980.1721936231,1363686036,722443874806
1708645507,Device: id=0,TX,0.81271406578756,9869.5884956757,9999.6227462017,1364498805,723677656758
1708645508,Device: id=0,TX,0.81271355128518,9869.5822471281,9999.6164153337,1365311542,724911390134
1708645509,Device: id=0,TX,0.8127140869793,9869.5887530279,9999.6230069446,1366124311,726145172086
1708645510,Device: id=0,TX,1.0166168489468,9829.3301974874,9991.9888933189,1367140967,727373885678
1708645511,Device: id=0,TX,1.1961253141978,9798.6595979062,9990.0396481779,1368337095,728598720878
1708645512,Device: id=0,TX,1.1956761871927,9794.9721575115,9986.2803474623,1369532776,729823097326
1708645513,Device: id=0,TX,1.1956115797941,9794.4347021669,9985.732554934,1370728426,731047441006
1708645514,Device: id=0,TX,1.1957590199549,9795.6507237699,9986.9721669627,1371924235,732271948526
1708645515,Device: id=0,TX,1.1958965112858,9796.7770526957,9988.1204945014,1373120172,733496587118
1708645516,Device: id=0,TX,1.1944218305122,9784.7046595473,9975.8121524292,1374314604,734719685614
1708645517,Device: id=0,TX,1.1939668383399,9780.9609803386,9971.995674473,1375508622,735942358126
1708645518,Device: id=0,TX,1.195268537792,9791.6326937928,9982.8756598395,1376703924,737166346478
1708645519,Device: id=0,TX,1.1959995228977,9797.6209239407,9988.9808476043,1377899984,738391111022
1708645520,Device: id=0,TX,1.1955956144035,9794.3121053219,9985.6074036264,1379095601,739615421934
1708645521,Device: id=0,TX,1.1959828590264,9797.4926051299,9988.8498625741,1380291601,740840126062
1708645522,Device: id=0,TX,1.1953542149703,9792.3263691365,9983.5830435317,1381486963,742064174830
1708645523,Device: id=0,TX,1.1956109914792,9794.4462661935,9985.7440248301,1382682579,743288485742
1708645524,Device: id=0,TX,1.1912292639502,9758.5347707927,9949.1314530248,1383873848,744508343278
1708645525,Device: id=0,TX,1.1957722898802,9795.7676226706,9987.0911890514,1385069653,745732847726
1708645526,Device: id=0,TX,1.1956525190339,9794.7782680965,9986.082671142,1386265334,746957224174
1708645527,Device: id=0,TX,1.193629298123,9778.2040424379,9969.1847301376,1387458999,748179536238
1708645528,Device: id=0,TX,1.1956645327963,9794.8684933027,9986.1748185501,1388654713,749403945454
1708645529,Device: id=0,TX,1.1960045917011,9797.6624475776,9989.0231822498,1389850778,750628715118
1708645530,Device: id=0,TX,0.99174917028707,9836.093942267,9994.773809513,1390842572,751858282438
1708645531,Device: id=0,TX,0.81271402340408,9869.5879809714,9999.622224716,1391655341,753092064390
1708645532,Device: id=0,TX,0.81271407714028,9869.5886335429,9999.6228858854,1392468110,754325846342
1708645533,Device: id=0,TX,0.81267750158434,9869.1444596165,9999.17285987,1393280815,755559531142
1708645534,Device: id=0,TX,0.81232160022778,9864.822394034,9994.7938500704,1394093200,756792730182
1708645535,Device: id=0,TX,0.81259469820965,9868.1388956916,9998.1540474051,1394905841,758026317830
1708645536,Device: id=0,TX,0.81236140786154,9865.3058173935,9995.2836426513,1395718226,759259516870
1708645537,Device: id=0,TX,0.81197987059155,9860.6724287532,9990.5892080478,1396530227,760492132998
1708645538,Device: id=0,TX,0.8123372837579,9865.0128546091,9994.9868200104,1397342612,761725332038
1708645539,Device: id=0,TX,0.81242773711934,9866.1113198682,9996.0997578073,1398155061,762958628230
1708645540,Device: id=0,TX,0.81230331415928,9864.6003273923,9994.5688576578,1398967382,764191730118
1708645541,Device: id=0,TX,0.81240502122111,9865.8354583111,9995.8202617065,1399779831,765425026310
1708645542,Device: id=0,TX,0.81237413018114,9865.4603170686,9995.4401778975,1400592216,766658225350
1708645543,Device: id=0,TX,0.8123439191053,9865.0934341771,9995.0684612339,1401404601,767891424390
1708645544,Device: id=0,TX,0.81247893956416,9866.7331225333,9996.7297528636,1402217114,769124817734
1708645545,Device: id=0,TX,0.81257535932313,9867.9040436425,9997.9161011342,1403029691,770358308230
1708645546,Device: id=0,TX,0.81230205307583,9864.5850128122,9994.5533413044,1403842012,771591410118
1708645547,Device: id=0,TX,0.8125105596121,9867.1171159627,9997.1188055007,1404654525,772824803462
1708645548,Device: id=0,TX,0.80789261234435,9811.0367644803,9940.2995824554,1405462430,774051201862
1708645549,Device: id=0,TX,0.81237468928841,9865.4671068596,9995.4470571458,1406274815,775284400902
1708645550,Device: id=0,TX,0.81231419882631,9864.7325106398,9994.702782452,1407087136,776517502790
1708645551,Device: id=0,TX,0.81247631097661,9866.7012010021,9996.6974107584,1407899649,777750896134
1708645552,Device: id=0,TX,0.81245800515957,9866.4788954105,9996.472176236,1408712162,778984289478
1708645553,Device: id=0,TX,0.81262683085879,9868.529114143,9998.5494070804,1409524803,780217877126
1708645554,Device: id=0,TX,0.81251632812088,9867.1871695302,9997.1897820295,1410337380,781451367622
1708645555,Device: id=0,TX,0.81249369901319,9866.9123610804,9996.9113529225,1411149893,782684760966
1708645556,Device: id=0,TX,0.81240784756015,9865.8819247136,9995.8671803232,1411962346,783918064748
1708645557,Device: id=0,TX,0.8124326547128,9866.1588951858,9996.1481199398,1412774791,785151353350
1708645558,Device: id=0,TX,0.81170293064925,9857.3092699425,9987.1817388464,1413586504,786383532294
1708645559,Device: id=0,TX,0.8124388685548,9866.2464998681,9996.2367188369,1414398953,787616828486
1708645560,Device: id=0,TX,1.0150785251195,9814.900740135,9977.3133041542,1415414072,788843739998
1708645561,Device: id=0,TX,1.192979665928,9772.8740638785,9963.750810427,1416607098,790065396702
1708645562,Device: id=0,TX,1.1935463215454,9777.5242984284,9968.4917098757,1417800699,791287643230
1708645563,Device: id=0,TX,1.1930680173988,9773.6060306574,9964.4969134412,1418993788,792509365470
1708645564,Device: id=0,TX,1.1928653206297,9771.9537305447,9962.8121818455,1420186716,793730923870
1708645565,Device: id=0,TX,1.1923701412176,9767.8808370585,9958.6600596533,1421379102,794951925214
1708645566,Device: id=0,TX,1.1919220411342,9764.2263849322,9954.9339115137,1422571070,796172500574
1708645567,Device: id=0,TX,1.192858740623,9771.8834436894,9962.7408421891,1423763968,797394026206
1708645568,Device: id=0,TX,1.19331952355,9775.6745609061,9966.6056846741,1424957306,798616004446
1708645569,Device: id=0,TX,1.1925909391905,9769.6978059929,9960.5123562634,1426149921,799837241310
1708645570,Device: id=0,TX,1.1926807644046,9770.4254623271,9961.2543846318,1427342627,801058570334
1708645571,Device: id=0,TX,1.1930602563345,9773.5424520653,9964.4320930788,1428535716,802280292574
1708645572,Device: id=0,TX,1.1929298919289,9772.4745068687,9963.3432895773,1429728677,803501883742
1708645573,Device: id=0,TX,1.1926398865034,9770.1069742084,9960.9293560489,1430921349,804723179998
1708645574,Device: id=0,TX,1.1931405589401,9774.1920990101,9965.0945884405,1432114503,805944967774
1708645575,Device: id=0,TX,1.1932633212317,9775.2059596363,9966.1280910334,1433307784,807166886622
1708645576,Device: id=0,TX,1.1931741387473,9774.475376875,9965.3832390745,1434501001,808388739934
1708645577,Device: id=0,TX,1.1932615220452,9775.1912207114,9966.1130642387,1435694282,809610658782
1708645578,Device: id=0,TX,1.1930081782016,9773.1240197868,9964.0053282991,1436887338,810832348254
1708645579,Device: id=0,TX,1.1922951136099,9767.2662110384,9958.0334292159,1438079660,812053284062
1708645580,Device: id=0,TX,0.99026269943689,9819.7500472044,9978.1920791143,1439069950,813280786658
1708645581,Device: id=0,TX,0.81207616000464,9861.8417678199,9991.7739534206,1439882079,814513597090
1708645582,Device: id=0,TX,0.81199096261875,9860.8071301796,9990.7256841986,1440694080,815746213218
1708645583,Device: id=0,TX,0.81203471240232,9861.3505714059,9991.2761253902,1441506121,816978891584
1708645584,Device: id=0,TX,0.8118443209674,9859.0141704207,9988.9092617755,1442317986,818211299746
1708645585,Device: id=0,TX,0.81229828951773,9864.5393082143,9994.5070345371,1443130307,819444401634
1708645586,Device: id=0,TX,0.81217954816199,9863.0973130633,9993.0460407693,1443942500,820677309218
1708645587,Device: id=0,TX,0.81221008245498,9863.4681219756,9993.4217351684,1444754757,821910313954
1708645588,Device: id=0,TX,0.81202522690951,9861.2232361337,9991.1472724392,1445566822,823143027234
1708645589,Device: id=0,TX,0.81201049297887,9861.0443074818,9990.9659863584,1446378887,824375740514
1708645590,Device: id=0,TX,1.0128288190944,9815.1058568719,9977.158467927,1447391767,825602690744
1708645591,Device: id=0,TX,1.1890917938005,9779.0837123925,9969.3383994006,1448580888,826825106232
1708645592,Device: id=0,TX,1.1891516027206,9779.5755809762,9969.8398374115,1449770073,828047587512
1708645593,Device: id=0,TX,1.1893182657432,9780.9462178455,9971.2371403644,1450959453,829270269252
1708645594,Device: id=0,TX,1.1890369675239,9778.6410448754,9968.8869596793,1452148538,830492648760
1708645595,Device: id=0,TX,1.189262661271,9780.4889265975,9970.7709524008,1453337851,831715261624
1708645596,Device: id=0,TX,1.1895173000549,9782.5830759644,9972.9058439731,1454527420,832938137656
1708645597,Device: id=0,TX,1.1893576466915,9781.2700865078,9971.5673099784,1455716797,834160816312
1708645598,Device: id=0,TX,1.1892261035544,9780.1882757702,9970.4644523389,1456906046,835383363384
1708645599,Device: id=0,TX,1.1885456280751,9774.5920452918,9964.7593457838,1458094592,836605187772
1708645600,Device: id=0,TX,0.98706186759526,9815.1084416696,9973.0383404848,1459081714,837832151070
1708645601,Device: id=0,TX,0.81209513944656,9862.0843974367,9992.0196197481,1459893811,839064914444
1708645602,Device: id=0,TX,0.81216945276856,9862.9625710959,9992.9096835389,1460706004,840297820510
1708645603,Device: id=0,TX,0.81235141776084,9865.1844977473,9995.160724589,1461518389,841531019550
1708645604,Device: id=0,TX,0.8120885756435,9861.9925431682,9991.9267152712,1462330518,842763829982
1708645605,Device: id=0,TX,0.81208536676533,9861.9535745956,9991.8872332781,1463142647,843996640414
1708645606,Device: id=0,TX,0.81225908325966,9864.0631879529,9994.0246412745,1463954968,845229742302
1708645607,Device: id=0,TX,0.8124559078441,9866.4534256401,9996.4463708951,1464767481,846463135646
1708645608,Device: id=0,TX,0.81210070729259,9862.1398697486,9992.0759829154,1465579610,847695946078
1708645609,Device: id=0,TX,0.81217016073133,9862.9833122339,9992.930537951,1466391803,848928853662
1708645610,Device: id=0,TX,4.6740156999193,8999.9591146391,9747.8016266262,1471065837,850053852956
1708645611,Device: id=0,TX,8.3100930561583,8509.5352895061,9839.1501784914,1479375936,851117545628
1708645612,Device: id=0,TX,8.3235462870678,8523.3103739649,9855.0777798958,1487699543,852182967196
1708645613,Device: id=0,TX,8.3307109957645,8530.6480596629,9863.5618189852,1496030268,853249299996
1708645614,Device: id=0,TX,8.316505145643,8516.1012691384,9846.7420924413,1504346835,854313820572
1708645615,Device: id=0,TX,8.3188403526246,8518.4935450867,9849.5080015067,1512665682,855378633116
1708645616,Device: id=0,TX,8.3109216370527,8510.3827323452,9840.1301942737,1520976630,856442434332
1708645617,Device: id=0,TX,8.3159530749621,8515.5359487612,9846.0884407551,1529292631,857506882460
1708645618,Device: id=0,TX,8.3184998234093,8518.1438191712,9849.1037909166,1537611159,858571654044
1708645619,Device: id=0,TX,8.3234990393139,8523.2640402505,9855.0238865407,1545934715,859637069340
1708645620,Device: id=0,TX,4.3139632114869,9233.2854141572,9923.5195279951,1550248870,860791281328
1708645621,Device: id=0,TX,0.81195962925485,9860.4266182375,9990.3401589182,1551060871,862023897456
1708645622,Device: id=0,TX,0.81204732200169,9861.4915586306,9991.4191301508,1551872936,863256610736
1708645623,Device: id=0,TX,0.81218497074821,9863.1631648762,9993.1127601959,1552685129,864489518320
1708645624,Device: id=0,TX,0.81139422122375,9853.5603034016,9983.3833787974,1553496586,865721308656
1708645625,Device: id=0,TX,0.81193168034192,9860.0872061451,9989.9962749998,1554308523,866953827632
1708645626,Device: id=0,TX,0.81197277149021,9860.5862173637,9990.5018608022,1555120524,868186443760
1708645627,Device: id=0,TX,0.812634701702,9868.6246975552,9998.6462498275,1555933165,869420031408
1708645628,Device: id=0,TX,0.81271413176971,9869.5892969757,9999.6235580589,1556745935,870653814878
1708645629,Device: id=0,TX,0.81271381664793,9869.5854701138,9999.6196807775,1557558703,871887595312
1708645630,Device: id=0,TX,0.81271403399995,9869.5881096474,9999.6223550874,1558371472,873121377264
1708645631,Device: id=0,TX,0.81231069993537,9864.6900201562,9994.6597321458,1559183793,874354479152
1708645632,Device: id=0,TX,0.81271397647953,9869.5874111202,9999.6216473569,1559996562,875588261104
1708645633,Device: id=0,TX,0.81271360805093,9869.5829364906,9999.6171137787,1560809299,876821994480
1708645634,Device: id=0,TX,0.812713984048,9869.5875030317,9999.6217404794,1561622068,878055776432
1708645635,Device: id=0,TX,0.81271400826713,9869.5877971484,9999.6220384711,1562434837,879289558384
1708645636,Device: id=0,TX,0.81271395755834,9869.5871813415,9999.6214145509,1563247606,880523340336
1708645637,Device: id=0,TX,0.81271402945887,9869.5880545006,9999.622299214,1564060375,881757122288
1708645638,Device: id=0,TX,0.8127140014555,9869.5877144281,9999.621954661,1564873144,882990904240
1708645639,Device: id=0,TX,0.8127135573402,9869.5823206601,9999.6164898345,1565685881,884224637616
1708645640,Device: id=0,TX,4.8270539270369,9153.8799401552,9926.2085684811,1570512939,885368873574
1708645641,Device: id=0,TX,8.0610754925996,8254.541304422,9544.3133832379,1578574032,886400693478
1708645642,Device: id=0,TX,8.3269985913461,8526.8434855504,9859.1632601658,1586901063,887466553062
1708645643,Device: id=0,TX,8.3254335314399,8525.2470081888,9857.3163732192,1595226512,888532210918
1708645644,Device: id=0,TX,8.30568838422,8505.0259294362,9833.9360709114,1603532242,889595344486
1708645645,Device: id=0,TX,8.3001658700054,8499.3688268863,9827.3953660872,1611832414,890657766374
1708645646,Device: id=0,TX,8.3192103477309,8518.8713960764,9849.9450517134,1620151637,891722626918
1708645647,Device: id=0,TX,8.3254079478358,8525.2177385838,9857.2830102376,1628477106,892788286950
1708645648,Device: id=0,TX,8.3284071530982,8528.2899487656,9860.8350932613,1636805570,893854330470
1708645649,Device: id=0,TX,8.3192127016284,8518.8738064675,9849.9478387281,1645124805,894919192550
1708645650,Device: id=0,TX,4.2912198176013,9223.4336570051,9910.0288278213,1649416132,896072150554
1708645651,Device: id=0,TX,0.81195684357905,9860.3927890287,9990.3058840014,1650228133,897304766682
1708645652,Device: id=0,TX,0.81263663992053,9868.6482352546,9998.6700976419,1651040774,898538354330
1708645653,Device: id=0,TX,0.81271402340408,9869.5879809714,9999.622224716,1651853543,899772136282
1708645654,Device: id=0,TX,0.81261295435125,9868.3605984632,9998.3786711594,1652666216,901005772506
1708645655,Device: id=0,TX,0.81252573500574,9867.3014066113,9997.3055242122,1653478793,902239263002
1708645656,Device: id=0,TX,0.81271398026377,9869.5874570759,9999.6216939181,1654291562,903473044954
1708645657,Device: id=0,TX,0.81271404232528,9869.5882107501,9999.6224575221,1655104331,904706826906
1708645658,Device: id=0,TX,0.81268152117771,9869.1932735034,9999.2223168918,1655917036,905940511706
1708645659,Device: id=0,TX,0.81271395453095,9869.5871445769,9999.6213773019,1656729805,907174293658
1708645660,Device: id=0,TX,0.81271402643148,9869.588017736,9999.622261965,1657542574,908408075610
1708645661,Device: id=0,TX,0.81223355076176,9863.7531207718,9993.7104888937,1658354831,909641080346
1708645662,Device: id=0,TX,0.81220725963264,9863.4338416598,9993.387003201,1659167088,910874085082
1708645663,Device: id=0,TX,0.81271401659245,9869.587898251,9999.6221409058,1659979857,912107867034
1708645664,Device: id=0,TX,0.81268898905352,9869.2839632851,9999.3142015336,1660792562,913341551834
1708645665,Device: id=0,TX,0.8106811998643,9844.9013717254,9974.6103637037,1661603285,914572227958
1708645666,Device: id=0,TX,0.81271199326553,9869.5633269692,9999.5972458917,1662416052,915806006874
1708645667,Device: id=0,TX,0.81268379248125,9869.2208561825,9999.2502629795,1663228757,917039691674
1708645668,Device: id=0,TX,0.81271400448289,9869.5877511927,9999.6219919099,1664041526,918273473626
1708645669,Device: id=0,TX,0.81270756678749,9869.5095719077,9999.5427825937,1664854295,919507255578
1708645670,Device: id=0,TX,1.0151129624601,9831.3996012145,9993.8176752082,1665869415,920736189048
1708645671,Device: id=0,TX,1.1915467758871,9799.2734851266,9989.9209692685,1667061000,921961137528
1708645672,Device: id=0,TX,1.1899561964189,9786.2007832978,9976.5937747248,1668251016,923184474104
1708645673,Device: id=0,TX,1.1908578909747,9793.5998716879,9984.1371342439,1669441898,924408698872
1708645674,Device: id=0,TX,1.1911985892952,9796.4182223619,9987.0099966492,1670633099,925633253628
1708645675,Device: id=0,TX,1.1908664677958,9793.6786314281,9984.2172662754,1671824011,926857510264
1708645676,Device: id=0,TX,1.190894920477,9793.9126263058,9984.4558135821,1673014956,928081800824
1708645677,Device: id=0,TX,1.1908557815646,9793.5825239266,9984.119448977,1674205838,929306025592
