System-Date,System-Time,Socket 0-EXEC,Socket 0-IPC,Socket 0-FREQ,Socket 0-AFREQ,Socket 0-L3MISS,Socket 0-L2MISS,Socket 0-L3HIT,Socket 0-L2HIT,Socket 0-L3MPI,Socket 0-L2MPI,Socket 0-L3OCC,Socket 0-READ,Socket 0-WRITE,Socket 0-LOCAL,Socket 0-TEMP,Socket 0-INST,Socket 0-ACYC,Socket 0-TIME(ticks),Socket 0-PhysIPC,Socket 0-PhysIPC%,Socket 0-INSTnom,Socket 0-INSTnom%,Socket 1-EXEC,Socket 1-IPC,Socket 1-FREQ,Socket 1-AFREQ,Socket 1-L3MISS,Socket 1-L2MISS,Socket 1-L3HIT,Socket 1-L2HIT,Socket 1-L3MPI,Socket 1-L2MPI,Socket 1-L3OCC,Socket 1-READ,Socket 1-WRITE,Socket 1-LOCAL,Socket 1-TEMP,Socket 1-INST,Socket 1-ACYC,Socket 1-TIME(ticks),Socket 1-PhysIPC,Socket 1-PhysIPC%,Socket 1-INSTnom,Socket 1-INSTnom%,SKT0 Core C-State-C0res%,SKT0 Core C-State-C1res%,SKT0 Core C-State-C3res%,SKT0 Core C-State-C6res%,SKT0 Core C-State-C7res%,SKT0 Package C-State-C0res%,SKT0 Package C-State-C2res%,SKT0 Package C-State-C3res%,SKT0 Package C-State-C6res%,SKT0 Package C-State-C7res%,SKT1 Core C-State-C0res%,SKT1 Core C-State-C1res%,SKT1 Core C-State-C3res%,SKT1 Core C-State-C6res%,SKT1 Core C-State-C7res%,SKT1 Package C-State-C0res%,SKT1 Package C-State-C2res%,SKT1 Package C-State-C3res%,SKT1 Package C-State-C6res%,SKT1 Package C-State-C7res%,Proc Energy (Joules)-SKT0,Proc Energy (Joules)-SKT1,DRAM Energy (Joules)-SKT0,DRAM Energy (Joules)-SKT1,LLCRDMISSLAT (ns)-SKT0,LLCRDMISSLAT (ns)-SKT1,UncFREQ (Ghz)-SKT0,UncFREQ (Ghz)-SKT1,Core3 (Socket 0)-EXEC,Core3 (Socket 0)-IPC,Core3 (Socket 0)-FREQ,Core3 (Socket 0)-AFREQ,Core3 (Socket 0)-L3MISS,Core3 (Socket 0)-L2MISS,Core3 (Socket 0)-L3HIT,Core3 (Socket 0)-L2HIT,Core3 (Socket 0)-L3MPI,Core3 (Socket 0)-L2MPI,Core3 (Socket 0)-L3OCC,Core3 (Socket 0)-C0res%,Core3 (Socket 0)-C1res%,Core3 (Socket 0)-C3res%,Core3 (Socket 0)-C6res%,Core3 (Socket 0)-C7res%,Core3 (Socket 0)-TEMP,Core3 (Socket 0)-INST,Core3 (Socket 0)-ACYC,Core3 (Socket 0)-TIME(ticks),Core3 (Socket 0)-PhysIPC,Core3 (Socket 0)-PhysIPC%,Core3 (Socket 0)-INSTnom,Core3 (Socket 0)-INSTnom%,-
2024-02-22,23:43:42.451,0.32,1.70,0.19,1.19,0.20,181.39,1.00,0.32,0.0000,0.0109, 21400,0.03,0.02,86,41,16615.92,9787.42,2596.94,3.40,84.88,0.64,15.99,0.18,1.38,0.13,1.23,0.06,72.69,1.00,0.42,0.0000,0.0076, 23880,0.01,0.01,31,28,9534.88,6898.31,2596.94,2.76,69.11,0.37,9.18,15.90,15.72,0.00,68.38,0.00,100.00,0.00,0.00,0.00,0.00,10.75,13.41,0.00,75.84,0.00,100.00,0.00,0.00,0.00,0.00,57.72,53.58,4.14 ,4.17 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.01,1.00,0.11,0.0000,0.0099,  1480,99.70,0.30,0.00,0.00,0.00,44,5341.31,3077.52,2596.94,3.47,86.78,4.11,102.83,
2024-02-22,23:43:43.451,0.32,1.73,0.19,1.19,0.08,179.62,1.00,0.31,0.0000,0.0108, 20640,0.02,0.01,64,40,16690.38,9646.75,2597.21,3.46,86.51,0.64,16.07,0.18,1.38,0.13,1.23,0.09,72.75,1.00,0.42,0.0000,0.0076, 24200,0.01,0.01,70,28,9541.07,6929.92,2597.21,2.75,68.84,0.37,9.19,15.65,15.72,0.00,68.62,0.00,100.00,0.00,0.00,0.00,0.00,10.82,13.47,0.00,75.71,0.00,100.00,0.00,0.00,0.00,0.00,57.67,53.60,4.12 ,4.15 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.15,1.00,0.11,0.0000,0.0099,  1480,99.79,0.21,0.00,0.00,0.00,44,5353.94,3083.02,2597.21,3.47,86.83,4.12,103.07,
2024-02-22,23:43:44.451,0.32,1.44,0.22,1.17,0.76,172.40,1.00,0.32,0.0000,0.0105, 20480,0.14,0.07,71,42,16426.87,11380.24,2597.09,2.89,72.17,0.63,15.81,0.18,1.08,0.16,1.19,0.42,71.07,0.99,0.42,0.0000,0.0077, 24400,0.05,0.02,51,27,9224.26,8541.50,2597.09,2.16,54.00,0.36,8.88,18.80,19.04,0.03,62.13,0.00,100.00,0.00,0.00,0.00,0.00,13.76,17.42,0.09,68.72,0.00,100.00,0.00,0.00,0.00,0.00,58.83,55.05,4.19 ,4.24 ,0.00 ,0.00 ,3.00,3.00,1.94,1.65,1.17,1.18,0.01,49.89,1.00,0.11,0.0000,0.0099,  1120,99.69,0.31,0.00,0.00,0.00,43,5042.35,3047.31,2597.09,3.31,82.73,3.88,97.07,
2024-02-22,23:43:45.451,0.32,1.73,0.19,1.18,0.12,179.50,1.00,0.31,0.0000,0.0108, 20360,0.03,0.01,67,41,16658.69,9625.47,2597.58,3.46,86.53,0.64,16.03,0.18,1.38,0.13,1.23,0.11,72.26,1.00,0.42,0.0000,0.0076, 24200,0.01,0.01,69,28,9477.35,6857.76,2597.58,2.76,69.10,0.36,9.12,15.65,16.26,0.01,68.08,0.00,100.00,0.00,0.00,0.00,0.00,10.74,14.42,0.00,74.83,0.00,100.00,0.00,0.00,0.00,0.00,57.65,53.62,4.12 ,4.19 ,0.33 ,0.33 ,3.00,3.00,2.06,1.74,1.18,1.19,0.01,53.10,1.00,0.11,0.0000,0.0099,  1480,99.78,0.22,0.00,0.00,0.00,44,5349.00,3076.85,2597.58,3.48,86.92,4.12,102.97,
2024-02-22,23:43:46.451,0.32,1.73,0.19,1.19,0.11,180.15,1.00,0.31,0.0000,0.0108, 21600,0.02,0.01,70,41,16638.89,9644.50,2597.06,3.45,86.26,0.64,16.02,0.18,1.38,0.13,1.24,0.06,72.73,1.00,0.42,0.0000,0.0076, 24160,0.01,0.01,58,29,9531.64,6886.91,2597.06,2.77,69.20,0.37,9.18,15.65,15.58,0.01,68.76,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.38,0.00,75.88,0.00,100.00,0.00,0.00,0.00,0.00,57.65,53.57,4.11 ,4.16 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.15,1.00,0.11,0.0000,0.0099,  1800,99.76,0.24,0.00,0.00,0.00,44,5357.34,3081.96,2597.06,3.48,86.91,4.13,103.14,
2024-02-22,23:43:47.452,0.32,1.73,0.19,1.19,0.09,180.16,1.00,0.31,0.0000,0.0108, 20920,0.02,0.01,61,41,16678.29,9625.20,2599.61,3.47,86.64,0.64,16.04,0.18,1.38,0.13,1.23,0.07,72.79,1.00,0.42,0.0000,0.0076, 24840,0.01,0.01,66,29,9542.10,6892.55,2599.61,2.77,69.22,0.37,9.18,15.60,15.67,0.01,68.73,0.00,100.00,0.00,0.00,0.00,0.00,10.74,13.46,0.01,75.80,0.00,100.00,0.00,0.00,0.00,0.00,57.71,53.64,4.13 ,4.17 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.23,1.00,0.11,0.0000,0.0099,  2000,99.76,0.24,0.00,0.00,0.00,44,5364.01,3084.84,2599.61,3.48,86.94,4.13,103.17,
2024-02-22,23:43:48.453,0.38,2.03,0.19,1.18,0.24,74.98,1.00,0.35,0.0000,0.0038, 13480,0.32,0.74,99,41,19820.15,9779.81,2597.19,4.05,101.33,0.76,19.07,0.22,1.62,0.13,1.23,0.10,23.82,1.00,0.41,0.0000,0.0021, 23640,0.50,0.01,98,28,11317.92,6995.66,2597.19,3.24,80.89,0.44,10.89,15.89,15.90,0.01,68.20,0.00,100.00,0.00,0.00,0.00,0.00,10.94,13.69,0.01,75.36,0.00,100.00,0.00,0.00,0.00,0.00,57.43,53.74,4.55 ,4.50 ,0.00 ,0.00 ,3.00,3.00,2.73,2.31,1.19,1.19,0.01,26.93,1.00,0.16,0.0000,0.0038,  2720,99.72,0.28,0.00,0.00,0.00,43,7099.65,3077.92,2597.19,4.61,115.33,5.47,136.68,
2024-02-22,23:43:49.452,0.39,2.06,0.19,1.19,0.13,66.38,1.00,0.36,0.0000,0.0033, 13560,0.32,0.77,99,39,20084.75,9733.14,2595.61,4.13,103.18,0.77,19.34,0.22,1.65,0.13,1.23,0.06,19.12,1.00,0.41,0.0000,0.0017, 24160,0.59,0.01,99,28,11471.99,6957.08,2595.61,3.30,82.45,0.44,11.05,15.80,15.44,0.01,68.75,0.00,100.00,0.00,0.00,0.00,0.00,10.86,13.34,0.00,75.79,0.00,100.00,0.00,0.00,0.00,0.00,57.41,53.62,4.57 ,4.54 ,0.33 ,0.00 ,3.00,3.00,2.77,2.33,1.19,1.19,0.00,25.02,1.00,0.17,0.0000,0.0035,  3200,99.84,0.16,0.00,0.00,0.00,43,7185.29,3084.03,2595.61,4.66,116.49,5.54,138.41,
2024-02-22,23:43:50.453,0.39,2.07,0.19,1.18,0.16,66.47,1.00,0.36,0.0000,0.0033, 13560,0.32,0.76,99,41,20099.91,9732.83,2598.15,4.13,103.26,0.77,19.34,0.22,1.64,0.13,1.22,0.11,19.31,0.99,0.42,0.0000,0.0017, 24400,0.62,0.01,98,29,11355.37,6934.56,2598.15,3.28,81.88,0.44,10.93,15.85,16.74,0.01,67.40,0.00,100.00,0.00,0.00,0.00,0.00,10.90,14.79,0.00,74.31,0.00,100.00,0.00,0.00,0.00,0.00,57.39,53.81,4.55 ,4.56 ,0.33 ,0.00 ,3.00,3.00,2.75,2.33,1.18,1.18,0.00,25.02,1.00,0.17,0.0000,0.0035,  3080,99.72,0.28,0.00,0.00,0.00,43,7144.84,3070.15,2598.15,4.65,116.36,5.50,137.50,
2024-02-22,23:43:51.453,0.39,2.07,0.19,1.19,0.14,66.65,1.00,0.36,0.0000,0.0033, 14280,0.32,0.76,99,39,20142.59,9739.47,2598.24,4.14,103.41,0.78,19.38,0.22,1.65,0.13,1.23,0.08,19.39,1.00,0.41,0.0000,0.0017, 24440,0.66,0.01,99,28,11469.70,6964.81,2598.24,3.29,82.34,0.44,11.04,15.81,15.68,0.00,68.50,0.00,100.00,0.00,0.00,0.00,0.00,10.87,13.50,0.00,75.63,0.00,100.00,0.00,0.00,0.00,0.00,57.42,53.69,4.56 ,4.57 ,0.33 ,0.00 ,3.00,3.00,2.76,2.32,1.19,1.19,0.00,25.10,1.00,0.16,0.0000,0.0035,  3480,99.74,0.26,0.00,0.00,0.00,43,7159.35,3080.89,2598.24,4.65,116.19,5.51,137.77,
2024-02-22,23:43:52.453,0.39,2.01,0.19,1.18,0.27,67.53,1.00,0.38,0.0000,0.0034, 13760,0.33,0.77,99,40,20036.01,9965.28,2595.74,4.02,100.53,0.77,19.30,0.22,1.64,0.13,1.23,0.08,19.38,1.00,0.41,0.0000,0.0017, 23400,0.66,0.01,98,28,11450.31,7001.28,2595.74,3.27,81.77,0.44,11.03,16.21,15.74,0.01,68.03,0.00,100.00,0.00,0.00,0.00,0.00,10.96,13.79,0.02,75.23,0.00,100.00,0.00,0.00,0.00,0.00,57.51,53.70,4.52 ,4.57 ,0.33 ,0.00 ,3.00,3.00,2.76,2.33,1.18,1.19,0.01,24.85,1.00,0.17,0.0000,0.0035,  3480,99.66,0.34,0.00,0.00,0.00,42,7170.06,3072.86,2595.74,4.67,116.67,5.52,138.11,
2024-02-22,23:43:53.453,0.39,2.07,0.19,1.19,0.12,67.16,1.00,0.36,0.0000,0.0033, 14000,0.30,0.74,99,40,20149.28,9716.76,2598.72,4.15,103.68,0.78,19.38,0.22,1.65,0.13,1.23,0.08,19.31,1.00,0.41,0.0000,0.0017, 24000,0.65,0.01,99,28,11490.68,6967.65,2598.72,3.30,82.46,0.44,11.05,15.77,15.70,0.00,68.53,0.00,100.00,0.00,0.00,0.00,0.00,10.88,13.52,0.01,75.60,0.00,100.00,0.00,0.00,0.00,0.00,57.47,53.77,4.52 ,4.57 ,0.33 ,0.00 ,3.00,3.00,2.73,2.30,1.19,1.19,0.00,25.38,1.00,0.17,0.0000,0.0036,  4320,99.75,0.25,0.00,0.00,0.00,43,7098.00,3082.77,2598.72,4.60,115.12,5.46,136.57,
2024-02-22,23:43:54.454,0.39,1.93,0.20,1.17,0.53,66.58,0.99,0.36,0.0000,0.0033, 13560,0.36,0.80,98,40,20163.28,10462.10,2598.24,3.85,96.36,0.78,19.40,0.22,1.50,0.15,1.21,0.64,22.43,0.97,0.44,0.0001,0.0020, 25200,0.79,0.04,96,27,11501.07,7645.30,2598.24,3.01,75.22,0.44,11.06,17.15,17.56,0.03,65.26,0.00,100.00,0.00,0.00,0.00,0.00,12.15,15.85,0.10,71.91,0.00,100.00,0.00,0.00,0.00,0.00,58.06,54.51,4.57 ,4.60 ,0.33 ,0.00 ,3.00,3.00,2.76,2.35,1.18,1.18,0.01,24.11,1.00,0.16,0.0000,0.0034,  2280,99.57,0.43,0.00,0.00,0.00,44,7182.97,3056.94,2598.24,4.70,117.49,5.53,138.23,
2024-02-22,23:43:55.454,0.39,2.07,0.19,1.19,0.13,66.26,1.00,0.36,0.0000,0.0033, 13840,0.32,0.81,99,40,20219.03,9745.74,2596.15,4.15,103.73,0.78,19.47,0.22,1.65,0.13,1.23,0.13,19.17,0.99,0.41,0.0000,0.0017, 25200,0.75,0.01,99,27,11467.48,6970.02,2596.15,3.29,82.26,0.44,11.04,15.83,15.47,0.01,68.69,0.00,100.00,0.00,0.00,0.00,0.00,10.89,13.45,0.00,75.65,0.00,100.00,0.00,0.00,0.00,0.00,57.38,53.69,4.55 ,4.59 ,0.33 ,0.00 ,3.00,3.00,2.78,2.34,1.19,1.19,0.00,24.91,1.00,0.17,0.0000,0.0035,  3640,99.79,0.21,0.00,0.00,0.00,43,7205.69,3081.95,2596.15,4.68,116.90,5.55,138.78,
2024-02-22,23:43:56.454,0.39,2.07,0.19,1.18,0.13,66.54,1.00,0.36,0.0000,0.0033, 13360,0.32,0.79,99,40,20108.67,9726.86,2598.16,4.13,103.37,0.77,19.35,0.22,1.64,0.13,1.23,0.10,19.18,0.99,0.41,0.0000,0.0017, 24200,0.70,0.01,99,29,11396.18,6929.32,2598.16,3.29,82.23,0.44,10.97,15.83,16.49,0.01,67.67,0.00,100.00,0.00,0.00,0.00,0.00,10.88,14.68,0.01,74.43,0.00,100.00,0.00,0.00,0.00,0.00,57.51,53.77,4.56 ,4.58 ,455162.06 ,0.00 ,3.00,3.00,2.75,2.32,1.18,1.19,0.00,25.09,1.00,0.17,0.0000,0.0035,  3640,99.76,0.24,0.00,0.00,0.00,43,7141.86,3073.81,2598.16,4.65,116.17,5.50,137.44,
2024-02-22,23:43:57.454,0.39,2.07,0.19,1.19,0.11,66.65,1.00,0.36,0.0000,0.0033, 13320,0.32,0.78,99,40,20128.13,9729.75,2595.69,4.14,103.44,0.78,19.39,0.22,1.65,0.13,1.23,0.07,19.02,1.00,0.41,0.0000,0.0017, 24200,0.67,0.01,99,27,11474.66,6949.49,2595.69,3.30,82.56,0.44,11.05,15.80,15.51,0.00,68.69,0.00,100.00,0.00,0.00,0.00,0.00,10.85,13.34,0.01,75.80,0.00,100.00,0.00,0.00,0.00,0.00,57.39,53.63,4.55 ,4.57 ,0.33 ,0.33 ,3.00,3.00,2.76,2.32,1.19,1.19,0.00,25.12,1.00,0.17,0.0000,0.0035,  3720,99.83,0.17,0.00,0.00,0.00,43,7161.04,3082.98,2595.69,4.65,116.14,5.52,137.94,
2024-02-22,23:43:58.454,0.39,2.06,0.19,1.18,0.15,66.76,1.00,0.36,0.0000,0.0033, 13040,0.32,0.78,99,41,20139.79,9753.54,2598.09,4.13,103.24,0.78,19.38,0.22,1.65,0.13,1.23,0.07,19.23,1.00,0.41,0.0000,0.0017, 24120,0.65,0.01,98,27,11478.05,6962.31,2598.09,3.30,82.43,0.44,11.04,15.84,15.91,0.01,68.24,0.00,100.00,0.00,0.00,0.00,0.00,10.86,13.38,0.00,75.75,0.00,100.00,0.00,0.00,0.00,0.00,57.48,53.75,4.55 ,4.58 ,0.33 ,0.33 ,3.00,3.00,2.75,2.32,1.18,1.19,0.00,25.10,1.00,0.17,0.0000,0.0035,  3520,99.71,0.29,0.00,0.00,0.00,44,7148.67,3078.72,2598.09,4.64,116.10,5.50,137.58,
2024-02-22,23:43:59.454,0.39,2.07,0.19,1.19,0.12,66.72,1.00,0.36,0.0000,0.0033, 13000,0.32,0.78,99,40,20133.18,9740.28,2598.12,4.13,103.35,0.77,19.37,0.22,1.65,0.13,1.23,0.07,19.10,1.00,0.41,0.0000,0.0017, 24400,0.65,0.01,99,27,11477.03,6952.26,2598.12,3.30,82.54,0.44,11.04,15.81,15.63,0.00,68.56,0.00,100.00,0.00,0.00,0.00,0.00,10.85,13.39,0.00,75.76,0.00,100.00,0.00,0.00,0.00,0.00,57.53,53.68,4.53 ,4.57 ,0.33 ,0.33 ,3.00,3.00,2.76,2.32,1.19,1.19,0.00,25.10,1.00,0.17,0.0000,0.0035,  3720,99.77,0.23,0.00,0.00,0.00,44,7166.89,3082.84,2598.12,4.65,116.24,5.52,137.93,
2024-02-22,23:44:00.455,0.39,2.07,0.19,1.19,0.11,66.66,1.00,0.36,0.0000,0.0033, 13960,0.32,0.77,99,40,20154.41,9718.38,2598.01,4.15,103.69,0.78,19.39,0.22,1.65,0.13,1.23,0.07,19.41,1.00,0.41,0.0000,0.0017, 24400,0.64,0.01,99,27,11484.74,6954.89,2598.01,3.30,82.57,0.44,11.05,15.78,15.79,0.00,68.43,0.00,100.00,0.00,0.00,0.00,0.00,10.85,13.51,0.01,75.62,0.00,100.00,0.00,0.00,0.00,0.00,57.49,53.71,4.55 ,4.56 ,0.33 ,0.33 ,3.00,3.00,2.75,2.32,1.19,1.19,0.00,25.18,1.00,0.17,0.0000,0.0035,  4320,99.74,0.26,0.00,0.00,0.00,43,7140.42,3080.79,2598.01,4.64,115.89,5.50,137.42,
2024-02-22,23:44:01.454,0.39,2.07,0.19,1.18,0.10,66.61,1.00,0.36,0.0000,0.0033, 13480,0.31,0.76,99,40,20033.92,9677.28,2595.47,4.14,103.51,0.77,19.30,0.22,1.65,0.13,1.23,0.08,19.13,1.00,0.41,0.0000,0.0017, 23920,0.65,0.01,99,27,11444.33,6935.14,2595.47,3.30,82.51,0.44,11.02,15.75,16.27,0.00,67.98,0.00,100.00,0.00,0.00,0.00,0.00,10.86,13.95,0.00,75.19,0.00,100.00,0.00,0.00,0.00,0.00,57.42,53.75,4.53 ,4.56 ,0.33 ,0.33 ,3.00,3.00,2.74,2.31,1.18,1.19,0.00,25.16,1.00,0.17,0.0000,0.0035,  4160,99.78,0.22,0.00,0.00,0.00,43,7112.74,3074.29,2595.47,4.63,115.68,5.48,137.02,
