,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-LMB,ndpi_stats-pcm_new_Socket 0-RMB,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-LMB,ndpi_stats-pcm_new_Core3 (Socket 0)-RMB,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,ndpi_stats-pcm_new_-,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Ch2Read,pcm-memory_new_SKT0-Ch2Write,pcm-memory_new_SKT0-Ch3Read,pcm-memory_new_SKT0-Ch3Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
10,2023-11-28,14:52:50.336,0.32,1.59,0.2,1.31,44.72,62.92,0.29,0.36,0.003,0.0042,5960.0,0.0,0.0,3.23,1.14,100.0,55.0,15130.14,9505.11,2400.05,3.18,79.59,0.63,15.76,15.08,16.62,0.05,68.26,0.0,100.0,0.0,0.0,0.0,0.0,38.35,8.97,0.37,2.7,1.19,0.91,1.31,1.33,24.65,27.28,0.1,0.12,0.0086,0.0095,40.0,0.0,0.0,98.79,1.21,0.0,0.0,0.0,57.0,2867.35,3145.31,2400.05,1.82,45.58,2.39,59.74,,7646324.0,5570306.0,7245056.0,65412018.0,1045674.0,0.0,298816.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,797.28,286.3,810.79,290.11,747.91,275.85,866.72,289.32,3222.7,1141.57,126068.0,4364.27,3222.7,1141.57,4364.27
11,2023-11-28,14:52:51.336,0.32,1.59,0.2,1.3,43.39,61.68,0.3,0.36,0.0029,0.0041,7840.0,3.0,0.0,3.12,1.14,100.0,55.0,15130.31,9508.99,2400.0,3.18,79.56,0.63,15.76,15.19,17.22,0.02,67.57,0.0,100.0,0.0,0.0,0.0,0.0,38.31,8.98,0.37,2.7,1.19,0.91,1.31,1.32,23.7,26.32,0.1,0.12,0.0083,0.0092,40.0,0.0,0.0,98.66,1.34,0.0,0.0,0.0,57.0,2855.44,3134.68,2400.0,1.82,45.55,2.38,59.49,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,7617848.0,5562984.0,5344682.0,64044778.0,1044582.0,168.0,305508.0,772.71,285.55,785.18,289.53,722.86,274.88,840.06,288.52,3120.8,1138.48,126038.0,4259.28,3120.8,1138.48,4259.28
12,2023-11-28,14:52:52.336,0.32,1.6,0.2,1.3,42.22,60.46,0.3,0.36,0.0028,0.004,7800.0,0.0,0.0,3.03,1.13,100.0,55.0,15139.91,9485.75,2400.05,3.19,79.8,0.63,15.77,15.16,17.62,0.0,67.22,0.0,100.0,0.0,0.0,0.0,0.0,38.25,8.88,0.37,2.7,1.19,0.91,1.3,1.32,22.96,25.59,0.1,0.11,0.0081,0.009,40.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,57.0,2851.4,3130.55,2400.05,1.82,45.54,2.38,59.41,,7628964.0,5518730.0,5222406.0,63513772.0,1045156.0,0.0,303814.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,748.56,283.77,761.42,287.69,698.3,272.94,815.24,286.6,3023.51,1130.99,125884.0,4154.5,3023.51,1130.99,4154.5
13,2023-11-28,14:52:53.336,0.32,1.6,0.2,1.3,41.34,59.6,0.31,0.36,0.0027,0.0039,7920.0,2.0,0.0,2.96,1.13,100.0,54.0,15151.86,9496.89,2399.97,3.19,79.77,0.63,15.78,15.18,17.29,0.01,67.52,0.0,100.0,0.0,0.0,0.0,0.0,38.28,8.9,0.33,2.7,1.19,0.91,1.3,1.32,22.37,24.98,0.1,0.11,0.0079,0.0088,40.0,0.0,0.0,98.56,1.44,0.0,0.0,0.0,57.0,2845.94,3131.29,2399.97,1.82,45.44,2.37,59.29,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,7595714.0,5503988.0,5240942.0,62683656.0,1031758.0,0.0,304626.0,730.26,282.99,743.36,286.55,680.58,271.8,796.81,284.99,2951.01,1126.33,125828.0,4077.34,2951.01,1126.33,4077.34
14,2023-11-28,14:52:54.336,0.32,1.6,0.2,1.3,40.48,58.77,0.31,0.36,0.0027,0.0039,8160.0,0.0,0.0,2.89,1.12,100.0,55.0,15158.99,9493.11,2400.14,3.19,79.84,0.63,15.79,15.19,17.4,0.05,67.37,0.0,100.0,0.0,0.0,0.0,0.0,38.25,8.85,0.37,2.7,1.18,0.91,1.3,1.32,21.84,24.46,0.11,0.11,0.0077,0.0086,40.0,0.0,0.0,98.52,1.48,0.0,0.0,0.0,57.0,2841.48,3128.76,2400.14,1.82,45.41,2.37,59.2,,7555352.0,5541060.0,5425308.0,62272854.0,1040858.0,0.0,302218.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,714.14,282.36,726.51,285.42,664.58,271.07,781.97,284.51,2887.19,1123.36,125907.0,4010.55,2887.19,1123.36,4010.55
15,2023-11-28,14:52:55.336,0.34,1.6,0.21,1.28,41.7,60.02,0.31,0.35,0.0026,0.0037,8240.0,0.0,0.0,2.95,1.1,100.0,55.0,16115.34,10102.02,2399.93,3.19,79.76,0.67,16.79,16.45,18.47,0.08,65.0,0.0,100.0,0.0,0.0,0.0,0.0,38.93,8.88,0.26,2.7,1.18,0.91,1.3,1.31,21.42,24.05,0.11,0.11,0.0076,0.0085,40.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,58.0,2827.07,3108.34,2399.93,1.82,45.48,2.36,58.9,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,7574434.0,5501580.0,5231968.0,62215132.0,1033970.0,0.0,302050.0,697.73,276.45,765.86,279.65,712.09,265.78,766.98,278.87,2942.66,1100.76,125668.0,4043.42,2942.66,1100.76,4043.42
16,2023-11-28,14:52:56.336,0.32,1.6,0.2,1.3,39.23,57.65,0.32,0.36,0.0026,0.0038,8280.0,0.0,0.0,2.78,1.11,100.0,55.0,15177.55,9489.91,2400.27,3.2,79.97,0.63,15.81,15.19,17.64,0.03,67.15,0.0,100.0,0.0,0.0,0.0,0.0,38.22,8.88,0.37,2.7,1.18,0.91,1.3,1.32,21.19,23.83,0.11,0.11,0.0075,0.0084,40.0,0.0,0.0,98.53,1.47,0.0,0.0,0.0,57.0,2838.75,3126.96,2400.27,1.82,45.39,2.37,59.14,,7588910.0,5487174.0,5237582.0,62564026.0,1039724.0,0.0,304220.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,687.17,277.84,699.52,280.94,639.56,267.31,755.07,279.97,2781.32,1106.05,125676.0,3887.37,2781.32,1106.05,3887.37
17,2023-11-28,14:52:57.336,0.32,1.6,0.2,1.3,38.92,57.31,0.32,0.36,0.0026,0.0038,8280.0,0.0,0.0,2.76,1.11,100.0,55.0,15205.42,9496.14,2399.97,3.2,80.06,0.63,15.84,15.17,17.23,0.01,67.59,0.0,100.0,0.0,0.0,0.0,0.0,38.22,8.85,0.37,2.7,1.18,0.91,1.31,1.32,20.97,23.61,0.11,0.11,0.0074,0.0083,40.0,0.0,0.0,98.57,1.43,0.0,0.0,0.0,57.0,2837.23,3131.94,2399.97,1.81,45.3,2.36,59.11,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,7573300.0,5514516.0,5222154.0,62262760.0,1039402.0,168.0,303478.0,683.3,278.74,695.51,281.97,635.75,268.35,749.91,280.58,2764.47,1109.63,125818.0,3874.11,2764.47,1109.63,3874.11
18,2023-11-28,14:52:58.336,0.32,1.6,0.2,1.3,38.56,56.94,0.32,0.36,0.0025,0.0037,8560.0,0.0,0.0,2.73,1.1,100.0,55.0,15221.12,9498.69,2399.88,3.2,80.12,0.63,15.86,15.17,17.17,0.04,67.61,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.89,0.33,2.7,1.18,0.9,1.31,1.32,20.76,23.39,0.11,0.11,0.0073,0.0083,40.0,0.0,0.0,98.59,1.41,0.0,0.0,0.0,57.0,2832.83,3132.98,2399.88,1.81,45.21,2.36,59.02,,7573300.0,5526500.0,5168016.0,62209168.0,1017716.0,14.0,301798.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,674.52,277.32,686.84,280.63,626.87,266.99,740.9,279.22,2729.14,1104.15,125620.0,3833.29,2729.14,1104.15,3833.29
19,2023-11-28,14:52:59.336,0.32,1.6,0.2,1.3,38.12,56.55,0.33,0.36,0.0025,0.0037,8760.0,0.0,0.0,2.7,1.1,100.0,54.0,15206.04,9488.67,2400.18,3.21,80.13,0.63,15.84,15.18,17.39,0.05,67.37,0.0,100.0,0.0,0.0,0.0,0.0,38.2,8.86,0.37,2.7,1.18,0.9,1.3,1.32,20.56,23.19,0.11,0.11,0.0073,0.0082,40.0,0.0,0.0,98.46,1.54,0.0,0.0,0.0,57.0,2827.17,3127.16,2400.18,1.81,45.2,2.36,58.89,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,7556122.0,5487006.0,5298062.0,62188392.0,1038520.0,14.0,302372.0,665.22,274.69,677.69,278.17,616.84,264.37,731.31,277.05,2691.05,1094.29,125601.0,3785.34,2691.05,1094.29,3785.34
20,2023-11-28,14:53:00.336,0.32,1.6,0.2,1.3,37.86,56.32,0.33,0.36,0.0025,0.0037,9000.0,1.0,0.0,2.67,1.09,100.0,55.0,15192.13,9478.93,2400.2,3.21,80.14,0.63,15.82,15.18,17.87,0.01,66.94,0.0,100.0,0.0,0.0,0.0,0.0,38.17,8.85,0.37,2.7,1.18,0.9,1.3,1.32,20.42,23.06,0.11,0.11,0.0072,0.0082,40.0,0.0,0.0,98.52,1.48,0.0,0.0,0.0,56.0,2825.96,3124.32,2400.2,1.81,45.23,2.35,58.87,,7550690.0,5509378.0,5142914.0,61964546.0,1029798.0,0.0,301574.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,660.27,274.39,672.39,277.75,612.26,263.74,726.34,276.65,2671.26,1092.54,125673.0,3763.8,2671.26,1092.54,3763.8
